Chromosome	Start	End	CovA1	FreqCA1	CovA2	FreqCA2	CovB1	FreqCB1	CovB2	FreqCB2	pvalue	Methyl diff	Methylation state in Condition_A
101	142987614	142987615	20	20	24	24	25	0	41	2	0	96.969696969697	hypermeth
101	142987685	142987686	20	7	24	12	25	1	41	1	6.67287879396739e-08	40.1515151515151	hypermeth
101	142987689	142987690	12	4	14	6	11	0	17	0	3.5398720568236e-05	38.4615384615385	hypermeth
101	143020934	143020935	13	12	11	9	11	0	16	0	9.14601727686204e-13	87.5	hypermeth
101	143020948	143020949	14	14	15	13	14	0	20	0	0	93.1034482758621	hypermeth
101	143020964	143020965	14	14	15	12	14	0	20	0	4.44089209850063e-16	89.6551724137931	hypermeth
101	143020975	143020976	14	14	13	9	14	0	20	1	1.46327394645596e-12	82.244008714597	hypermeth
101	143020978	143020979	14	13	13	9	14	1	20	0	1.21970211708344e-11	78.5403050108932	hypermeth
101	143020981	143020982	14	12	13	11	13	0	20	0	3.8746783559418e-14	85.1851851851852	hypermeth
101	143021002	143021003	14	14	15	15	14	0	19	2	0	93.9393939393939	hypermeth
101	143021007	143021008	14	13	15	14	14	0	20	0	0	93.1034482758621	hypermeth
101	143021013	143021014	13	11	15	13	14	0	20	0	1.0547118733939e-14	85.7142857142857	hypermeth
101	143021019	143021020	14	14	15	14	14	0	20	1	1.11022302462516e-16	93.6105476673428	hypermeth
101	143021023	143021024	14	13	15	14	14	0	20	2	3.99680288865056e-14	87.2210953346856	hypermeth
101	143021038	143021039	14	13	15	15	14	0	20	0	0	96.551724137931	hypermeth
101	143021046	143021047	14	13	15	15	14	0	20	0	0	96.551724137931	hypermeth
101	143021049	143021050	14	13	15	14	14	0	20	0	0	93.1034482758621	hypermeth
101	143021067	143021068	14	14	15	14	14	0	20	0	0	96.551724137931	hypermeth
101	143021076	143021077	19	18	21	20	15	0	12	0	0	95	hypermeth
101	143021082	143021083	22	19	17	17	14	0	14	0	0	92.3076923076923	hypermeth
101	143021105	143021106	22	21	17	16	15	1	14	1	2.66453525910038e-15	87.9752431476569	hypermeth
101	143021248	143021249	15	15	20	20	25	0	36	0	0	100	hypermeth
101	143021264	143021265	15	13	20	19	25	0	36	0	0	91.4285714285714	hypermeth
101	143021271	143021272	15	14	20	19	25	0	36	0	0	94.2857142857143	hypermeth
101	143021293	143021294	15	15	20	20	25	0	36	0	0	100	hypermeth
101	143021311	143021312	15	14	20	17	25	0	36	0	0	88.5714285714286	hypermeth
101	143021382	143021383	18	18	18	18	25	0	30	0	0	100	hypermeth
101	143021387	143021388	18	16	18	18	25	0	30	1	0	92.6262626262626	hypermeth
101	143021418	143021419	18	18	18	18	24	0	30	0	0	100	hypermeth
101	143021436	143021437	18	17	18	17	25	0	30	0	0	94.4444444444444	hypermeth
101	143021442	143021443	18	17	18	18	25	0	30	0	0	97.2222222222222	hypermeth
101	143021455	143021456	18	17	18	16	25	0	30	0	0	91.6666666666667	hypermeth
101	143021470	143021471	18	17	18	18	25	0	30	1	0	95.4040404040404	hypermeth
101	143021481	143021482	18	18	18	18	25	0	30	0	0	100	hypermeth
101	143021497	143021498	17	16	21	21	19	0	17	0	0	97.3684210526316	hypermeth
101	143021917	143021918	11	11	17	15	22	0	17	0	0	92.8571428571429	hypermeth
101	143021952	143021953	11	9	18	18	21	0	17	0	0	93.1034482758621	hypermeth
101	143021966	143021967	11	9	18	17	22	0	17	0	0	89.6551724137931	hypermeth
101	143204183	143204184	28	13	29	14	21	0	30	3	3.518540274694e-07	41.4860681114551	hypermeth
101	143204211	143204212	28	14	29	19	21	0	30	1	6.70941080471721e-12	55.9339525283798	hypermeth
101	143204227	143204228	28	13	29	8	21	0	30	1	8.16600095765452e-07	34.8813209494324	hypermeth
101	143204238	143204239	28	20	29	22	21	2	30	2	2.46136444559397e-13	65.8410732714138	hypermeth
101	143204251	143204252	28	19	29	21	21	0	30	1	1.22124532708767e-15	68.2146542827657	hypermeth
101	143204268	143204269	28	14	29	19	21	0	30	1	6.70941080471721e-12	55.9339525283798	hypermeth
101	143204324	143204325	16	7	16	10	15	0	24	2	2.13575580632064e-06	47.9967948717949	hypermeth
101	143204375	143204376	16	5	16	7	15	0	23	1	7.80835966877058e-05	34.8684210526316	hypermeth
101	143204433	143204434	16	7	16	7	15	0	24	4	0.00104673490304152	33.4935897435897	hypermeth
101	143204442	143204443	16	7	16	9	15	0	24	2	6.76874939364858e-06	44.8717948717949	hypermeth
101	143204451	143204452	16	7	16	8	15	0	24	2	2.04450562197867e-05	41.7467948717949	hypermeth
101	143204457	143204458	16	7	16	8	15	0	24	2	2.04450562197867e-05	41.7467948717949	hypermeth
101	143204463	143204464	16	6	16	11	15	0	24	3	1.28280260203173e-05	45.4326923076923	hypermeth
101	143273136	143273137	11	8	16	13	11	6	13	6	0.0370495455859483	27.7777777777778	hypermeth
101	143273156	143273157	23	20	26	23	21	10	29	8	4.15722654079076e-08	51.7551020408163	hypermeth
101	143291527	143291528	12	8	32	31	24	12	23	0	2.22131535387859e-10	63.1044487427466	hypermeth
101	143360794	143360795	15	10	20	13	24	22	12	12	0.001525993209749	-28.7301587301587	hypometh
101	143360804	143360805	17	10	16	12	18	18	22	20	0.00118994433383401	-28.3333333333333	hypometh
101	143360939	143360940	20	0	26	0	39	15	20	0	1.16169575860026e-05	-25.4237288135593	hypometh
101	143360957	143360958	17	8	14	7	29	27	17	16	4.78124750424858e-06	-45.0911640953717	hypometh
101	143398512	143398513	18	9	30	22	21	20	28	28	4.82417291536308e-06	-33.3758503401361	hypometh
101	143398538	143398539	18	6	30	18	21	21	28	28	9.13603637187066e-11	-50	hypometh
101	143439934	143439935	17	15	15	14	14	8	16	11	0.00864840834502545	27.2916666666667	hypermeth
101	143511530	143511531	14	14	12	12	20	8	13	7	1.92348749150639e-07	54.5454545454545	hypermeth
101	143513683	143513684	11	4	11	7	15	14	18	18	1.94255172047963e-05	-46.969696969697	hypometh
101	143519303	143519304	16	6	12	2	14	14	23	23	8.11262168554094e-12	-71.4285714285714	hypometh
101	143519318	143519319	24	4	22	4	29	15	35	34	2.36113351093081e-10	-59.1711956521739	hypometh
101	143519323	143519324	24	12	22	8	29	27	35	33	1.97363492215885e-09	-50.2717391304348	hypometh
101	143519327	143519328	24	10	22	8	29	28	35	34	1.95199412189595e-12	-57.7445652173913	hypometh
101	143519337	143519338	24	9	22	10	29	28	35	35	5.20250509339348e-13	-57.133152173913	hypometh
101	143519372	143519373	24	7	22	4	29	29	35	35	0	-76.0869565217391	hypometh
101	143520404	143520405	13	4	15	15	17	17	17	16	0.00113340579866994	-29.2016806722689	hypometh
101	143534440	143534441	16	15	22	22	29	3	35	2	0	89.5559210526316	hypermeth
101	143534444	143534445	15	12	22	21	29	1	35	0	0	87.6266891891892	hypermeth
101	143534452	143534453	16	13	22	20	29	0	35	0	0	86.8421052631579	hypermeth
101	143534653	143534654	12	11	13	12	12	0	13	0	1.17128529097954e-13	92	hypermeth
101	143534674	143534675	12	9	13	13	12	1	12	0	1.45785272742671e-10	83.8333333333333	hypermeth
101	143534790	143534791	12	7	13	6	12	0	13	0	1.90520128962035e-06	52	hypermeth
101	143534831	143534832	12	6	13	3	12	0	13	0	0.000142527703050566	36	hypermeth
101	143534892	143534893	20	7	14	6	12	0	10	0	8.45554535162663e-05	38.2352941176471	hypermeth
101	143534920	143534921	20	7	14	4	11	0	10	0	0.000468214559506297	32.3529411764706	hypermeth
101	143534995	143534996	15	5	24	13	41	0	32	0	2.05622185944776e-11	46.1538461538462	hypermeth
101	143569301	143569302	14	12	12	7	19	19	15	15	0.000321967497232123	-26.9230769230769	hypometh
101	143569318	143569319	14	13	12	6	19	19	15	15	0.000321967500324094	-26.9230769230769	hypometh
101	143582085	143582086	17	16	25	25	10	2	49	2	0	90.8393866020985	hypermeth
101	143582104	143582105	19	16	24	21	24	10	50	3	6.62803145701218e-14	68.4789440603394	hypermeth
101	143582113	143582114	19	15	24	24	24	13	50	5	2.72670774847938e-13	66.3733500942803	hypermeth
101	143582125	143582126	19	19	24	23	24	10	50	3	0	80.1068510370836	hypermeth
101	143582146	143582147	19	19	24	23	24	15	50	21	1.23479626523704e-09	49.0257699560025	hypermeth
101	143582167	143582168	19	19	24	23	24	16	50	13	3.81894516010561e-12	58.485229415462	hypermeth
101	143582172	143582173	19	19	24	23	24	14	50	6	4.44089209850063e-16	70.6473915776241	hypermeth
101	143582175	143582176	11	11	17	16	18	8	27	1	5.44098099908297e-12	76.4285714285714	hypermeth
101	143582340	143582341	24	22	12	12	18	8	17	2	1.18765053347403e-09	65.8730158730159	hypermeth
101	143582721	143582722	25	25	37	36	28	28	31	14	5.42860170238413e-06	27.2006560962274	hypermeth
101	143582733	143582734	25	25	37	37	28	26	31	7	2.00609528988593e-11	44.0677966101695	hypermeth
101	143582755	143582756	25	25	37	36	28	22	31	2	3.64153152077051e-14	57.7091306724986	hypermeth
101	143582780	143582781	25	25	37	37	27	26	31	6	1.41076039739119e-11	44.8275862068966	hypermeth
101	143582792	143582793	25	25	37	24	28	23	31	0	5.20022490702043e-06	40.0492072170585	hypermeth
101	143585798	143585799	14	13	24	23	16	1	25	7	4.65183447317941e-13	75.2246469833119	hypermeth
101	143585808	143585809	14	13	24	23	16	0	25	1	0	92.2978177150193	hypermeth
101	143585814	143585815	14	14	24	24	16	0	25	0	0	100	hypermeth
101	143585817	143585818	14	14	24	23	16	2	25	4	5.55111512312578e-16	82.7342747111682	hypermeth
101	143585835	143585836	14	14	24	24	16	3	25	8	3.90798504668055e-14	73.1707317073171	hypermeth
101	143585873	143585874	14	13	24	22	16	1	25	0	0	89.6662387676508	hypermeth
101	143585895	143585896	17	16	20	20	19	0	16	0	0	97.2972972972973	hypermeth
101	143585903	143585904	13	13	19	18	19	0	22	0	0	96.875	hypermeth
101	143585910	143585911	13	13	19	18	19	1	22	0	0	94.4359756097561	hypermeth
101	143585918	143585919	13	13	19	19	19	2	22	0	0	95.1219512195122	hypermeth
101	143585934	143585935	13	13	19	19	19	2	22	0	0	95.1219512195122	hypermeth
101	143585946	143585947	13	13	19	19	19	0	22	1	0	97.5609756097561	hypermeth
101	143585972	143585973	13	13	19	18	19	0	22	0	0	96.875	hypermeth
101	143585978	143585979	13	13	19	19	19	0	22	0	0	100	hypermeth
101	143596153	143596154	14	14	16	16	17	16	20	7	9.53355527033573e-06	37.8378378378378	hypermeth
101	143612935	143612936	16	16	22	8	22	0	21	0	3.42292860722182e-12	63.1578947368421	hypermeth
101	143710332	143710333	20	10	23	8	17	17	20	20	1.59584234715737e-10	-58.1395348837209	hypometh
101	143710426	143710427	28	17	25	17	24	24	30	29	9.84098536438438e-07	-33.9972047519217	hypometh
101	143733155	143733156	12	1	18	2	20	19	15	15	8.21565038222616e-15	-87.1428571428571	hypometh
101	143733169	143733170	12	1	18	2	20	20	15	15	1.11022302462516e-16	-90	hypometh
101	143740038	143740039	26	24	31	30	23	5	43	9	0	73.524720893142	hypermeth
101	143740050	143740051	23	22	26	26	34	12	54	10	0	72.9591836734694	hypermeth
101	143740069	143740070	23	23	26	25	34	12	54	9	0	74.095547309833	hypermeth
101	143740090	143740091	23	23	26	26	34	1	54	2	0	96.5909090909091	hypermeth
101	143740113	143740114	23	23	26	24	34	9	54	7	0	77.7365491651206	hypermeth
101	143740133	143740134	18	17	12	12	16	1	23	7	7.30648874736062e-12	76.1538461538462	hypermeth
101	143740793	143740794	10	10	18	18	19	0	30	2	0	95.9183673469388	hypermeth
101	143740807	143740808	21	21	28	25	23	5	40	7	0	74.8299319727891	hypermeth
101	143740833	143740834	21	20	28	26	23	7	41	7	3.33066907387547e-16	72.0025510204082	hypermeth
101	143740846	143740847	21	21	28	24	23	3	41	5	0	79.3367346938775	hypermeth
101	143740853	143740854	21	21	28	26	23	1	41	3	0	89.6683673469388	hypermeth
101	143740865	143740866	21	20	28	28	23	9	41	21	1.10122244656452e-10	51.0841836734694	hypermeth
101	143740878	143740879	18	18	19	19	13	1	20	3	0	87.8787878787879	hypermeth
101	143740893	143740894	11	10	12	11	17	4	10	1	4.8657461948487e-08	72.7858293075684	hypermeth
101	143740907	143740908	11	10	12	12	17	6	10	4	3.50026531903413e-06	58.6151368760064	hypermeth
101	143740918	143740919	11	9	12	11	17	8	10	4	0.00123708135232325	42.512077294686	hypermeth
101	143741074	143741075	10	10	21	21	19	1	26	6	3.33066907387547e-16	84.4444444444444	hypermeth
101	143741121	143741122	10	9	21	21	19	12	26	8	2.04908820244931e-07	52.3297491039427	hypermeth
101	143741137	143741138	10	10	21	21	19	11	26	18	9.28256167354036e-06	35.5555555555556	hypermeth
101	143741143	143741144	10	10	22	22	19	13	26	19	6.97921938715984e-05	28.8888888888889	hypermeth
101	143741147	143741148	10	10	22	22	19	12	26	15	1.48124538812411e-06	40	hypermeth
101	143741155	143741156	10	10	22	21	19	7	26	6	8.39260883012116e-11	67.9861111111111	hypermeth
101	143741176	143741177	10	10	21	20	19	6	26	8	4.64383198561791e-10	65.663082437276	hypermeth
101	143741181	143741182	14	14	26	26	21	1	22	2	0	93.0232558139535	hypermeth
101	143741192	143741193	20	20	36	36	24	4	28	8	0	76.9230769230769	hypermeth
101	143741195	143741196	20	20	36	35	24	7	28	4	0	77.0604395604396	hypermeth
101	143741249	143741250	20	19	36	34	24	7	28	9	2.35256258918071e-13	63.8736263736264	hypermeth
101	143741266	143741267	19	19	36	36	24	0	28	1	0	98.0769230769231	hypermeth
101	143741272	143741273	19	17	36	35	24	5	28	4	0	77.2377622377622	hypermeth
101	143741302	143741303	20	19	36	35	24	1	28	2	0	90.6593406593407	hypermeth
101	143741307	143741308	16	16	24	24	21	4	19	1	0	87.5	hypermeth
101	143741452	143741453	23	22	23	21	26	6	28	10	5.33273425418201e-12	63.8486312399356	hypermeth
101	143741468	143741469	23	22	23	23	26	11	28	12	8.81462680624168e-11	55.2334943639291	hypermeth
101	143741480	143741481	23	22	23	22	26	6	28	5	3.33066907387547e-16	75.2818035426731	hypermeth
101	143741485	143741486	23	23	23	22	26	13	28	6	9.23150444975818e-13	62.6409017713366	hypermeth
101	143741489	143741490	23	22	23	23	26	8	27	8	3.75255382323303e-14	67.6374077112387	hypermeth
101	143741503	143741504	23	23	23	23	26	1	28	2	0	94.4444444444444	hypermeth
101	143741511	143741512	23	23	23	22	26	8	28	3	0	77.4557165861514	hypermeth
101	143741521	143741522	23	23	23	22	26	11	28	13	2.54887888573307e-10	53.3816425120773	hypermeth
101	143741531	143741532	15	15	13	13	21	2	19	1	0	92.5	hypermeth
101	143741649	143741650	22	22	19	19	15	1	29	5	0	86.3636363636364	hypermeth
101	143741656	143741657	13	12	31	31	19	10	41	15	5.15300024872545e-11	56.0606060606061	hypermeth
101	143741666	143741667	13	13	31	30	19	2	41	6	0	84.3939393939394	hypermeth
101	143741671	143741672	13	13	31	30	17	5	35	13	2.16882067860524e-12	63.1118881118881	hypermeth
101	143741677	143741678	13	13	31	29	19	7	41	14	1.51090251421238e-11	60.4545454545455	hypermeth
101	143741690	143741691	13	12	30	30	18	8	40	18	5.91413029660259e-10	52.8468323977546	hypermeth
101	143741710	143741711	13	13	31	30	19	10	41	18	9.108594989371e-10	51.0606060606061	hypermeth
101	143741725	143741726	13	12	30	29	28	4	32	4	0	82.015503875969	hypermeth
101	143741738	143741739	20	20	31	30	31	10	27	11	1.10023101740353e-13	61.8323191345504	hypermeth
101	143741744	143741745	20	19	31	31	32	6	27	3	0	82.7849783981389	hypermeth
101	143741777	143741778	20	20	31	30	32	19	27	14	1.70880823935349e-08	42.107012296444	hypermeth
101	143741785	143741786	20	20	31	30	32	1	27	1	0	94.6493851777999	hypermeth
101	143741810	143741811	20	20	31	31	32	5	27	7	0	79.6610169491525	hypermeth
101	143741814	143741815	18	18	22	21	15	3	15	5	2.54972709612389e-11	70.8333333333333	hypermeth
101	143741954	143741955	13	13	13	12	12	6	19	16	0.0076495220355931	25.1861042183623	hypermeth
101	143741975	143741976	13	13	13	12	12	2	19	6	6.3934011418354e-09	70.3473945409429	hypermeth
101	143741980	143741981	13	13	13	13	12	4	19	10	2.27526615437235e-07	54.8387096774194	hypermeth
101	143741991	143741992	13	13	13	13	12	1	19	2	1.36557432028894e-14	90.3225806451613	hypermeth
101	143742008	143742009	13	13	13	12	12	5	18	9	1.43675437055402e-05	49.4871794871795	hypermeth
101	143742012	143742013	13	13	12	10	12	4	18	7	8.70573821909471e-06	55.3333333333333	hypermeth
101	143742026	143742027	13	13	13	13	12	2	19	7	5.00242292034159e-10	70.9677419354839	hypermeth
101	143742037	143742038	13	13	13	13	12	3	19	2	8.39328606616618e-13	83.8709677419355	hypermeth
101	143742043	143742044	13	13	13	13	12	8	19	13	0.000187069186194933	32.258064516129	hypermeth
101	143742061	143742062	13	13	13	13	12	1	19	5	4.98046048846845e-12	80.6451612903226	hypermeth
101	143742067	143742068	13	13	13	12	12	9	18	10	0.00134025371267887	32.8205128205128	hypermeth
101	143742079	143742080	13	13	13	13	12	8	19	12	7.84650994953839e-05	35.4838709677419	hypermeth
101	143742085	143742086	13	12	13	13	12	5	19	6	3.04163822129055e-07	60.6699751861042	hypermeth
101	143742089	143742090	13	13	13	13	12	8	19	12	7.84650994953839e-05	35.4838709677419	hypermeth
101	143742093	143742094	22	21	13	13	15	1	12	2	8.47100167788994e-14	86.031746031746	hypermeth
101	143742172	143742173	18	18	18	18	27	7	35	14	2.1627144519698e-13	66.1290322580645	hypermeth
101	143742178	143742179	18	18	18	18	27	5	35	6	0	82.258064516129	hypermeth
101	143742182	143742183	18	18	18	17	27	9	35	12	1.66548996816118e-11	63.3512544802867	hypermeth
101	143742188	143742189	18	18	18	17	27	7	35	9	8.23785484271866e-14	71.415770609319	hypermeth
101	143742197	143742198	18	18	18	18	27	3	35	3	0	90.3225806451613	hypermeth
101	143742212	143742213	18	18	18	18	27	19	35	14	7.69080499285479e-09	46.7741935483871	hypermeth
101	143742233	143742234	18	17	18	18	27	12	35	19	8.3512419091214e-08	47.2222222222222	hypermeth
101	143742238	143742239	18	18	18	17	27	2	35	1	0	92.3835125448029	hypermeth
101	143792469	143792470	23	19	17	16	18	6	31	19	0.00015560500277656	36.4795918367347	hypermeth
101	143895804	143895805	20	18	20	18	12	12	17	6	0.00536472136756871	27.9310344827586	hypermeth
101	143895826	143895827	19	8	20	12	12	12	17	15	8.36472740184391e-05	-41.8213969938108	hypometh
101	143912205	143912206	26	24	28	27	29	28	33	13	7.33254926595928e-05	28.3154121863799	hypermeth
101	143994122	143994123	13	9	29	13	19	0	35	2	1.05840284314596e-08	48.6772486772487	hypermeth
101	143994145	143994146	13	3	29	10	19	1	35	2	0.000749234512601671	25.3968253968254	hypermeth
101	143995215	143995216	16	13	46	33	38	0	42	1	0	72.9435483870968	hypermeth
101	143999694	143999695	11	0	11	0	13	12	14	13	2.39697151016571e-13	-92.5925925925926	hypometh
101	144074485	144074486	215	197	223	202	218	80	297	66	0	62.7463758478521	hypermeth
101	144074537	144074538	208	116	222	130	217	2	295	16	0	53.6936773255814	hypermeth
101	144074568	144074569	222	170	222	195	218	20	295	33	0	71.8758231916127	hypermeth
101	144074576	144074577	176	166	101	97	382	235	438	249	0	35.9214581315488	hypermeth
101	144074598	144074599	174	154	98	88	375	118	430	102	0	61.6413956887103	hypermeth
101	144074606	144074607	174	153	98	94	375	80	430	86	0	70.1877055169894	hypermeth
101	144074621	144074622	174	127	98	66	375	38	430	45	0	60.64532334673	hypermeth
101	144074629	144074630	174	148	98	81	375	30	430	32	0	76.489313116551	hypermeth
101	144074648	144074649	174	169	98	93	375	140	430	146	0	60.7955791012057	hypermeth
101	144074658	144074659	174	168	98	93	375	73	430	70	0	78.1919071976617	hypermeth
101	144074826	144074827	32	27	24	19	18	2	26	2	1.37667655053519e-14	73.051948051948	hypermeth
101	144074837	144074838	32	20	24	18	18	4	26	6	4.65202858568325e-06	45.1298701298701	hypermeth
101	144074862	144074863	32	17	24	17	18	1	26	0	2.07056594092592e-11	58.4415584415584	hypermeth
101	144074902	144074903	27	24	21	19	36	17	37	11	3.6598216679451e-09	51.2271689497717	hypermeth
101	144074932	144074933	28	26	21	18	36	7	37	1	0	78.8370142577579	hypermeth
101	144075071	144075072	55	39	37	26	52	2	55	2	0	66.9138561560341	hypermeth
101	144075101	144075102	47	41	34	29	48	2	50	7	0	77.236079617032	hypermeth
101	144075500	144075501	11	9	11	9	12	1	23	5	6.84053146349228e-07	64.6753246753247	hypermeth
101	144075517	144075518	11	7	11	9	12	0	23	4	1.4509592823897e-06	61.2987012987013	hypermeth
101	144075529	144075530	11	7	11	8	12	1	22	1	3.38270288224862e-07	62.2994652406417	hypermeth
101	144075999	144076000	22	19	21	20	13	7	13	4	1.19274467783592e-05	48.3899821109123	hypermeth
101	144076007	144076008	27	16	28	25	23	5	18	6	2.29673973628497e-06	47.7161862527716	hypermeth
101	144076022	144076023	27	18	28	24	23	1	18	3	8.93474183527587e-12	66.6075388026608	hypermeth
101	144076030	144076031	27	23	28	26	23	1	18	1	0	84.2128603104213	hypermeth
101	144076049	144076050	27	27	28	28	23	9	18	6	2.25375273998907e-14	63.4146341463415	hypermeth
101	144076059	144076060	27	26	28	26	23	7	18	2	1.21014309684142e-14	72.5942350332594	hypermeth
101	144076089	144076090	40	36	29	29	30	6	20	5	0	72.2028985507246	hypermeth
101	144076096	144076097	146	131	86	80	174	46	167	36	0	66.9013550409546	hypermeth
101	144076108	144076109	189	176	173	166	247	83	234	48	0	67.2402108866197	hypermeth
101	144076137	144076138	191	141	175	133	263	18	236	20	0	67.2481575172202	hypermeth
101	144076154	144076155	191	165	175	154	260	36	239	22	0	75.5352234523692	hypermeth
101	144076161	144076162	183	158	175	150	258	170	237	129	0	25.6294791490322	hypermeth
101	144076165	144076166	188	171	174	159	260	64	239	38	0	70.7193392309481	hypermeth
101	144076195	144076196	188	166	168	150	262	31	239	27	0	77.187198636435	hypermeth
101	144076202	144076203	186	171	166	156	259	85	237	65	0	62.6557917888563	hypermeth
101	144076215	144076216	64	58	104	96	112	45	85	32	0	52.580372250423	hypermeth
101	144076226	144076227	27	18	23	21	20	3	28	5	2.88808421622377e-10	61.3333333333333	hypermeth
101	144076237	144076238	27	23	23	22	20	6	28	8	1.31310740059121e-10	60.8333333333333	hypermeth
101	144076262	144076263	27	20	23	20	20	2	28	3	3.19411164184658e-13	69.5833333333333	hypermeth
101	144076471	144076472	26	19	21	14	18	2	25	0	7.63888952093339e-12	65.5616031667491	hypermeth
101	144076502	144076503	24	19	19	19	16	3	24	1	2.4535928844216e-14	78.3720930232558	hypermeth
101	144077345	144077346	43	29	62	40	79	3	91	7	0	59.8319327731092	hypermeth
101	144077376	144077377	44	36	62	50	79	13	91	10	0	67.6026637069922	hypermeth
101	144077633	144077634	54	49	37	36	47	12	52	11	0	70.1742701742702	hypermeth
101	144077644	144077645	55	37	37	25	47	6	52	10	1.49547041417009e-13	51.2296881862099	hypermeth
101	144077669	144077670	52	33	37	31	46	5	52	3	0	63.7468470534281	hypermeth
101	144078897	144078898	17	16	28	25	62	11	87	12	0	75.6748695003729	hypermeth
101	144079504	144079505	13	11	43	41	48	6	45	6	0	79.9539170506912	hypermeth
101	144079516	144079517	17	13	47	39	48	4	56	1	0	76.4423076923077	hypermeth
101	144079522	144079523	17	16	47	46	48	6	56	4	0	87.2596153846154	hypermeth
101	144079539	144079540	17	15	47	44	48	17	56	12	0	64.3028846153846	hypermeth
101	144079548	144079549	16	9	47	26	47	9	56	8	1.52059016489403e-07	39.0507011866235	hypermeth
101	144079568	144079569	16	14	47	40	48	5	56	4	0	77.0604395604396	hypermeth
101	144079639	144079640	16	13	43	42	44	2	54	3	0	88.1182981667243	hypermeth
101	144079642	144079643	16	10	43	32	45	0	54	4	0	67.1460366375621	hypermeth
101	144079649	144079650	16	16	43	42	45	7	54	9	0	82.1434685841465	hypermeth
101	144079680	144079681	17	13	47	42	48	4	56	2	0	80.1682692307692	hypermeth
101	144080304	144080305	26	23	49	44	20	7	28	4	1.60982338570648e-14	66.4166666666667	hypermeth
101	144080316	144080317	45	42	73	65	39	12	55	14	0	63.0183916336098	hypermeth
101	144080345	144080346	44	33	73	54	39	5	58	8	0	60.9569125033043	hypermeth
101	144080362	144080363	43	34	70	66	38	7	58	9	0	71.8289085545723	hypermeth
101	144080373	144080374	43	38	69	65	37	3	57	4	0	84.5174772036474	hypermeth
101	144080404	144080405	45	38	73	63	39	16	58	17	1.88737914186277e-15	51.572601782282	hypermeth
101	144080411	144080412	45	41	73	65	38	11	58	11	0	66.9138418079096	hypermeth
101	144080424	144080425	72	69	140	122	127	51	123	34	0	56.0943396226415	hypermeth
101	144080435	144080436	78	72	138	123	121	28	104	18	0	69.8333333333333	hypermeth
101	144080446	144080447	78	58	138	109	121	27	103	17	0	57.6719576719577	hypermeth
101	144080471	144080472	78	62	138	92	121	10	104	10	0	62.4074074074074	hypermeth
101	144080680	144080681	77	50	138	90	121	5	105	8	0	59.3640666803869	hypermeth
101	144081863	144081864	41	36	21	19	32	5	37	4	0	75.6661991584853	hypermeth
101	144081893	144081894	94	66	171	113	104	4	130	7	0	62.8463151104661	hypermeth
101	144081972	144081973	35	27	24	20	42	8	51	7	1.4432899320127e-15	63.531984691088	hypermeth
101	144082127	144082128	56	43	142	123	66	13	82	14	0	65.5951405951406	hypermeth
101	144082138	144082139	56	50	141	137	68	11	82	18	0	75.590524534687	hypermeth
101	144082149	144082150	90	76	214	194	182	85	451	179	0	47.1096283362434	hypermeth
101	144082275	144082276	19	16	27	25	36	7	112	22	0	69.5358401880141	hypermeth
101	144083716	144083717	50	46	56	52	35	15	45	18	6.66133814775094e-15	51.2028301886792	hypermeth
101	144083727	144083728	81	72	83	73	58	8	69	7	0	76.6036105242942	hypermeth
101	144083738	144083739	81	69	83	68	58	13	69	15	0	61.4893412713655	hypermeth
101	144083763	144083764	81	59	83	60	58	4	68	8	0	63.0371660859466	hypermeth
101	144083972	144083973	66	44	76	54	49	3	62	6	0	60.9059763989341	hypermeth
101	144084003	144084004	33	31	30	26	27	3	28	1	0	83.2034632034632	hypermeth
101	144084995	144084996	138	122	121	110	158	40	174	33	0	67.5873377680606	hypermeth
101	144085007	144085008	204	177	175	160	217	61	245	58	0	63.1606300471736	hypermeth
101	144085036	144085037	200	149	172	126	207	26	250	21	0	63.6402672878285	hypermeth
101	144085053	144085054	205	185	175	158	217	39	250	39	0	73.5608024343514	hypermeth
101	144085060	144085061	205	182	175	151	216	133	250	132	0	30.7646261576689	hypermeth
101	144085064	144085065	205	189	175	164	216	51	249	47	0	71.819468024901	hypermeth
101	144085094	144085095	200	181	168	157	216	49	242	44	0	71.5421492310613	hypermeth
101	144085101	144085102	199	183	168	153	216	75	242	55	0	63.1688540390038	hypermeth
101	144085114	144085115	82	65	63	54	72	39	90	35	1.72168945766771e-11	36.3899531715624	hypermeth
101	144085125	144085126	32	23	35	32	40	6	59	12	0	63.9077340569878	hypermeth
101	144085136	144085137	32	26	35	28	40	6	59	12	2.22044604925031e-16	62.4151967435549	hypermeth
101	144085161	144085162	32	25	35	23	40	3	59	2	0	66.5912859942711	hypermeth
101	144085202	144085203	27	22	28	26	39	20	51	24	1.10147207899036e-06	38.3838383838384	hypermeth
101	144085206	144085207	23	23	26	26	36	18	47	28	6.95862256705482e-11	44.578313253012	hypermeth
101	144085232	144085233	27	22	28	23	39	9	51	13	4.4504400165124e-12	57.3737373737374	hypermeth
101	144085237	144085238	27	25	30	25	42	11	61	17	1.82076576038526e-14	60.5348322261966	hypermeth
101	144085824	144085825	10	5	25	24	27	7	41	15	5.45360924419924e-07	50.5042016806723	hypermeth
101	144085867	144085868	13	6	26	21	27	3	39	2	1.48093759477774e-11	61.6550116550116	hypermeth
