Chromosome	Start	End	Type
26	18136330	18136642	CpG:
26	18683889	18684685	CpG:
26	20310019	20310619	CpG:
26	20402028	20403171	CpG:
26	20550774	20551088	CpG:
26	21391245	21391569	CpG:
26	21392686	21393077	CpG:
26	21463414	21464205	CpG:
26	21468983	21470849	CpG:
26	21548493	21548974	CpG:
26	21747455	21747830	CpG:
26	22937610	22938215	CpG:
26	23100902	23101515	CpG:
26	23276066	23276380	CpG:
26	23617950	23618361	CpG:
26	24131322	24133223	CpG:
26	24398431	24399268	CpG:
26	24462909	24464072	CpG:
26	24491541	24492482	CpG:
26	24672167	24673906	CpG:
26	25088026	25088915	CpG:
26	25133353	25134673	CpG:
26	25467983	25469891	CpG:
26	25814932	25815189	CpG:
26	25816008	25816632	CpG:
26	25831413	25831616	CpG:
26	25927927	25930128	CpG:
26	25941435	25942124	CpG:
26	25955139	25956643	CpG:
26	25972730	25973738	CpG:
26	25976336	25977180	CpG:
26	29045605	29046405	CpG:
26	31058051	31058609	CpG:
26	31326287	31327744	CpG:
26	31386891	31387846	CpG:
26	34998273	34998974	CpG:
26	37556263	37556601	CpG:
26	38172279	38174569	CpG:
26	39357063	39357799	CpG:
26	39701102	39702897	CpG:
26	40059902	40061615	CpG:
26	42579349	42580495	CpG:
26	43263987	43265506	CpG:
26	43270674	43271298	CpG:
26	43276606	43277718	CpG:
26	44045699	44045909	CpG:
26	44416304	44417525	CpG:
26	44632355	44632564	CpG:
26	47000931	47001868	CpG:
26	47812740	47812952	CpG:
26	48025689	48025955	CpG:
26	49121928	49122347	CpG:
26	49442687	49443040	CpG:
26	49446413	49446642	CpG:
26	49520274	49520488	CpG:
26	49526397	49526643	CpG:
26	49532304	49533177	CpG:
26	49561239	49561744	CpG:
26	49606035	49606375	CpG:
26	49609564	49609791	CpG:
26	49687251	49687469	CpG:
26	50800440	50800977	CpG:
26	50835690	50836431	CpG:
26	50865365	50865759	CpG:
26	50876598	50877383	CpG:
26	50882763	50889811	CpG:
26	50912727	50912950	CpG:
26	50937229	50937623	CpG:
26	50985227	50985543	CpG:
26	51007352	51008836	CpG:
26	51040477	51041046	CpG:
26	51085292	51085584	CpG:
26	51126065	51128757	CpG:
26	51174688	51175724	CpG:
26	51215340	51215718	CpG:
26	51245028	51245678	CpG:
26	51257721	51259734	CpG:
26	51450187	51451496	CpG:
26	51568064	51568358	CpG:
26	51568854	51569148	CpG:
26	51571494	51572356	CpG:
26	51642157	51643487	CpG:
26	51675416	51675700	CpG:
27	98088	99977	CpG:
27	296532	296777	CpG:
27	314396	314627	CpG:
27	4530265	4530667	CpG:
27	4531495	4531917	CpG:
27	4678653	4680282	CpG:
27	6752564	6753653	CpG:
27	12472721	12473376	CpG:
27	13294777	13295976	CpG:
27	14109796	14111131	CpG:
27	14579062	14579829	CpG:
27	14760536	14761056	CpG:
27	15306936	15307638	CpG:
27	15600267	15604444	CpG:
27	16744795	16745413	CpG:
27	18851990	18852800	CpG:
27	20852139	20852758	CpG:
27	20913663	20914613	CpG:
27	23317423	23318187	CpG:
27	26714232	26716333	CpG:
27	32683015	32685813	CpG:
27	33225921	33227238	CpG:
27	33263732	33263970	CpG:
27	33264882	33265334	CpG:
27	33780054	33780604	CpG:
27	33900465	33900806	CpG:
27	36226758	36227484	CpG:
27	36813000	36813517	CpG:
27	38089275	38090267	CpG:
27	42395093	42395428	CpG:
27	43992506	43993118	CpG:
27	44476670	44476915	CpG:
28	199163	199542	CpG:
28	1510646	1510929	CpG:
28	2875420	2875698	CpG:
28	2959270	2960063	CpG:
28	6241742	6243781	CpG:
28	6761815	6763101	CpG:
28	7641618	7641852	CpG:
28	8408533	8409576	CpG:
28	13562358	13563712	CpG:
28	13778498	13779393	CpG:
28	13948106	13948512	CpG:
28	15510611	15512016	CpG:
28	16802731	16803216	CpG:
28	19004193	19005728	CpG:
28	25334418	25335486	CpG:
28	25922299	25922749	CpG:
28	28102045	28102282	CpG:
28	28867900	28868492	CpG:
28	29798843	29799277	CpG:
28	29833155	29834379	CpG:
28	31171474	31173138	CpG:
28	31317999	31320682	CpG:
28	33924934	33925147	CpG:
28	33926402	33926709	CpG:
28	35128804	35129128	CpG:
28	36124889	36125382	CpG:
28	39750198	39750471	CpG:
28	41744902	41745201	CpG:
28	42576648	42577416	CpG:
28	43227329	43227748	CpG:
28	44122892	44126336	CpG:
28	44612449	44613060	CpG:
28	44776700	44776979	CpG:
29	950265	950624	CpG:
29	1352544	1353589	CpG:
29	2762823	2765953	CpG:
29	7239568	7240267	CpG:
29	17864594	17865171	CpG:
29	22423215	22423664	CpG:
29	28699230	28700544	CpG:
29	28966535	28968378	CpG:
29	28968858	28969107	CpG:
29	32589379	32592793	CpG:
29	32874551	32876617	CpG:
29	33671785	33672730	CpG:
29	36654320	36654842	CpG:
29	36780451	36782189	CpG:
29	40616338	40617071	CpG:
29	40716127	40716409	CpG:
29	41634468	41634761	CpG:
29	41693279	41694624	CpG:
29	42811486	42812416	CpG:
29	42891154	42891747	CpG:
29	42892746	42893466	CpG:
29	42893988	42894278	CpG:
29	43159514	43160747	CpG:
29	44299704	44299909	CpG:
29	44431987	44432938	CpG:
29	44464365	44465109	CpG:
29	44657557	44657885	CpG:
29	44944755	44945017	CpG:
29	45017515	45019248	CpG:
29	45162391	45162991	CpG:
29	45273632	45274578	CpG:
29	45299268	45300295	CpG:
29	45373060	45373680	CpG:
29	45425537	45425772	CpG:
29	45462565	45463598	CpG:
29	45965352	45966005	CpG:
29	45997731	45998451	CpG:
29	46211493	46212007	CpG:
29	46242897	46243309	CpG:
29	46489670	46489933	CpG:
29	46590393	46591649	CpG:
29	46914691	46915769	CpG:
29	47037591	47038142	CpG:
29	47098457	47098836	CpG:
29	47172265	47172508	CpG:
29	47419520	47420048	CpG:
29	47422432	47422678	CpG:
29	47565444	47565983	CpG:
29	47568062	47568385	CpG:
29	47698144	47700811	CpG:
29	47916702	47917674	CpG:
29	48009235	48009456	CpG:
29	48182259	48182624	CpG:
29	48359030	48359597	CpG:
29	48399234	48399457	CpG:
29	48478600	48479364	CpG:
29	48521049	48523140	CpG:
29	48531146	48531349	CpG:
29	48544599	48544843	CpG:
29	49160271	49160913	CpG:
29	49202209	49203061	CpG:
29	49351517	49351900	CpG:
29	49387997	49388332	CpG:
29	49447796	49448180	CpG:
29	49502729	49502994	CpG:
29	49701238	49701991	CpG:
29	49839611	49840577	CpG:
29	49921057	49921754	CpG:
29	49954343	49957413	CpG:
29	50050991	50051620	CpG:
29	50054172	50056564	CpG:
29	50064109	50065150	CpG:
29	50151358	50152214	CpG:
29	50159595	50159911	CpG:
29	50217173	50217788	CpG:
29	50228058	50228306	CpG:
29	50247930	50248195	CpG:
29	50254066	50254490	CpG:
29	50260278	50260528	CpG:
29	50404600	50404806	CpG:
29	50524109	50524386	CpG:
29	50545394	50545734	CpG:
29	50552215	50553682	CpG:
29	50651273	50651620	CpG:
29	50688833	50689851	CpG:
29	50746151	50747892	CpG:
29	50849066	50849997	CpG:
29	50862668	50864074	CpG:
29	50878778	50879531	CpG:
29	50938450	50940123	CpG:
29	50963728	50964567	CpG:
29	51015535	51017013	CpG:
29	51023102	51025723	CpG:
29	51063243	51063449	CpG:
29	51071398	51071958	CpG:
29	51072361	51072602	CpG:
29	51076024	51076685	CpG:
29	51122767	51123535	CpG:
29	51136475	51136728	CpG:
29	51281966	51282850	CpG:
29	51292683	51293720	CpG:
29	51295445	51297132	CpG:
29	51395074	51395334	CpG:
29	51396040	51396340	CpG:
29	51438789	51440222	CpG:
29	51459656	51460746	CpG:
3	345575	346122	CpG:
3	767313	769081	CpG:
3	3118920	3119999	CpG:
3	3252156	3252445	CpG:
3	7599668	7599968	CpG:
3	8381690	8382000	CpG:
3	8395478	8395682	CpG:
3	9537801	9538011	CpG:
3	9699503	9699811	CpG:
3	9720061	9720503	CpG:
3	10682932	10683677	CpG:
3	13977291	13977959	CpG:
3	13992864	13993932	CpG:
3	14400634	14400913	CpG:
3	14507197	14507646	CpG:
3	15403716	15404979	CpG:
3	15422425	15422963	CpG:
3	15585614	15586870	CpG:
3	15634092	15634544	CpG:
3	15681882	15682719	CpG:
3	16382536	16382994	CpG:
3	16564874	16565808	CpG:
3	18799567	18799863	CpG:
3	19364035	19364264	CpG:
3	19778368	19779136	CpG:
3	20453736	20454625	CpG:
3	21177014	21177378	CpG:
3	21226919	21227136	CpG:
3	21230379	21230693	CpG:
3	21378735	21378982	CpG:
3	21444990	21445559	CpG:
3	21445767	21446328	CpG:
3	22634497	22635291	CpG:
3	26689920	26690154	CpG:
3	27594907	27596815	CpG:
3	28688050	28688694	CpG:
3	29771046	29771667	CpG:
3	30963961	30964422	CpG:
3	31704045	31704959	CpG:
3	33468951	33471945	CpG:
3	34150516	34151456	CpG:
3	36336248	36338066	CpG:
3	44775410	44775945	CpG:
3	50448174	50449097	CpG:
3	50657784	50658817	CpG:
3	53585941	53586564	CpG:
3	55179248	55179752	CpG:
3	59080342	59081861	CpG:
3	59376830	59377497	CpG:
3	68986180	68986540	CpG:
3	69913564	69916005	CpG:
3	75280540	75280814	CpG:
3	78243435	78244755	CpG:
3	80581406	80583024	CpG:
3	82584600	82585624	CpG:
3	92745619	92746337	CpG:
3	93047097	93048899	CpG:
3	94331180	94331838	CpG:
3	94782556	94783344	CpG:
3	95288068	95288563	CpG:
3	95920431	95921020	CpG:
3	98370216	98370715	CpG:
3	99229382	99229649	CpG:
3	99433164	99434997	CpG:
3	100338150	100338804	CpG:
3	101791465	101792018	CpG:
3	101877408	101878199	CpG:
3	102225572	102226622	CpG:
3	102236030	102238549	CpG:
3	102423695	102423899	CpG:
3	104402016	104402496	CpG:
3	104477228	104477737	CpG:
3	105434863	105435765	CpG:
3	105797176	105797871	CpG:
3	106245872	106246409	CpG:
3	107133722	107134014	CpG:
3	107173631	107175276	CpG:
3	107517757	107519168	CpG:
3	108507790	108510062	CpG:
3	108510605	108511135	CpG:
3	108740050	108740700	CpG:
3	110889263	110889490	CpG:
3	110890580	110890813	CpG:
3	111073810	111074275	CpG:
3	111205574	111206043	CpG:
3	113232142	113232427	CpG:
3	114715804	114717498	CpG:
3	115654499	115654997	CpG:
3	116266215	116274175	CpG:
3	117631298	117631506	CpG:
3	117632538	117632785	CpG:
3	117774989	117775773	CpG:
3	118087485	118087841	CpG:
3	118157863	118158873	CpG:
3	118279819	118280253	CpG:
3	118289758	118290542	CpG:
3	118290741	118290987	CpG:
3	118296207	118296896	CpG:
3	118297670	118298007	CpG:
3	118646774	118647176	CpG:
3	119142178	119142474	CpG:
3	119206300	119206564	CpG:
3	119346527	119346794	CpG:
3	119347480	119347732	CpG:
3	119347917	119348313	CpG:
3	119355665	119356050	CpG:
3	119377113	119377532	CpG:
3	119497023	119497308	CpG:
3	119535151	119535399	CpG:
3	119769895	119770287	CpG:
3	120219624	120219837	CpG:
3	120245379	120245802	CpG:
3	120307359	120307575	CpG:
3	120309029	120309363	CpG:
3	120330627	120330952	CpG:
3	120382575	120385954	CpG:
3	120549868	120550294	CpG:
3	120564984	120565230	CpG:
3	120605155	120609033	CpG:
3	120684757	120685050	CpG:
3	120687907	120688135	CpG:
3	120734367	120735416	CpG:
3	120769369	120769694	CpG:
3	120786911	120787420	CpG:
3	120829428	120832439	CpG:
3	120865932	120869479	CpG:
3	120901630	120901863	CpG:
3	120903123	120903360	CpG:
3	120903973	120908971	CpG:
3	120929052	120929308	CpG:
3	121008285	121008534	CpG:
3	121090471	121090674	CpG:
3	121098593	121100011	CpG:
3	121161993	121162362	CpG:
3	121218800	121219343	CpG:
3	121258186	121258448	CpG:
3	121316977	121318026	CpG:
4	4494289	4494737	CpG:
4	8490072	8492812	CpG:
4	10724621	10724907	CpG:
4	12038324	12039011	CpG:
4	14275099	14275476	CpG:
4	14292354	14296317	CpG:
4	17176291	17176649	CpG:
4	25096257	25097512	CpG:
4	48544931	48545766	CpG:
4	61174456	61175052	CpG:
4	66452893	66454690	CpG:
4	68444995	68445756	CpG:
4	69254841	69256211	CpG:
4	69271814	69272057	CpG:
4	69335075	69337920	CpG:
4	69340098	69342317	CpG:
4	70412505	70413279	CpG:
4	77310986	77311595	CpG:
4	77365755	77366766	CpG:
4	77540048	77540912	CpG:
4	77778981	77780052	CpG:
4	77873340	77874138	CpG:
4	79986746	79986982	CpG:
4	86598364	86599487	CpG:
4	87519078	87519783	CpG:
4	88100193	88101414	CpG:
4	92325476	92328193	CpG:
4	92395016	92395223	CpG:
4	92678560	92679753	CpG:
4	93280278	93280569	CpG:
4	93617490	93617717	CpG:
4	93624199	93624470	CpG:
4	93632543	93632771	CpG:
4	93633205	93633456	CpG:
4	93705693	93707609	CpG:
4	94209482	94210069	CpG:
4	94415421	94419405	CpG:
4	95065543	95067176	CpG:
4	103464216	103465394	CpG:
4	103593676	103595227	CpG:
4	104304718	104304960	CpG:
4	104494332	104496008	CpG:
4	104718096	104718381	CpG:
4	107597833	107600080	CpG:
4	113153283	113153643	CpG:
4	113455875	113456151	CpG:
4	114393127	114394043	CpG:
4	114438670	114438967	CpG:
4	114441282	114441571	CpG:
4	114457789	114458237	CpG:
4	114553545	114554368	CpG:
4	115057489	115058110	CpG:
4	115390907	115391730	CpG:
4	115629678	115630735	CpG:
4	115951599	115951955	CpG:
4	116604374	116605932	CpG:
4	116710341	116712814	CpG:
4	117555574	117555838	CpG:
4	117871432	117871646	CpG:
4	117994369	117996476	CpG:
4	118097397	118097737	CpG:
4	118110307	118110888	CpG:
4	118265596	118274814	CpG:
4	118364903	118365162	CpG:
4	118420796	118421120	CpG:
4	118859147	118860141	CpG:
4	119127160	119127478	CpG:
4	119181990	119182428	CpG:
4	119434941	119435289	CpG:
4	119437901	119438544	CpG:
4	119629653	119630277	CpG:
4	119634694	119639766	CpG:
4	119751903	119752296	CpG:
4	119874538	119878028	CpG:
4	119911104	119911650	CpG:
4	119912547	119914515	CpG:
4	120003822	120004092	CpG:
4	120004398	120004750	CpG:
4	120305175	120307295	CpG:
4	120520548	120520926	CpG:
5	1906570	1908804	CpG:
5	23522915	23526367	CpG:
5	25778178	25778885	CpG:
5	26137519	26137755	CpG:
5	26138431	26138735	CpG:
5	26140368	26140605	CpG:
5	26196575	26197558	CpG:
5	26251264	26252218	CpG:
5	27964455	27964716	CpG:
5	27967498	27968198	CpG:
5	29979291	29979512	CpG:
5	30098020	30098493	CpG:
5	30648599	30650454	CpG:
5	30896405	30898821	CpG:
5	31009577	31010078	CpG:
5	31010865	31011567	CpG:
5	31125558	31126452	CpG:
5	31129660	31130504	CpG:
5	32098388	32099091	CpG:
5	32278143	32279363	CpG:
5	32675668	32676542	CpG:
5	34698807	34699360	CpG:
5	38365729	38367256	CpG:
5	38673554	38674664	CpG:
5	41963558	41964674	CpG:
5	42837265	42837790	CpG:
5	43346263	43348265	CpG:
5	43493654	43494796	CpG:
5	45398440	45399330	CpG:
5	46944616	46946024	CpG:
5	49545189	49546147	CpG:
5	51208909	51210486	CpG:
5	56051148	56052592	CpG:
5	56205503	56207408	CpG:
5	56214543	56214888	CpG:
5	56216746	56216987	CpG:
5	56284552	56284928	CpG:
5	56285263	56285578	CpG:
5	56548263	56549090	CpG:
5	56569482	56569870	CpG:
5	57090943	57092154	CpG:
5	57399117	57400131	CpG:
5	57517446	57517911	CpG:
5	65453222	65453959	CpG:
5	68128079	68128504	CpG:
5	73990347	73991240	CpG:
5	75096219	75096464	CpG:
5	75178964	75180488	CpG:
5	75240431	75240736	CpG:
5	75816563	75818260	CpG:
5	88285747	88287691	CpG:
5	88580331	88580966	CpG:
5	90960853	90961272	CpG:
5	95098073	95098710	CpG:
5	104414200	104414917	CpG:
5	106278481	106279114	CpG:
5	107091276	107091590	CpG:
5	107549181	107549406	CpG:
5	110279093	110280062	CpG:
5	110482871	110483386	CpG:
5	110488294	110488767	CpG:
5	110839501	110840805	CpG:
5	110956302	110956818	CpG:
5	111293534	111294682	CpG:
5	111423449	111424865	CpG:
5	112739177	112740215	CpG:
5	112800931	112801384	CpG:
5	112801629	112802730	CpG:
5	113469269	113469499	CpG:
5	113488875	113489507	CpG:
5	114071788	114072822	CpG:
5	114520373	114520647	CpG:
5	114526233	114526599	CpG:
5	114627058	114628257	CpG:
5	114686548	114686809	CpG:
5	114690114	114690613	CpG:
5	115542136	115542338	CpG:
5	116047481	116048334	CpG:
5	116350150	116350659	CpG:
5	116350836	116351101	CpG:
5	116690234	116690457	CpG:
5	117014670	117015505	CpG:
5	117027198	117027577	CpG:
5	117045770	117045989	CpG:
5	117112786	117114536	CpG:
5	117119734	117120536	CpG:
5	117711184	117712122	CpG:
5	117906614	117907972	CpG:
5	118027296	118028418	CpG:
5	118075726	118075927	CpG:
5	118086077	118086976	CpG:
5	118088827	118089052	CpG:
5	118187995	118188515	CpG:
5	118222458	118223192	CpG:
5	118748725	118748926	CpG:
5	119483358	119483732	CpG:
5	119558135	119558449	CpG:
5	119624482	119625030	CpG:
5	119736547	119736953	CpG:
5	119770660	119772488	CpG:
5	119790719	119793685	CpG:
5	119819126	119820975	CpG:
5	119833991	119834980	CpG:
5	119848738	119851147	CpG:
5	119877396	119877863	CpG:
5	119895339	119896237	CpG:
5	119990106	119990416	CpG:
5	119992598	119993284	CpG:
5	120032198	120032888	CpG:
5	120100447	120100828	CpG:
5	120151844	120152190	CpG:
5	120171923	120172337	CpG:
5	120181601	120182504	CpG:
5	120188424	120188638	CpG:
5	120189049	120190068	CpG:
5	120201625	120201913	CpG:
5	120202807	120205314	CpG:
5	120408238	120408523	CpG:
5	120572032	120572327	CpG:
5	120727683	120728521	CpG:
5	120760853	120761462	CpG:
5	120826471	120833865	CpG:
5	120932716	120939452	CpG:
5	120951523	120951782	CpG:
5	120958785	120959190	CpG:
5	120969173	120971184	CpG:
5	121182973	121183489	CpG:
6	936825	937706	CpG:
6	8906753	8907539	CpG:
6	10053772	10054008	CpG:
6	15989994	15990890	CpG:
6	16846725	16847390	CpG:
6	21317674	21318406	CpG:
6	26101161	26102034	CpG:
6	27333118	27334525	CpG:
6	36922610	36923247	CpG:
6	45929251	45930013	CpG:
6	47821680	47822923	CpG:
6	59577423	59578100	CpG:
6	60265522	60266509	CpG:
6	60419720	60420585	CpG:
6	61872025	61873572	CpG:
6	62425918	62428300	CpG:
6	62659578	62661762	CpG:
6	64749773	64751356	CpG:
6	68227965	68228668	CpG:
6	73120856	73121432	CpG:
6	73487186	73488489	CpG:
6	89460467	89460855	CpG:
6	93058387	93058612	CpG:
6	96794738	96795419	CpG:
6	98932437	98934540	CpG:
6	104789057	104790376	CpG:
6	106632554	106633218	CpG:
6	106729077	106729350	CpG:
6	106743172	106743613	CpG:
6	106787621	106787954	CpG:
6	106824337	106824619	CpG:
6	106959553	106959852	CpG:
6	106960161	106960508	CpG:
6	106961853	106962068	CpG:
6	107116068	107116337	CpG:
6	107122122	107122326	CpG:
6	107123127	107123351	CpG:
6	107279647	107279951	CpG:
6	107319673	107319934	CpG:
6	107326138	107326824	CpG:
6	107477637	107478195	CpG:
6	107574974	107576368	CpG:
6	108023886	108024163	CpG:
6	108032125	108032643	CpG:
6	108033433	108033636	CpG:
6	108080426	108080940	CpG:
6	108081253	108081537	CpG:
6	108125875	108128444	CpG:
6	108163375	108163583	CpG:
6	108219008	108219213	CpG:
6	108360187	108360468	CpG:
6	108449701	108450510	CpG:
6	108452577	108454066	CpG:
6	108478457	108478732	CpG:
6	108489488	108491137	CpG:
6	108703176	108703416	CpG:
6	108729324	108729745	CpG:
6	108979680	108980938	CpG:
6	109021628	109022048	CpG:
6	109035499	109036568	CpG:
6	109074279	109074573	CpG:
6	109076604	109078077	CpG:
6	109146052	109146273	CpG:
6	109147330	109147665	CpG:
6	109168678	109169134	CpG:
6	109170191	109170432	CpG:
6	109170756	109170968	CpG:
6	109171250	109171472	CpG:
6	109329234	109330520	CpG:
6	109344032	109344537	CpG:
6	109350083	109351641	CpG:
6	109420465	109420747	CpG:
6	109499121	109499429	CpG:
6	109516829	109517321	CpG:
6	109646907	109647437	CpG:
6	109695703	109696455	CpG:
6	118176259	118176598	CpG:
6	118437217	118438600	CpG:
6	118525883	118526326	CpG:
6	119091559	119093647	CpG:
6	119123420	119123714	CpG:
6	119129810	119130784	CpG:
6	119148109	119148425	CpG:
7	574413	575241	CpG:
7	826257	827246	CpG:
7	1081636	1082084	CpG:
7	1345225	1346087	CpG:
7	2366194	2367042	CpG:
7	2591225	2591555	CpG:
7	2601605	2601970	CpG:
7	2707090	2707354	CpG:
7	3623501	3624612	CpG:
7	4113310	4114288	CpG:
7	4263947	4266109	CpG:
7	4299409	4300368	CpG:
7	4354196	4357766	CpG:
7	4359397	4360032	CpG:
7	4473692	4473947	CpG:
7	4479971	4480185	CpG:
7	4537486	4538067	CpG:
7	4669200	4674460	CpG:
7	4677922	4679351	CpG:
7	5335607	5336011	CpG:
7	5525936	5526503	CpG:
7	5795932	5796703	CpG:
7	6384759	6385584	CpG:
7	6586817	6587556	CpG:
7	7826707	7826928	CpG:
7	7827977	7828239	CpG:
7	7828948	7829149	CpG:
7	8720622	8720920	CpG:
7	8753978	8754806	CpG:
7	8911226	8912689	CpG:
7	8949711	8950288	CpG:
7	13153310	13153517	CpG:
7	13547985	13548766	CpG:
7	13556710	13556963	CpG:
7	13793566	13794893	CpG:
7	13845725	13846341	CpG:
7	15324616	15325098	CpG:
7	15915001	15915380	CpG:
7	16381936	16382144	CpG:
7	16846840	16847685	CpG:
7	17134650	17134922	CpG:
7	17513497	17514203	CpG:
7	17590549	17591181	CpG:
7	17622644	17625112	CpG:
7	18204356	18207159	CpG:
7	18344001	18345240	CpG:
7	18440469	18440777	CpG:
7	18459335	18459654	CpG:
7	18958327	18959398	CpG:
7	19269567	19269885	CpG:
7	19756743	19758226	CpG:
7	19781556	19781797	CpG:
7	20223628	20223875	CpG:
7	20224983	20225315	CpG:
7	20227786	20228478	CpG:
7	20754277	20755115	CpG:
7	20799095	20799670	CpG:
7	21179455	21180040	CpG:
7	21252198	21252866	CpG:
7	21446412	21446698	CpG:
7	21447204	21447521	CpG:
7	21550013	21550272	CpG:
7	21561522	21561788	CpG:
7	21585200	21586037	CpG:
7	21646515	21647074	CpG:
7	21882452	21883013	CpG:
7	22099285	22099868	CpG:
7	22200164	22200424	CpG:
7	22200608	22200877	CpG:
7	22459164	22460602	CpG:
7	22560117	22561996	CpG:
7	22579635	22581246	CpG:
7	22629420	22631047	CpG:
7	22666827	22667040	CpG:
7	22685959	22687656	CpG:
7	22698435	22700278	CpG:
7	22778947	22779701	CpG:
7	24071245	24072030	CpG:
7	24435890	24437093	CpG:
7	32388321	32388992	CpG:
7	35965187	35965405	CpG:
7	38664943	38669378	CpG:
7	39207331	39207772	CpG:
7	39368475	39369312	CpG:
7	39455530	39456777	CpG:
7	41731169	41732243	CpG:
7	42331524	42333039	CpG:
7	44628563	44629572	CpG:
7	44850233	44851491	CpG:
7	44887570	44888478	CpG:
7	44971178	44971513	CpG:
7	45080501	45081759	CpG:
7	45138677	45139312	CpG:
7	45140110	45140437	CpG:
7	45168540	45168801	CpG:
7	45169529	45170373	CpG:
7	45271000	45273180	CpG:
7	45426865	45427417	CpG:
7	45490408	45496645	CpG:
7	45630427	45631424	CpG:
7	45722094	45723196	CpG:
7	45744515	45744806	CpG:
7	45773373	45773658	CpG:
7	45783588	45784564	CpG:
7	48062590	48064500	CpG:
7	49228093	49229540	CpG:
7	51687616	51688696	CpG:
7	52252558	52253479	CpG:
7	53024917	53025406	CpG:
7	53047605	53048417	CpG:
7	53948205	53949136	CpG:
7	54436882	54437595	CpG:
7	54690956	54691512	CpG:
7	54759175	54759413	CpG:
7	54836952	54837710	CpG:
7	62770049	62770271	CpG:
7	63064487	63066675	CpG:
7	63457338	63458354	CpG:
7	67714579	67715012	CpG:
7	71336265	71337311	CpG:
7	75703691	75703896	CpG:
7	82624660	82625961	CpG:
7	82983717	82985409	CpG:
7	83569071	83569379	CpG:
7	90560509	90560936	CpG:
7	95439158	95441938	CpG:
7	97593137	97593398	CpG:
7	98444755	98445289	CpG:
7	98782464	98784497	CpG:
7	102553479	102554250	CpG:
7	103773678	103774369	CpG:
7	104559137	104560462	CpG:
7	109517947	109518186	CpG:
7	111114931	111116368	CpG:
8	683213	683943	CpG:
8	1184926	1185300	CpG:
8	1532700	1533380	CpG:
8	5737362	5737925	CpG:
8	5739187	5739627	CpG:
8	7525941	7527020	CpG:
8	7530533	7533350	CpG:
8	8575404	8575613	CpG:
8	10162506	10163031	CpG:
8	10739835	10740656	CpG:
8	11025703	11026344	CpG:
8	17268476	17268793	CpG:
8	22127802	22129548	CpG:
8	22504589	22506146	CpG:
8	23179101	23180133	CpG:
8	24925642	24926184	CpG:
8	28822622	28822997	CpG:
8	38931042	38932046	CpG:
8	39337794	39338927	CpG:
8	42140357	42141912	CpG:
8	43784835	43786685	CpG:
8	43876068	43878126	CpG:
8	44078826	44079388	CpG:
8	44631618	44632797	CpG:
8	48658205	48658589	CpG:
8	51336016	51336982	CpG:
8	59656259	59657125	CpG:
8	60207242	60208184	CpG:
8	60311656	60312774	CpG:
8	60335536	60336090	CpG:
8	60820034	60820557	CpG:
8	60849127	60849988	CpG:
8	61571630	61573535	CpG:
8	61956663	61956988	CpG:
8	62452102	62452762	CpG:
8	63297511	63298464	CpG:
8	67436065	67436482	CpG:
8	69957442	69957982	CpG:
8	70406412	70407354	CpG:
8	70908152	70908652	CpG:
8	70974143	70974536	CpG:
8	71257106	71257741	CpG:
8	71698187	71699177	CpG:
8	73183144	73184552	CpG:
8	74324662	74330797	CpG:
8	75090061	75091092	CpG:
8	77415107	77415610	CpG:
8	78418651	78419895	CpG:
8	80545143	80545856	CpG:
8	80697472	80698703	CpG:
8	82096380	82097517	CpG:
8	82932214	82932929	CpG:
8	83579164	83582153	CpG:
8	86054444	86054755	CpG:
8	86685716	86689995	CpG:
8	90445930	90446132	CpG:
8	91625990	91626863	CpG:
8	92345590	92346795	CpG:
8	92751024	92751827	CpG:
8	96705727	96706055	CpG:
8	100138553	100139523	CpG:
8	100361427	100362399	CpG:
8	100881269	100882114	CpG:
8	104539724	104540030	CpG:
8	107150649	107151367	CpG:
8	107653811	107655593	CpG:
8	111844837	111845652	CpG:
8	112189304	112189664	CpG:
8	113079576	113079896	CpG:
8	113294608	113294837	CpG:
8	113334576	113334981	CpG:
9	79338	80409	CpG:
9	102384	103014	CpG:
9	7506264	7506823	CpG:
9	9581424	9583243	CpG:
9	11331667	11332011	CpG:
9	11686523	11687875	CpG:
9	12862402	12862698	CpG:
9	23622671	23622951	CpG:
9	24445558	24448267	CpG:
9	28696205	28697057	CpG:
9	29000526	29001584	CpG:
9	33763169	33764259	CpG:
9	33947034	33948500	CpG:
9	34793865	34795154	CpG:
9	39622972	39623878	CpG:
9	39759467	39760289	CpG:
9	42117617	42122243	CpG:
9	42759333	42759551	CpG:
9	51584360	51585171	CpG:
9	51601260	51604245	CpG:
9	57622549	57625855	CpG:
9	61291156	61291697	CpG:
9	61924321	61925882	CpG:
9	66112945	66113488	CpG:
9	69425562	69426894	CpG:
9	70180728	70181365	CpG:
9	71341406	71342310	CpG:
9	72416520	72418555	CpG:
9	73310806	73311934	CpG:
9	74096283	74096709	CpG:
9	79732513	79732729	CpG:
9	79746384	79746717	CpG:
9	85916407	85918408	CpG:
9	85960401	85961335	CpG:
9	88256736	88257032	CpG:
9	89552392	89552753	CpG:
9	95394201	95394651	CpG:
9	96032658	96033051	CpG:
9	96395026	96395600	CpG:
9	96781184	96781973	CpG:
9	97700100	97700314	CpG:
9	98072210	98072746	CpG:
9	98236172	98236379	CpG:
9	98238836	98239157	CpG:
9	101962341	101962668	CpG:
9	102223704	102224813	CpG:
9	102246346	102247917	CpG:
9	102408478	102409008	CpG:
