chrBase	chr	base	strand	coverage	freqC	freqT
7.3117255	7	3117255	R	11	81.82	18.18
7.3097884	7	3097884	R	6	83.33	16.67
7.3133079	7	3133079	F	9	88.89	11.11
7.3125457	7	3125457	F	9	77.78	22.22
7.3137552	7	3137552	R	7	28.57	71.43
7.3127231	7	3127231	R	8	75.00	25.00
7.3089319	7	3089319	F	8	25.00	75.00
7.3132917	7	3132917	F	8	50.00	50.00
7.3081631	7	3081631	R	5	100.00	0.00
7.3132758	7	3132758	F	6	100.00	0.00
7.3109072	7	3109072	F	14	85.71	14.29
7.3179246	7	3179246	R	17	23.53	76.47
7.3027494	7	3027494	F	6	83.33	16.67
7.3115860	7	3115860	R	8	50.00	50.00
7.3074336	7	3074336	F	18	88.89	11.11
7.3108163	7	3108163	R	8	62.50	37.50
7.3031026	7	3031026	F	6	100.00	0.00
7.3073775	7	3073775	R	5	80.00	20.00
7.3099943	7	3099943	R	9	88.89	11.11
7.3099830	7	3099830	R	6	100.00	0.00
7.3047589	7	3047589	F	11	90.91	9.09
7.3141383	7	3141383	R	13	69.23	30.77
7.3063966	7	3063966	R	9	77.78	22.22
7.3164443	7	3164443	R	9	77.78	22.22
7.3147513	7	3147513	R	8	87.50	12.50
7.3033201	7	3033201	F	5	0.00	100.00
7.3142175	7	3142175	F	7	57.14	42.86
7.3076125	7	3076125	F	6	100.00	0.00
7.3027227	7	3027227	R	6	66.67	33.33
7.3029666	7	3029666	F	5	80.00	20.00
7.3140177	7	3140177	F	8	100.00	0.00
7.3025560	7	3025560	F	9	66.67	33.33
7.3159280	7	3159280	R	6	66.67	33.33
7.3051409	7	3051409	F	7	100.00	0.00
7.3070835	7	3070835	R	9	44.44	55.56
7.3024726	7	3024726	R	15	0.00	100.00
7.3088784	7	3088784	F	5	0.00	100.00
7.3041008	7	3041008	R	6	66.67	33.33
7.3166847	7	3166847	F	5	80.00	20.00
7.3135828	7	3135828	F	5	60.00	40.00
7.3071537	7	3071537	R	7	57.14	42.86
7.3067257	7	3067257	R	7	42.86	57.14
7.3096911	7	3096911	R	5	80.00	20.00
7.3062700	7	3062700	R	7	85.71	14.29
7.3125548	7	3125548	F	13	53.85	46.15
7.3145534	7	3145534	F	5	100.00	0.00
7.3157965	7	3157965	R	5	80.00	20.00
7.3047049	7	3047049	R	5	100.00	0.00
7.3066990	7	3066990	R	7	57.14	42.86
7.3078351	7	3078351	R	6	50.00	50.00
7.3168001	7	3168001	F	6	33.33	66.67
7.3061439	7	3061439	R	7	85.71	14.29
7.3126342	7	3126342	R	5	60.00	40.00
7.3057255	7	3057255	F	10	80.00	20.00
7.3050606	7	3050606	F	6	83.33	16.67
7.3127017	7	3127017	R	5	80.00	20.00
7.3042631	7	3042631	F	6	66.67	33.33
7.3071241	7	3071241	R	6	83.33	16.67
7.3134150	7	3134150	F	6	50.00	50.00
7.3045503	7	3045503	R	10	90.00	10.00
7.3043195	7	3043195	F	7	85.71	14.29
7.3106055	7	3106055	F	12	75.00	25.00
7.3169028	7	3169028	R	6	100.00	0.00
7.3046679	7	3046679	R	5	80.00	20.00
7.3063073	7	3063073	R	10	90.00	10.00
7.3124700	7	3124700	F	6	16.67	83.33
7.3074464	7	3074464	R	12	83.33	16.67
7.3034506	7	3034506	R	6	100.00	0.00
7.3104201	7	3104201	F	6	83.33	16.67
7.3113574	7	3113574	R	12	91.67	8.33
7.3176963	7	3176963	F	11	90.91	9.09
7.3056682	7	3056682	R	7	85.71	14.29
7.3076868	7	3076868	F	5	100.00	0.00
7.3073153	7	3073153	F	5	80.00	20.00
7.3097545	7	3097545	F	7	42.86	57.14
7.3079946	7	3079946	F	8	50.00	50.00
7.3112112	7	3112112	R	8	87.50	12.50
7.3154532	7	3154532	F	7	100.00	0.00
7.3088731	7	3088731	F	5	0.00	100.00
7.3063072	7	3063072	F	7	100.00	0.00
7.3032256	7	3032256	R	9	77.78	22.22
7.3119349	7	3119349	R	6	100.00	0.00
7.3091941	7	3091941	R	7	100.00	0.00
7.3178072	7	3178072	F	5	60.00	40.00
7.3048447	7	3048447	R	5	60.00	40.00
7.3060653	7	3060653	R	6	66.67	33.33
7.3169335	7	3169335	R	5	40.00	60.00
7.3031527	7	3031527	R	6	83.33	16.67
7.3099506	7	3099506	F	5	60.00	40.00
7.3112755	7	3112755	R	6	100.00	0.00
7.3126239	7	3126239	R	5	100.00	0.00
7.3125458	7	3125458	R	6	33.33	66.67
7.3135001	7	3135001	R	16	62.50	37.50
7.3070634	7	3070634	R	9	44.44	55.56
7.3122219	7	3122219	F	6	100.00	0.00
7.3096540	7	3096540	R	7	0.00	100.00
7.3063646	7	3063646	F	5	100.00	0.00
7.3131705	7	3131705	R	6	66.67	33.33
7.3124742	7	3124742	R	7	71.43	28.57
7.3066333	7	3066333	R	8	75.00	25.00
7.3065527	7	3065527	R	5	60.00	40.00
7.3043029	7	3043029	R	6	100.00	0.00
7.3093579	7	3093579	F	10	40.00	60.00
7.3039034	7	3039034	R	6	50.00	50.00
7.3127256	7	3127256	R	10	50.00	50.00
7.3064014	7	3064014	R	8	75.00	25.00
7.3105054	7	3105054	F	6	83.33	16.67
7.3155259	7	3155259	F	6	100.00	0.00
7.3028183	7	3028183	F	5	100.00	0.00
7.3122397	7	3122397	F	6	100.00	0.00
7.3148830	7	3148830	R	5	80.00	20.00
7.3100828	7	3100828	R	5	80.00	20.00
7.3130310	7	3130310	F	8	75.00	25.00
7.3043026	7	3043026	R	6	100.00	0.00
7.3151637	7	3151637	F	11	81.82	18.18
7.3103598	7	3103598	F	7	71.43	28.57
7.3115032	7	3115032	F	10	70.00	30.00
7.3131704	7	3131704	F	7	28.57	71.43
7.3150342	7	3150342	R	5	80.00	20.00
7.3134917	7	3134917	R	12	58.33	41.67
7.3172745	7	3172745	F	5	0.00	100.00
7.3078412	7	3078412	R	8	50.00	50.00
7.3058063	7	3058063	F	6	83.33	16.67
7.3081906	7	3081906	F	6	50.00	50.00
7.3125031	7	3125031	F	8	75.00	25.00
7.3072315	7	3072315	F	6	100.00	0.00
7.3131711	7	3131711	R	6	83.33	16.67
7.3057346	7	3057346	F	12	25.00	75.00
7.3040927	7	3040927	R	5	20.00	80.00
7.3130685	7	3130685	R	5	80.00	20.00
7.3063473	7	3063473	R	6	66.67	33.33
7.3151226	7	3151226	R	13	100.00	0.00
7.3126540	7	3126540	R	6	83.33	16.67
7.3179750	7	3179750	F	7	28.57	71.43
7.3029319	7	3029319	R	5	60.00	40.00
7.3090175	7	3090175	R	6	66.67	33.33
7.3089851	7	3089851	F	7	57.14	42.86
7.3166848	7	3166848	R	5	100.00	0.00
7.3166736	7	3166736	F	6	100.00	0.00
7.3044183	7	3044183	R	5	60.00	40.00
7.3093830	7	3093830	F	15	86.67	13.33
7.3173038	7	3173038	R	6	83.33	16.67
7.3026221	7	3026221	R	7	57.14	42.86
7.3061435	7	3061435	R	10	90.00	10.00
7.3039135	7	3039135	R	13	23.08	76.92
7.3084764	7	3084764	F	7	0.00	100.00
7.3173868	7	3173868	R	7	71.43	28.57
7.3175963	7	3175963	F	6	83.33	16.67
7.3033779	7	3033779	F	7	57.14	42.86
7.3152641	7	3152641	F	8	50.00	50.00
7.3087687	7	3087687	R	6	0.00	100.00
7.3125122	7	3125122	F	5	100.00	0.00
7.3061858	7	3061858	F	7	28.57	71.43
7.3125549	7	3125549	R	8	25.00	75.00
7.3112100	7	3112100	F	9	77.78	22.22
7.3126828	7	3126828	F	6	50.00	50.00
7.3132344	7	3132344	R	5	60.00	40.00
7.3063474	7	3063474	F	6	66.67	33.33
7.3165303	7	3165303	F	5	40.00	60.00
7.3090353	7	3090353	R	5	60.00	40.00
7.3123426	7	3123426	F	11	100.00	0.00
7.3130658	7	3130658	R	8	87.50	12.50
7.3124293	7	3124293	R	7	100.00	0.00
7.3114021	7	3114021	R	6	100.00	0.00
7.3039508	7	3039508	R	5	60.00	40.00
7.3026430	7	3026430	R	7	71.43	28.57
7.3140190	7	3140190	F	8	87.50	12.50
7.3088769	7	3088769	F	6	0.00	100.00
7.3130199	7	3130199	R	9	77.78	22.22
7.3109073	7	3109073	R	7	100.00	0.00
7.3081306	7	3081306	R	7	71.43	28.57
7.3132714	7	3132714	R	6	100.00	0.00
7.3081907	7	3081907	R	5	100.00	0.00
7.3041712	7	3041712	F	12	100.00	0.00
7.3137245	7	3137245	R	13	76.92	23.08
7.3071572	7	3071572	R	5	100.00	0.00
7.3170397	7	3170397	R	9	77.78	22.22
7.3123184	7	3123184	R	13	61.54	38.46
7.3128325	7	3128325	R	10	90.00	10.00
7.3144534	7	3144534	R	6	100.00	0.00
7.3168500	7	3168500	R	5	80.00	20.00
7.3026740	7	3026740	R	7	100.00	0.00
7.3107300	7	3107300	R	5	100.00	0.00
7.3173627	7	3173627	R	7	100.00	0.00
7.3029243	7	3029243	R	6	66.67	33.33
7.3167586	7	3167586	R	5	100.00	0.00
7.3150022	7	3150022	F	7	57.14	42.86
7.3141589	7	3141589	R	18	83.33	16.67
7.3095893	7	3095893	R	9	100.00	0.00
7.3169321	7	3169321	R	6	16.67	83.33
7.3173297	7	3173297	R	9	66.67	33.33
7.3174853	7	3174853	F	10	80.00	20.00
7.3060948	7	3060948	R	5	80.00	20.00
7.3096973	7	3096973	R	8	12.50	87.50
7.3046269	7	3046269	F	7	100.00	0.00
7.3164361	7	3164361	R	6	83.33	16.67
7.3108921	7	3108921	R	6	33.33	66.67
7.3103366	7	3103366	R	12	91.67	8.33
7.3127359	7	3127359	R	9	66.67	33.33
7.3089866	7	3089866	F	6	83.33	16.67
7.3087013	7	3087013	R	5	60.00	40.00
7.3178900	7	3178900	R	5	80.00	20.00
7.3048656	7	3048656	R	6	0.00	100.00
7.3160571	7	3160571	F	5	40.00	60.00
7.3104541	7	3104541	F	16	62.50	37.50
7.3131710	7	3131710	F	6	66.67	33.33
7.3158659	7	3158659	F	6	100.00	0.00
7.3038299	7	3038299	R	8	62.50	37.50
7.3041362	7	3041362	R	6	16.67	83.33
7.3096997	7	3096997	R	5	20.00	80.00
7.3037936	7	3037936	R	9	44.44	55.56
7.3061859	7	3061859	R	5	40.00	60.00
7.3114298	7	3114298	R	7	14.29	85.71
7.3106068	7	3106068	F	11	90.91	9.09
7.3048858	7	3048858	F	5	80.00	20.00
7.3173070	7	3173070	F	5	80.00	20.00
7.3157884	7	3157884	F	5	60.00	40.00
7.3075552	7	3075552	R	8	100.00	0.00
7.3178169	7	3178169	F	11	90.91	9.09
7.3130311	7	3130311	R	6	83.33	16.67
7.3148014	7	3148014	R	9	66.67	33.33
7.3177078	7	3177078	F	12	83.33	16.67
7.3166459	7	3166459	R	6	66.67	33.33
7.3128620	7	3128620	R	7	85.71	14.29
7.3102296	7	3102296	R	6	100.00	0.00
7.3140701	7	3140701	F	5	80.00	20.00
7.3179154	7	3179154	R	15	46.67	53.33
7.3149775	7	3149775	F	5	20.00	80.00
7.3174169	7	3174169	F	5	20.00	80.00
7.3102295	7	3102295	F	15	73.33	26.67
7.3060441	7	3060441	R	7	71.43	28.57
7.3097910	7	3097910	R	5	60.00	40.00
7.3091066	7	3091066	R	13	92.31	7.69
7.3149030	7	3149030	R	5	80.00	20.00
7.3077490	7	3077490	R	6	50.00	50.00
7.3144576	7	3144576	R	10	70.00	30.00
7.3106917	7	3106917	R	6	66.67	33.33
7.3126539	7	3126539	F	5	100.00	0.00
7.3073455	7	3073455	R	8	100.00	0.00
7.3087024	7	3087024	R	5	40.00	60.00
7.3154471	7	3154471	F	7	71.43	28.57
7.3058252	7	3058252	R	7	71.43	28.57
7.3090260	7	3090260	F	5	60.00	40.00
7.3064688	7	3064688	F	10	80.00	20.00
7.3124912	7	3124912	F	6	33.33	66.67
7.3080372	7	3080372	F	8	100.00	0.00
7.3168066	7	3168066	R	5	100.00	0.00
7.3044044	7	3044044	F	6	0.00	100.00
7.3123802	7	3123802	R	12	75.00	25.00
7.3079868	7	3079868	F	6	66.67	33.33
7.3059079	7	3059079	F	7	71.43	28.57
7.3168691	7	3168691	F	6	100.00	0.00
7.3154448	7	3154448	F	9	88.89	11.11
7.3130379	7	3130379	F	13	53.85	46.15
7.3056344	7	3056344	F	7	85.71	14.29
7.3055363	7	3055363	R	6	83.33	16.67
7.3105764	7	3105764	F	17	35.29	64.71
7.3163828	7	3163828	R	20	55.00	45.00
7.3094690	7	3094690	R	5	80.00	20.00
7.3030728	7	3030728	F	8	87.50	12.50
7.3125369	7	3125369	F	5	100.00	0.00
7.3132746	7	3132746	R	6	100.00	0.00
7.3092710	7	3092710	R	6	33.33	66.67
7.3082843	7	3082843	F	16	37.50	62.50
7.3047845	7	3047845	F	6	100.00	0.00
7.3169352	7	3169352	R	7	14.29	85.71
7.3167274	7	3167274	F	7	71.43	28.57
7.3062741	7	3062741	R	9	66.67	33.33
7.3174403	7	3174403	R	11	36.36	63.64
7.3154333	7	3154333	R	6	50.00	50.00
7.3168321	7	3168321	F	11	100.00	0.00
7.3060156	7	3060156	R	12	83.33	16.67
7.3168499	7	3168499	F	6	100.00	0.00
7.3088797	7	3088797	F	9	0.00	100.00
7.3098709	7	3098709	R	8	100.00	0.00
7.3035072	7	3035072	F	10	80.00	20.00
7.3106221	7	3106221	F	5	80.00	20.00
7.3155260	7	3155260	R	7	85.71	14.29
7.3126006	7	3126006	R	18	66.67	33.33
7.3071571	7	3071571	F	5	100.00	0.00
7.3050888	7	3050888	F	6	83.33	16.67
7.3154596	7	3154596	F	7	85.71	14.29
7.3162184	7	3162184	F	11	90.91	9.09
7.3035105	7	3035105	F	13	84.62	15.38
7.3071143	7	3071143	R	5	40.00	60.00
7.3040608	7	3040608	R	6	50.00	50.00
7.3063475	7	3063475	R	7	71.43	28.57
7.3026669	7	3026669	R	9	88.89	11.11
7.3150393	7	3150393	F	7	42.86	57.14
7.3173867	7	3173867	F	5	80.00	20.00
7.3087227	7	3087227	F	10	100.00	0.00
7.3100336	7	3100336	F	11	90.91	9.09
7.3134364	7	3134364	R	6	83.33	16.67
7.3046845	7	3046845	F	8	87.50	12.50
7.3061421	7	3061421	R	9	88.89	11.11
7.3080464	7	3080464	F	6	83.33	16.67
7.3136118	7	3136118	R	7	85.71	14.29
7.3029676	7	3029676	F	5	60.00	40.00
7.3142358	7	3142358	F	7	85.71	14.29
7.3150251	7	3150251	F	5	40.00	60.00
7.3112720	7	3112720	F	5	60.00	40.00
7.3122512	7	3122512	F	7	85.71	14.29
7.3045217	7	3045217	F	6	50.00	50.00
7.3036413	7	3036413	F	9	55.56	44.44
7.3029147	7	3029147	R	6	83.33	16.67
7.3037311	7	3037311	F	8	62.50	37.50
7.3103365	7	3103365	F	8	87.50	12.50
7.3170184	7	3170184	R	11	100.00	0.00
7.3029579	7	3029579	R	6	50.00	50.00
7.3173330	7	3173330	R	9	55.56	44.44
7.3102036	7	3102036	R	6	50.00	50.00
7.3095898	7	3095898	R	8	100.00	0.00
7.3161535	7	3161535	R	6	83.33	16.67
7.3179775	7	3179775	F	9	77.78	22.22
7.3132803	7	3132803	F	7	71.43	28.57
7.3168322	7	3168322	R	6	83.33	16.67
7.3136128	7	3136128	R	8	75.00	25.00
7.3083270	7	3083270	R	9	88.89	11.11
7.3124317	7	3124317	F	8	50.00	50.00
7.3053952	7	3053952	R	6	83.33	16.67
7.3059136	7	3059136	F	5	100.00	0.00
7.3137417	7	3137417	F	5	40.00	60.00
7.3076126	7	3076126	R	8	100.00	0.00
7.3030393	7	3030393	R	11	100.00	0.00
7.3073860	7	3073860	R	5	80.00	20.00
7.3169442	7	3169442	R	9	55.56	44.44
7.3147921	7	3147921	R	7	85.71	14.29
7.3100376	7	3100376	F	11	90.91	9.09
7.3035226	7	3035226	F	7	57.14	42.86
7.3062417	7	3062417	F	6	83.33	16.67
7.3037610	7	3037610	F	5	100.00	0.00
7.3131404	7	3131404	F	9	100.00	0.00
7.3060662	7	3060662	F	11	81.82	18.18
7.3132759	7	3132759	R	6	66.67	33.33
7.3179308	7	3179308	F	6	50.00	50.00
7.3037989	7	3037989	F	11	45.45	54.55
7.3140269	7	3140269	R	9	66.67	33.33
7.3122214	7	3122214	R	16	75.00	25.00
7.3087752	7	3087752	F	7	71.43	28.57
7.3166495	7	3166495	F	6	83.33	16.67
7.3082214	7	3082214	F	7	28.57	71.43
7.3031053	7	3031053	F	7	85.71	14.29
7.3169463	7	3169463	R	8	50.00	50.00
7.3123277	7	3123277	F	11	72.73	27.27
7.3132776	7	3132776	R	7	100.00	0.00
7.3133436	7	3133436	R	5	40.00	60.00
7.3137551	7	3137551	F	6	16.67	83.33
7.3164817	7	3164817	F	11	90.91	9.09
7.3147245	7	3147245	F	13	76.92	23.08
7.3134363	7	3134363	F	6	66.67	33.33
7.3103019	7	3103019	R	25	64.00	36.00
7.3073859	7	3073859	F	5	80.00	20.00
7.3102057	7	3102057	R	9	55.56	44.44
7.3093293	7	3093293	F	9	66.67	33.33
7.3095341	7	3095341	F	5	60.00	40.00
7.3101377	7	3101377	R	7	71.43	28.57
7.3080312	7	3080312	F	7	71.43	28.57
7.3113164	7	3113164	F	5	80.00	20.00
7.3056646	7	3056646	R	6	83.33	16.67
7.3028244	7	3028244	F	8	75.00	25.00
7.3074459	7	3074459	R	11	9.09	90.91
7.3124292	7	3124292	F	6	83.33	16.67
7.3058233	7	3058233	R	7	57.14	42.86
7.3106215	7	3106215	F	5	100.00	0.00
7.3095352	7	3095352	F	6	66.67	33.33
7.3029647	7	3029647	F	5	100.00	0.00
7.3092487	7	3092487	R	7	0.00	100.00
7.3043222	7	3043222	F	5	0.00	100.00
7.3087589	7	3087589	F	6	33.33	66.67
7.3091807	7	3091807	F	5	0.00	100.00
7.3052424	7	3052424	F	5	80.00	20.00
7.3118866	7	3118866	R	5	0.00	100.00
7.3176528	7	3176528	R	7	42.86	57.14
7.3083177	7	3083177	R	7	100.00	0.00
7.3032945	7	3032945	R	5	80.00	20.00
7.3098113	7	3098113	F	5	100.00	0.00
7.3135786	7	3135786	F	5	60.00	40.00
7.3035057	7	3035057	F	11	81.82	18.18
7.3106733	7	3106733	F	7	57.14	42.86
7.3093831	7	3093831	R	6	83.33	16.67
7.3140268	7	3140268	F	5	80.00	20.00
7.3177763	7	3177763	F	6	66.67	33.33
7.3151394	7	3151394	R	5	100.00	0.00
7.3046247	7	3046247	R	5	80.00	20.00
7.3137586	7	3137586	F	7	71.43	28.57
7.3161430	7	3161430	R	6	83.33	16.67
7.3079715	7	3079715	F	6	50.00	50.00
7.3070633	7	3070633	F	5	80.00	20.00
7.3113191	7	3113191	F	6	100.00	0.00
7.3123008	7	3123008	R	14	57.14	42.86
7.3155467	7	3155467	F	6	83.33	16.67
7.3112672	7	3112672	R	6	83.33	16.67
7.3060685	7	3060685	F	10	90.00	10.00
7.3112758	7	3112758	R	6	100.00	0.00
7.3097373	7	3097373	R	5	0.00	100.00
7.3174375	7	3174375	R	7	42.86	57.14
7.3041921	7	3041921	R	8	25.00	75.00
7.3151127	7	3151127	R	15	53.33	46.67
7.3116569	7	3116569	R	6	16.67	83.33
7.3123229	7	3123229	R	11	63.64	36.36
7.3170358	7	3170358	R	8	62.50	37.50
7.3075202	7	3075202	R	5	60.00	40.00
7.3128692	7	3128692	R	11	100.00	0.00
7.3131593	7	3131593	R	7	71.43	28.57
7.3089193	7	3089193	R	9	77.78	22.22
7.3099607	7	3099607	R	9	55.56	44.44
7.3131570	7	3131570	R	6	50.00	50.00
7.3128532	7	3128532	R	10	100.00	0.00
7.3103048	7	3103048	R	21	90.48	9.52
7.3152305	7	3152305	F	8	100.00	0.00
7.3140981	7	3140981	F	5	40.00	60.00
7.3106181	7	3106181	F	5	100.00	0.00
7.3079875	7	3079875	F	7	85.71	14.29
7.3045294	7	3045294	F	6	66.67	33.33
7.3152583	7	3152583	F	6	66.67	33.33
7.3160373	7	3160373	R	9	100.00	0.00
7.3107501	7	3107501	F	6	83.33	16.67
7.3116918	7	3116918	F	7	57.14	42.86
7.3080294	7	3080294	F	7	100.00	0.00
7.3035144	7	3035144	F	13	69.23	30.77
7.3142176	7	3142176	R	8	62.50	37.50
7.3165304	7	3165304	R	16	43.75	56.25
7.3120716	7	3120716	R	7	71.43	28.57
7.3070948	7	3070948	R	8	62.50	37.50
7.3028736	7	3028736	F	5	100.00	0.00
7.3149028	7	3149028	R	5	80.00	20.00
7.3176217	7	3176217	R	8	100.00	0.00
7.3106614	7	3106614	F	5	80.00	20.00
7.3066712	7	3066712	R	6	100.00	0.00
7.3066184	7	3066184	R	5	100.00	0.00
7.3157126	7	3157126	F	5	60.00	40.00
7.3035061	7	3035061	F	10	80.00	20.00
7.3028184	7	3028184	R	5	100.00	0.00
7.3235309	7	3235309	F	7	71.43	28.57
7.3391284	7	3391284	R	11	100.00	0.00
7.3358101	7	3358101	R	6	50.00	50.00
7.3277208	7	3277208	F	10	90.00	10.00
7.3403622	7	3403622	R	7	71.43	28.57
7.3439146	7	3439146	F	5	100.00	0.00
7.3457599	7	3457599	R	8	75.00	25.00
7.3403029	7	3403029	F	5	100.00	0.00
7.3185093	7	3185093	F	8	87.50	12.50
7.3218310	7	3218310	F	9	66.67	33.33
7.3466325	7	3466325	F	7	85.71	14.29
7.3450513	7	3450513	R	10	100.00	0.00
7.3321238	7	3321238	R	7	85.71	14.29
7.3461860	7	3461860	F	5	0.00	100.00
7.3413802	7	3413802	R	5	60.00	40.00
7.3219467	7	3219467	F	5	80.00	20.00
7.3420567	7	3420567	R	8	87.50	12.50
7.3284320	7	3284320	R	8	100.00	0.00
7.3355491	7	3355491	R	6	16.67	83.33
7.3183989	7	3183989	R	9	22.22	77.78
7.3319486	7	3319486	R	12	91.67	8.33
7.3277687	7	3277687	F	7	85.71	14.29
7.3229134	7	3229134	R	7	71.43	28.57
7.3382902	7	3382902	R	8	87.50	12.50
7.3423690	7	3423690	F	6	83.33	16.67
7.3375635	7	3375635	F	9	88.89	11.11
7.3264902	7	3264902	F	5	60.00	40.00
7.3423240	7	3423240	R	5	60.00	40.00
7.3313780	7	3313780	R	23	60.87	39.13
7.3205313	7	3205313	R	7	71.43	28.57
7.3270045	7	3270045	R	6	66.67	33.33
7.3255545	7	3255545	F	8	87.50	12.50
7.3342063	7	3342063	R	10	50.00	50.00
7.3372209	7	3372209	F	5	40.00	60.00
7.3338478	7	3338478	F	7	57.14	42.86
7.3452420	7	3452420	R	8	62.50	37.50
7.3480461	7	3480461	R	8	50.00	50.00
7.3419888	7	3419888	R	8	37.50	62.50
7.3230807	7	3230807	R	9	33.33	66.67
7.3461602	7	3461602	R	6	100.00	0.00
7.3397676	7	3397676	R	5	60.00	40.00
7.3228565	7	3228565	R	7	57.14	42.86
7.3337408	7	3337408	R	5	80.00	20.00
7.3386426	7	3386426	F	5	20.00	80.00
7.3422042	7	3422042	R	10	80.00	20.00
7.3308604	7	3308604	R	5	80.00	20.00
7.3316313	7	3316313	R	5	0.00	100.00
7.3345128	7	3345128	R	7	85.71	14.29
7.3300636	7	3300636	R	11	100.00	0.00
7.3236480	7	3236480	F	8	75.00	25.00
7.3340797	7	3340797	R	6	100.00	0.00
7.3391004	7	3391004	R	7	71.43	28.57
7.3396801	7	3396801	R	6	33.33	66.67
7.3425748	7	3425748	F	9	11.11	88.89
7.3267251	7	3267251	R	6	50.00	50.00
7.3256194	7	3256194	F	6	66.67	33.33
7.3407860	7	3407860	R	11	81.82	18.18
7.3344146	7	3344146	F	5	80.00	20.00
7.3236423	7	3236423	F	7	100.00	0.00
7.3413896	7	3413896	R	6	83.33	16.67
7.3347061	7	3347061	F	5	60.00	40.00
7.3314263	7	3314263	R	6	66.67	33.33
7.3449089	7	3449089	F	6	83.33	16.67
7.3385679	7	3385679	R	7	85.71	14.29
7.3371942	7	3371942	F	5	60.00	40.00
7.3363842	7	3363842	F	11	81.82	18.18
7.3183542	7	3183542	F	14	100.00	0.00
7.3347762	7	3347762	F	5	60.00	40.00
7.3281013	7	3281013	F	5	40.00	60.00
7.3244208	7	3244208	R	6	50.00	50.00
7.3430394	7	3430394	R	5	100.00	0.00
7.3353460	7	3353460	F	6	50.00	50.00
7.3297150	7	3297150	R	7	85.71	14.29
7.3405840	7	3405840	R	6	100.00	0.00
7.3371115	7	3371115	R	9	88.89	11.11
7.3345551	7	3345551	R	6	50.00	50.00
7.3412034	7	3412034	R	5	60.00	40.00
7.3263691	7	3263691	F	7	42.86	57.14
7.3319912	7	3319912	F	6	100.00	0.00
7.3459069	7	3459069	R	11	63.64	36.36
7.3341318	7	3341318	F	6	100.00	0.00
7.3419269	7	3419269	R	9	66.67	33.33
7.3188831	7	3188831	R	11	45.45	54.55
7.3420271	7	3420271	R	10	80.00	20.00
7.3330328	7	3330328	R	10	70.00	30.00
7.3248240	7	3248240	F	5	40.00	60.00
7.3255236	7	3255236	F	7	100.00	0.00
7.3428560	7	3428560	F	10	100.00	0.00
7.3192451	7	3192451	F	8	100.00	0.00
7.3413066	7	3413066	R	5	0.00	100.00
7.3304010	7	3304010	F	5	80.00	20.00
7.3197390	7	3197390	R	8	75.00	25.00
7.3257542	7	3257542	R	6	100.00	0.00
7.3469899	7	3469899	R	5	80.00	20.00
7.3438433	7	3438433	F	7	57.14	42.86
7.3298244	7	3298244	R	6	83.33	16.67
7.3481793	7	3481793	R	6	50.00	50.00
7.3275517	7	3275517	F	5	20.00	80.00
7.3437687	7	3437687	R	9	66.67	33.33
7.3326991	7	3326991	F	6	83.33	16.67
7.3396788	7	3396788	R	5	100.00	0.00
7.3371986	7	3371986	F	5	100.00	0.00
7.3306962	7	3306962	F	8	75.00	25.00
7.3329521	7	3329521	F	12	66.67	33.33
7.3385984	7	3385984	R	7	42.86	57.14
7.3209172	7	3209172	R	6	50.00	50.00
7.3389289	7	3389289	F	7	100.00	0.00
7.3336216	7	3336216	F	11	81.82	18.18
7.3331329	7	3331329	R	7	85.71	14.29
7.3433632	7	3433632	R	6	66.67	33.33
7.3286910	7	3286910	R	6	100.00	0.00
7.3364816	7	3364816	R	5	100.00	0.00
7.3308032	7	3308032	R	6	66.67	33.33
7.3184426	7	3184426	F	9	33.33	66.67
7.3314859	7	3314859	R	7	85.71	14.29
7.3333142	7	3333142	F	7	100.00	0.00
7.3375720	7	3375720	R	6	83.33	16.67
7.3228915	7	3228915	F	5	40.00	60.00
7.3259507	7	3259507	F	6	100.00	0.00
7.3261005	7	3261005	R	5	80.00	20.00
7.3372305	7	3372305	R	5	80.00	20.00
7.3279293	7	3279293	F	10	80.00	20.00
7.3389223	7	3389223	R	8	75.00	25.00
7.3397501	7	3397501	R	5	60.00	40.00
7.3273384	7	3273384	R	6	83.33	16.67
7.3327402	7	3327402	R	9	77.78	22.22
7.3436406	7	3436406	R	9	77.78	22.22
7.3360236	7	3360236	F	8	87.50	12.50
7.3482190	7	3482190	R	10	100.00	0.00
7.3256828	7	3256828	R	6	33.33	66.67
7.3392014	7	3392014	R	6	83.33	16.67
7.3381579	7	3381579	F	5	60.00	40.00
7.3271034	7	3271034	F	6	33.33	66.67
7.3239800	7	3239800	F	9	44.44	55.56
7.3342924	7	3342924	R	6	83.33	16.67
7.3412033	7	3412033	F	5	60.00	40.00
7.3269138	7	3269138	F	6	66.67	33.33
7.3279513	7	3279513	R	6	66.67	33.33
7.3376776	7	3376776	R	6	100.00	0.00
7.3184427	7	3184427	R	10	70.00	30.00
7.3350542	7	3350542	R	8	25.00	75.00
7.3439642	7	3439642	R	5	100.00	0.00
7.3362954	7	3362954	R	9	88.89	11.11
7.3215351	7	3215351	R	6	83.33	16.67
7.3413925	7	3413925	R	6	0.00	100.00
7.3419674	7	3419674	R	7	71.43	28.57
7.3226023	7	3226023	F	5	40.00	60.00
7.3458775	7	3458775	R	10	100.00	0.00
7.3196150	7	3196150	R	8	100.00	0.00
