chrBase	chr	base	strand	coverage	freqC	freqT
7.4563668	7	4563668	R	5	100.00	0.00
7.4783290	7	4783290	F	5	80.00	20.00
7.4789284	7	4789284	R	5	80.00	20.00
7.4526153	7	4526153	F	9	22.22	77.78
7.4597868	7	4597868	F	5	40.00	60.00
7.4768566	7	4768566	F	14	71.43	28.57
7.4790901	7	4790901	F	7	85.71	14.29
7.4609945	7	4609945	R	8	50.00	50.00
7.4692179	7	4692179	F	16	50.00	50.00
7.4780467	7	4780467	F	10	90.00	10.00
7.4733096	7	4733096	F	11	90.91	9.09
7.4527736	7	4527736	R	6	0.00	100.00
7.4665872	7	4665872	R	5	20.00	80.00
7.4763755	7	4763755	F	5	80.00	20.00
7.4786981	7	4786981	F	9	66.67	33.33
7.4542543	7	4542543	F	16	0.00	100.00
7.4771674	7	4771674	R	13	92.31	7.69
7.4802968	7	4802968	F	9	77.78	22.22
7.4660604	7	4660604	F	6	83.33	16.67
7.4805853	7	4805853	F	11	81.82	18.18
7.4614970	7	4614970	F	6	66.67	33.33
7.4801945	7	4801945	R	13	92.31	7.69
7.4781707	7	4781707	F	13	92.31	7.69
7.4687350	7	4687350	R	9	33.33	66.67
7.4602523	7	4602523	R	8	62.50	37.50
7.4779419	7	4779419	R	12	100.00	0.00
7.4769248	7	4769248	R	8	75.00	25.00
7.4758116	7	4758116	F	10	90.00	10.00
7.4677693	7	4677693	F	5	0.00	100.00
7.4679042	7	4679042	R	12	66.67	33.33
7.4755619	7	4755619	F	5	60.00	40.00
7.4764325	7	4764325	F	15	93.33	6.67
7.4663684	7	4663684	R	24	79.17	20.83
7.4642173	7	4642173	F	6	100.00	0.00
7.4651243	7	4651243	R	9	77.78	22.22
7.4699281	7	4699281	R	11	0.00	100.00
7.4785676	7	4785676	F	6	66.67	33.33
7.4758601	7	4758601	F	7	57.14	42.86
7.4666107	7	4666107	F	13	38.46	61.54
7.4697783	7	4697783	R	12	100.00	0.00
7.4783964	7	4783964	F	7	28.57	71.43
7.4543468	7	4543468	F	14	78.57	21.43
7.4746808	7	4746808	R	9	22.22	77.78
7.4612881	7	4612881	R	14	78.57	21.43
7.4795056	7	4795056	R	9	77.78	22.22
7.4684459	7	4684459	R	7	100.00	0.00
7.4548959	7	4548959	F	6	100.00	0.00
7.4760554	7	4760554	F	5	80.00	20.00
7.4758903	7	4758903	R	6	100.00	0.00
7.4601537	7	4601537	R	6	0.00	100.00
7.4724060	7	4724060	R	6	100.00	0.00
7.4657635	7	4657635	F	6	0.00	100.00
7.4701775	7	4701775	R	7	14.29	85.71
7.4612157	7	4612157	R	7	42.86	57.14
7.4699740	7	4699740	R	6	0.00	100.00
7.4810734	7	4810734	R	9	77.78	22.22
7.4804974	7	4804974	R	8	75.00	25.00
7.4705496	7	4705496	R	13	69.23	30.77
7.4549642	7	4549642	F	21	57.14	42.86
7.4797290	7	4797290	R	30	90.00	10.00
7.4583911	7	4583911	F	9	88.89	11.11
7.4761181	7	4761181	R	6	83.33	16.67
7.4679857	7	4679857	R	12	66.67	33.33
7.4609603	7	4609603	R	9	77.78	22.22
7.4736565	7	4736565	R	7	85.71	14.29
7.4611691	7	4611691	R	9	88.89	11.11
7.4807136	7	4807136	F	5	100.00	0.00
7.4765060	7	4765060	R	7	85.71	14.29
7.4535972	7	4535972	F	11	63.64	36.36
7.4635664	7	4635664	R	7	28.57	71.43
7.4680206	7	4680206	R	14	57.14	42.86
7.4644125	7	4644125	R	5	100.00	0.00
7.4739955	7	4739955	F	5	60.00	40.00
7.4599786	7	4599786	R	7	57.14	42.86
7.4758602	7	4758602	R	5	0.00	100.00
7.4759980	7	4759980	R	5	100.00	0.00
7.4752568	7	4752568	F	5	0.00	100.00
7.4631531	7	4631531	R	5	80.00	20.00
7.4712897	7	4712897	R	6	33.33	66.67
7.4572010	7	4572010	F	9	100.00	0.00
7.4727523	7	4727523	R	15	13.33	86.67
7.4769055	7	4769055	F	11	81.82	18.18
7.4797086	7	4797086	R	24	87.50	12.50
7.4684065	7	4684065	R	10	70.00	30.00
7.4792206	7	4792206	R	22	54.55	45.45
7.4771630	7	4771630	R	17	94.12	5.88
7.4751629	7	4751629	R	7	71.43	28.57
7.4692771	7	4692771	R	13	30.77	69.23
7.4554199	7	4554199	R	7	71.43	28.57
7.4587455	7	4587455	R	6	100.00	0.00
7.4800006	7	4800006	R	12	33.33	66.67
7.4535398	7	4535398	F	8	12.50	87.50
7.4604847	7	4604847	R	8	62.50	37.50
7.4563812	7	4563812	R	6	100.00	0.00
7.4781806	7	4781806	F	14	85.71	14.29
7.4700167	7	4700167	F	5	0.00	100.00
7.4530654	7	4530654	R	18	88.89	11.11
7.4590793	7	4590793	F	10	60.00	40.00
7.4668103	7	4668103	F	6	0.00	100.00
7.4636091	7	4636091	F	5	40.00	60.00
7.4811695	7	4811695	R	10	100.00	0.00
7.4739559	7	4739559	R	19	73.68	26.32
7.4779407	7	4779407	F	5	100.00	0.00
7.4615129	7	4615129	R	13	84.62	15.38
7.4747391	7	4747391	R	7	14.29	85.71
7.4589561	7	4589561	R	8	25.00	75.00
7.4537479	7	4537479	F	23	73.91	26.09
7.4606292	7	4606292	R	10	90.00	10.00
7.4724036	7	4724036	R	5	80.00	20.00
7.4586235	7	4586235	F	7	57.14	42.86
7.4783791	7	4783791	F	5	20.00	80.00
7.4808973	7	4808973	F	12	25.00	75.00
7.4598724	7	4598724	R	14	78.57	21.43
7.4628209	7	4628209	R	15	93.33	6.67
7.4763221	7	4763221	R	8	87.50	12.50
7.4609674	7	4609674	R	13	46.15	53.85
7.4609781	7	4609781	R	7	42.86	57.14
7.4546899	7	4546899	F	24	75.00	25.00
7.4691887	7	4691887	R	8	62.50	37.50
7.4701656	7	4701656	R	6	66.67	33.33
7.4541814	7	4541814	F	5	0.00	100.00
7.4725634	7	4725634	F	6	16.67	83.33
7.4771767	7	4771767	F	5	80.00	20.00
7.4587554	7	4587554	F	7	85.71	14.29
7.4696679	7	4696679	R	5	100.00	0.00
7.4763648	7	4763648	R	15	86.67	13.33
7.4581882	7	4581882	F	7	57.14	42.86
7.4662199	7	4662199	R	15	66.67	33.33
7.4720422	7	4720422	R	7	0.00	100.00
7.4704082	7	4704082	F	7	57.14	42.86
7.4669542	7	4669542	R	9	66.67	33.33
7.4582974	7	4582974	F	20	80.00	20.00
7.4681275	7	4681275	R	17	76.47	23.53
7.4560498	7	4560498	R	20	80.00	20.00
7.4735268	7	4735268	R	6	100.00	0.00
7.4654259	7	4654259	R	12	91.67	8.33
7.4711631	7	4711631	F	7	71.43	28.57
7.4725979	7	4725979	R	8	37.50	62.50
7.4678293	7	4678293	F	8	37.50	62.50
7.4697157	7	4697157	F	5	100.00	0.00
7.4629596	7	4629596	R	10	40.00	60.00
7.4606352	7	4606352	R	9	100.00	0.00
7.4668223	7	4668223	F	9	0.00	100.00
7.4529713	7	4529713	F	11	81.82	18.18
7.4688625	7	4688625	R	8	100.00	0.00
7.4526861	7	4526861	R	12	66.67	33.33
7.4743061	7	4743061	R	6	83.33	16.67
7.4762031	7	4762031	R	6	83.33	16.67
7.4575078	7	4575078	F	6	16.67	83.33
7.4563815	7	4563815	F	5	60.00	40.00
7.4732910	7	4732910	F	7	85.71	14.29
7.4584606	7	4584606	F	14	57.14	42.86
7.4658513	7	4658513	R	16	87.50	12.50
7.4577610	7	4577610	R	8	62.50	37.50
7.4700139	7	4700139	F	5	0.00	100.00
7.4636716	7	4636716	R	11	90.91	9.09
7.4768098	7	4768098	F	8	100.00	0.00
7.4581209	7	4581209	R	5	80.00	20.00
7.4586998	7	4586998	F	5	80.00	20.00
7.4793490	7	4793490	R	7	0.00	100.00
7.4782594	7	4782594	R	6	100.00	0.00
7.4679396	7	4679396	R	18	44.44	55.56
7.4678444	7	4678444	R	5	40.00	60.00
7.4803853	7	4803853	F	5	100.00	0.00
7.4811666	7	4811666	R	10	100.00	0.00
7.4738947	7	4738947	R	13	76.92	23.08
7.4760058	7	4760058	F	11	54.55	45.45
7.4657914	7	4657914	F	11	36.36	63.64
7.4596273	7	4596273	F	8	87.50	12.50
7.4758902	7	4758902	F	8	100.00	0.00
7.4761945	7	4761945	R	7	100.00	0.00
7.4763086	7	4763086	F	12	75.00	25.00
7.4669677	7	4669677	R	9	100.00	0.00
7.4560551	7	4560551	F	10	80.00	20.00
7.4627687	7	4627687	F	6	66.67	33.33
7.4659640	7	4659640	R	9	66.67	33.33
7.4692699	7	4692699	R	17	29.41	70.59
7.4660058	7	4660058	R	10	90.00	10.00
7.4657672	7	4657672	F	7	28.57	71.43
7.4746696	7	4746696	R	9	44.44	55.56
7.4561746	7	4561746	R	6	66.67	33.33
7.4688672	7	4688672	R	6	100.00	0.00
7.4550448	7	4550448	F	5	100.00	0.00
7.4700297	7	4700297	R	6	0.00	100.00
7.4662432	7	4662432	R	5	80.00	20.00
7.4713779	7	4713779	R	5	40.00	60.00
7.4605474	7	4605474	F	7	71.43	28.57
7.4599842	7	4599842	R	11	90.91	9.09
7.4589539	7	4589539	F	14	78.57	21.43
7.4612600	7	4612600	F	15	46.67	53.33
7.4741585	7	4741585	F	9	55.56	44.44
7.4733731	7	4733731	F	6	66.67	33.33
7.4730156	7	4730156	F	5	0.00	100.00
7.4784904	7	4784904	R	18	66.67	33.33
7.4581217	7	4581217	R	5	100.00	0.00
7.4551131	7	4551131	F	15	66.67	33.33
7.4761741	7	4761741	F	6	66.67	33.33
7.4706203	7	4706203	R	10	90.00	10.00
7.4580598	7	4580598	F	18	83.33	16.67
7.4556472	7	4556472	F	20	60.00	40.00
7.4668283	7	4668283	R	8	0.00	100.00
7.4628139	7	4628139	R	6	50.00	50.00
7.4691533	7	4691533	R	8	75.00	25.00
7.4703537	7	4703537	F	9	66.67	33.33
7.4789098	7	4789098	F	8	25.00	75.00
7.4720397	7	4720397	R	7	0.00	100.00
7.4561077	7	4561077	R	7	100.00	0.00
7.4668244	7	4668244	F	9	0.00	100.00
7.4708770	7	4708770	R	5	80.00	20.00
7.4741299	7	4741299	R	8	0.00	100.00
7.4808218	7	4808218	F	5	80.00	20.00
7.4763406	7	4763406	F	6	100.00	0.00
7.4678963	7	4678963	R	13	92.31	7.69
7.4657649	7	4657649	F	7	28.57	71.43
7.4561076	7	4561076	F	5	100.00	0.00
7.4578699	7	4578699	F	14	35.71	64.29
7.4528089	7	4528089	R	13	0.00	100.00
7.4623962	7	4623962	R	14	71.43	28.57
7.4528625	7	4528625	F	5	100.00	0.00
7.4723864	7	4723864	R	12	91.67	8.33
7.4609676	7	4609676	R	14	50.00	50.00
7.4590750	7	4590750	F	15	66.67	33.33
7.4664824	7	4664824	R	12	100.00	0.00
7.4808078	7	4808078	R	8	62.50	37.50
7.4765288	7	4765288	R	11	72.73	27.27
7.4602534	7	4602534	R	6	33.33	66.67
7.4808244	7	4808244	R	7	71.43	28.57
7.4708674	7	4708674	F	6	83.33	16.67
7.4530132	7	4530132	F	8	100.00	0.00
7.4554462	7	4554462	F	10	80.00	20.00
7.4657242	7	4657242	R	11	0.00	100.00
7.4668148	7	4668148	F	7	0.00	100.00
7.4765497	7	4765497	R	12	83.33	16.67
7.4741415	7	4741415	R	5	100.00	0.00
7.4686248	7	4686248	R	6	66.67	33.33
7.4559100	7	4559100	R	6	66.67	33.33
7.4790025	7	4790025	R	19	89.47	10.53
7.4691829	7	4691829	R	14	78.57	21.43
7.4751961	7	4751961	R	6	33.33	66.67
7.4807416	7	4807416	R	7	85.71	14.29
7.4678294	7	4678294	R	5	60.00	40.00
7.4781807	7	4781807	R	5	40.00	60.00
7.4794426	7	4794426	R	6	100.00	0.00
7.4562856	7	4562856	F	7	85.71	14.29
7.4672133	7	4672133	F	11	90.91	9.09
7.4570131	7	4570131	F	7	57.14	42.86
7.4805212	7	4805212	R	9	100.00	0.00
7.4734932	7	4734932	R	6	83.33	16.67
7.4749768	7	4749768	R	11	27.27	72.73
7.4782390	7	4782390	R	6	83.33	16.67
7.4709315	7	4709315	F	5	60.00	40.00
7.4735159	7	4735159	F	7	85.71	14.29
7.4625701	7	4625701	R	8	87.50	12.50
7.4741083	7	4741083	F	11	90.91	9.09
7.4652359	7	4652359	R	5	100.00	0.00
7.4748484	7	4748484	F	5	60.00	40.00
7.4608818	7	4608818	R	13	84.62	15.38
7.4635604	7	4635604	R	14	28.57	71.43
7.4782389	7	4782389	F	5	80.00	20.00
7.4698460	7	4698460	R	16	75.00	25.00
7.4789100	7	4789100	F	8	0.00	100.00
7.4755980	7	4755980	F	17	64.71	35.29
7.4757180	7	4757180	R	6	50.00	50.00
7.4781307	7	4781307	R	7	71.43	28.57
7.4783534	7	4783534	R	11	27.27	72.73
7.4658288	7	4658288	F	10	60.00	40.00
7.4631703	7	4631703	F	5	0.00	100.00
7.4599684	7	4599684	R	11	90.91	9.09
7.4714244	7	4714244	R	10	40.00	60.00
7.4695091	7	4695091	R	9	77.78	22.22
7.4784014	7	4784014	R	5	60.00	40.00
7.4617541	7	4617541	F	11	54.55	45.45
7.4797645	7	4797645	F	8	100.00	0.00
7.4619798	7	4619798	R	8	100.00	0.00
7.4562160	7	4562160	F	5	60.00	40.00
7.4759043	7	4759043	R	8	100.00	0.00
7.4737717	7	4737717	R	14	21.43	78.57
7.4792881	7	4792881	R	5	80.00	20.00
7.4697964	7	4697964	F	11	100.00	0.00
7.4641245	7	4641245	F	13	100.00	0.00
7.4780208	7	4780208	F	9	88.89	11.11
7.4658817	7	4658817	R	12	50.00	50.00
7.4690170	7	4690170	R	9	77.78	22.22
7.4700372	7	4700372	F	5	0.00	100.00
7.4781987	7	4781987	F	11	63.64	36.36
7.4617787	7	4617787	R	10	70.00	30.00
7.4801755	7	4801755	R	13	84.62	15.38
7.4792800	7	4792800	F	8	87.50	12.50
7.4650840	7	4650840	F	24	75.00	25.00
7.4572340	7	4572340	F	5	80.00	20.00
7.4780495	7	4780495	R	7	42.86	57.14
7.4797074	7	4797074	R	25	96.00	4.00
7.4707149	7	4707149	R	9	88.89	11.11
7.4644099	7	4644099	R	6	66.67	33.33
7.4724955	7	4724955	R	9	66.67	33.33
7.4736890	7	4736890	R	5	100.00	0.00
7.4671363	7	4671363	F	6	83.33	16.67
7.4728257	7	4728257	F	6	66.67	33.33
7.4776975	7	4776975	R	8	100.00	0.00
7.4609896	7	4609896	R	11	81.82	18.18
7.4587596	7	4587596	R	8	87.50	12.50
7.4567620	7	4567620	F	22	81.82	18.18
7.4585585	7	4585585	F	5	80.00	20.00
7.4546609	7	4546609	F	10	80.00	20.00
7.4638306	7	4638306	F	6	100.00	0.00
7.4801177	7	4801177	F	8	100.00	0.00
7.4764299	7	4764299	F	13	76.92	23.08
7.4756108	7	4756108	R	9	66.67	33.33
7.4683009	7	4683009	F	8	100.00	0.00
7.4601327	7	4601327	R	12	0.00	100.00
7.4660446	7	4660446	R	10	90.00	10.00
7.4573858	7	4573858	F	16	68.75	31.25
7.4568110	7	4568110	F	9	77.78	22.22
7.4735732	7	4735732	R	10	100.00	0.00
7.4796866	7	4796866	R	6	66.67	33.33
7.4575099	7	4575099	F	6	66.67	33.33
7.4609869	7	4609869	R	12	83.33	16.67
7.4587545	7	4587545	F	7	85.71	14.29
7.4767156	7	4767156	R	14	78.57	21.43
7.4737140	7	4737140	F	9	66.67	33.33
7.4617988	7	4617988	R	20	65.00	35.00
7.4564848	7	4564848	F	7	57.14	42.86
7.4647162	7	4647162	R	8	0.00	100.00
7.4600701	7	4600701	R	5	0.00	100.00
7.4636102	7	4636102	R	15	60.00	40.00
7.4594048	7	4594048	R	5	100.00	0.00
7.4803631	7	4803631	F	11	18.18	81.82
7.4644730	7	4644730	R	31	96.77	3.23
7.4735160	7	4735160	R	5	80.00	20.00
7.4548429	7	4548429	F	5	80.00	20.00
7.4777898	7	4777898	R	9	77.78	22.22
7.4801373	7	4801373	F	10	80.00	20.00
7.4617580	7	4617580	R	9	88.89	11.11
7.4595019	7	4595019	R	13	92.31	7.69
7.4768402	7	4768402	R	5	60.00	40.00
7.4589544	7	4589544	F	13	46.15	53.85
7.4723850	7	4723850	R	13	84.62	15.38
7.4710090	7	4710090	F	5	40.00	60.00
7.4563542	7	4563542	R	7	85.71	14.29
7.4716164	7	4716164	F	5	100.00	0.00
7.4733091	7	4733091	F	8	37.50	62.50
7.4693064	7	4693064	R	18	94.44	5.56
7.4535739	7	4535739	F	5	60.00	40.00
7.4578780	7	4578780	F	11	54.55	45.45
7.4735739	7	4735739	R	11	100.00	0.00
7.4588919	7	4588919	F	8	87.50	12.50
7.4584439	7	4584439	R	6	66.67	33.33
7.4783477	7	4783477	R	5	80.00	20.00
7.4739944	7	4739944	R	6	83.33	16.67
7.4716257	7	4716257	F	5	80.00	20.00
7.4527879	7	4527879	R	6	0.00	100.00
7.4802203	7	4802203	F	5	100.00	0.00
7.4566029	7	4566029	F	7	85.71	14.29
7.4808219	7	4808219	R	6	66.67	33.33
7.4786472	7	4786472	R	5	100.00	0.00
7.4669163	7	4669163	R	7	71.43	28.57
7.4619615	7	4619615	R	10	80.00	20.00
7.4529022	7	4529022	R	13	76.92	23.08
7.4594351	7	4594351	R	7	100.00	0.00
7.4609416	7	4609416	R	8	100.00	0.00
7.4777597	7	4777597	F	7	100.00	0.00
7.4601704	7	4601704	R	6	0.00	100.00
7.4692180	7	4692180	R	5	40.00	60.00
7.4612582	7	4612582	F	16	81.25	18.75
7.4805640	7	4805640	F	8	62.50	37.50
7.4551764	7	4551764	F	14	78.57	21.43
7.4636585	7	4636585	R	14	85.71	14.29
7.4609937	7	4609937	R	9	44.44	55.56
7.4753142	7	4753142	F	5	0.00	100.00
7.4584105	7	4584105	R	5	100.00	0.00
7.4759705	7	4759705	F	5	80.00	20.00
7.4527829	7	4527829	R	5	0.00	100.00
7.4633486	7	4633486	R	13	84.62	15.38
7.4700314	7	4700314	R	5	0.00	100.00
7.4808708	7	4808708	F	9	55.56	44.44
7.4668581	7	4668581	R	8	12.50	87.50
7.4763694	7	4763694	R	22	68.18	31.82
7.4642193	7	4642193	F	6	83.33	16.67
7.4785607	7	4785607	F	7	71.43	28.57
7.4744671	7	4744671	F	5	100.00	0.00
7.4782576	7	4782576	R	5	20.00	80.00
7.4556810	7	4556810	R	6	100.00	0.00
7.4575152	7	4575152	F	5	100.00	0.00
7.4763875	7	4763875	R	18	100.00	0.00
7.4528049	7	4528049	R	15	0.00	100.00
7.4563904	7	4563904	R	5	100.00	0.00
7.4601417	7	4601417	R	9	0.00	100.00
7.4655879	7	4655879	R	6	100.00	0.00
7.4730870	7	4730870	R	6	66.67	33.33
7.4576556	7	4576556	R	5	100.00	0.00
7.4723337	7	4723337	F	9	77.78	22.22
7.4696741	7	4696741	R	5	60.00	40.00
7.4761610	7	4761610	F	7	57.14	42.86
7.4687764	7	4687764	R	10	60.00	40.00
7.4611986	7	4611986	R	7	100.00	0.00
7.4597302	7	4597302	R	12	91.67	8.33
7.4539008	7	4539008	F	6	50.00	50.00
7.4609878	7	4609878	R	13	30.77	69.23
7.4724439	7	4724439	R	10	80.00	20.00
7.4767987	7	4767987	F	8	100.00	0.00
7.4762831	7	4762831	F	10	20.00	80.00
7.4590279	7	4590279	F	6	50.00	50.00
7.4808226	7	4808226	R	6	83.33	16.67
7.4743056	7	4743056	F	5	100.00	0.00
7.4769150	7	4769150	F	11	81.82	18.18
7.4800115	7	4800115	R	25	48.00	52.00
7.4672018	7	4672018	F	8	37.50	62.50
7.4685533	7	4685533	R	10	50.00	50.00
7.4597663	7	4597663	R	13	69.23	30.77
7.4792795	7	4792795	R	6	83.33	16.67
7.4717721	7	4717721	F	5	80.00	20.00
7.4672606	7	4672606	R	8	100.00	0.00
7.4656969	7	4656969	R	16	75.00	25.00
7.4640752	7	4640752	R	7	42.86	57.14
7.4658042	7	4658042	F	14	0.00	100.00
7.4758794	7	4758794	R	5	100.00	0.00
7.4597521	7	4597521	R	10	70.00	30.00
7.4648193	7	4648193	R	6	33.33	66.67
7.4741248	7	4741248	R	7	85.71	14.29
7.4729431	7	4729431	F	7	14.29	85.71
7.4548303	7	4548303	F	7	42.86	57.14
7.4760455	7	4760455	F	10	90.00	10.00
7.4660610	7	4660610	R	9	100.00	0.00
7.4718562	7	4718562	F	5	40.00	60.00
7.4579725	7	4579725	F	5	60.00	40.00
7.4585573	7	4585573	F	6	66.67	33.33
7.4557290	7	4557290	F	8	87.50	12.50
7.4710996	7	4710996	R	5	40.00	60.00
7.4598864	7	4598864	R	18	77.78	22.22
7.4718816	7	4718816	R	7	42.86	57.14
7.4794640	7	4794640	F	19	89.47	10.53
7.4601567	7	4601567	R	7	0.00	100.00
7.4630685	7	4630685	R	8	87.50	12.50
7.4647412	7	4647412	F	12	41.67	58.33
7.4542722	7	4542722	R	5	80.00	20.00
7.4672134	7	4672134	R	7	100.00	0.00
7.4749860	7	4749860	R	8	50.00	50.00
7.4635613	7	4635613	R	13	53.85	46.15
7.4676984	7	4676984	R	6	83.33	16.67
7.4636131	7	4636131	R	16	56.25	43.75
7.4720201	7	4720201	R	7	0.00	100.00
7.4657650	7	4657650	R	6	50.00	50.00
7.4780448	7	4780448	R	5	80.00	20.00
7.4734394	7	4734394	F	8	100.00	0.00
7.4735272	7	4735272	R	6	50.00	50.00
7.4730041	7	4730041	F	5	0.00	100.00
7.4782789	7	4782789	R	6	66.67	33.33
7.4749152	7	4749152	R	14	92.86	7.14
7.4693252	7	4693252	R	8	87.50	12.50
7.4651351	7	4651351	R	5	40.00	60.00
7.4720392	7	4720392	R	7	0.00	100.00
7.4756636	7	4756636	F	5	100.00	0.00
7.4542982	7	4542982	R	5	60.00	40.00
7.4674407	7	4674407	F	10	70.00	30.00
7.4594974	7	4594974	R	6	100.00	0.00
7.4609980	7	4609980	R	5	40.00	60.00
7.4537292	7	4537292	F	17	76.47	23.53
7.4601608	7	4601608	R	10	0.00	100.00
7.4643486	7	4643486	R	28	46.43	53.57
7.4637863	7	4637863	F	18	88.89	11.11
7.4773891	7	4773891	R	5	100.00	0.00
7.4808208	7	4808208	R	6	50.00	50.00
7.4618601	7	4618601	F	16	87.50	12.50
7.4553940	7	4553940	R	5	60.00	40.00
7.4613456	7	4613456	R	6	66.67	33.33
7.4794238	7	4794238	R	9	66.67	33.33
7.4752051	7	4752051	R	6	50.00	50.00
7.4786512	7	4786512	F	6	83.33	16.67
7.4643493	7	4643493	R	31	70.97	29.03
7.4608186	7	4608186	R	13	84.62	15.38
7.4797335	7	4797335	R	26	92.31	7.69
7.4780295	7	4780295	R	9	88.89	11.11
7.4580396	7	4580396	F	13	46.15	53.85
7.4755740	7	4755740	F	16	62.50	37.50
7.4759165	7	4759165	F	5	100.00	0.00
7.4611787	7	4611787	R	10	80.00	20.00
7.4619374	7	4619374	F	5	100.00	0.00
7.4595546	7	4595546	F	6	83.33	16.67
7.4793502	7	4793502	R	6	0.00	100.00
7.4691705	7	4691705	R	5	80.00	20.00
7.4668404	7	4668404	F	6	16.67	83.33
7.4798087	7	4798087	R	7	42.86	57.14
7.4665404	7	4665404	R	13	15.38	84.62
7.4739657	7	4739657	R	17	64.71	35.29
7.4749859	7	4749859	F	6	33.33	66.67
7.4540682	7	4540682	F	11	45.45	54.55
7.4762706	7	4762706	F	10	100.00	0.00
7.4676674	7	4676674	R	6	50.00	50.00
7.4773873	7	4773873	F	10	50.00	50.00
7.4764456	7	4764456	F	14	85.71	14.29
7.4699769	7	4699769	R	6	0.00	100.00
7.4617400	7	4617400	R	10	90.00	10.00
7.4676874	7	4676874	F	5	80.00	20.00
7.4786672	7	4786672	F	9	100.00	0.00
7.4603590	7	4603590	R	21	4.76	95.24
7.4763790	7	4763790	R	22	77.27	22.73
7.4808592	7	4808592	F	7	57.14	42.86
7.4619375	7	4619375	R	13	100.00	0.00
7.4735689	7	4735689	R	10	100.00	0.00
7.4771907	7	4771907	R	7	85.71	14.29
7.4577802	7	4577802	F	9	77.78	22.22
7.4668280	7	4668280	R	6	0.00	100.00
7.4788676	7	4788676	F	25	52.00	48.00
7.4582238	7	4582238	F	12	16.67	83.33
7.4747530	7	4747530	R	6	16.67	83.33
7.4600700	7	4600700	F	7	0.00	100.00
7.4763874	7	4763874	F	7	57.14	42.86
7.4649422	7	4649422	R	5	60.00	40.00
7.4706027	7	4706027	F	9	88.89	11.11
7.4763809	7	4763809	F	5	80.00	20.00
7.4765658	7	4765658	R	13	100.00	0.00
7.4602083	7	4602083	F	9	33.33	66.67
7.4601621	7	4601621	R	9	0.00	100.00
7.4542239	7	4542239	F	19	73.68	26.32
7.4616791	7	4616791	R	13	69.23	30.77
7.4799884	7	4799884	R	19	89.47	10.53
7.4640522	7	4640522	R	11	72.73	27.27
7.4775242	7	4775242	R	5	60.00	40.00
7.4769151	7	4769151	R	8	100.00	0.00
7.4560782	7	4560782	F	8	75.00	25.00
7.4806224	7	4806224	F	15	86.67	13.33
7.4737062	7	4737062	R	9	77.78	22.22
7.4754035	7	4754035	F	6	83.33	16.67
7.4682955	7	4682955	F	5	80.00	20.00
7.4712167	7	4712167	R	8	37.50	62.50
7.4702425	7	4702425	F	6	50.00	50.00
7.4694736	7	4694736	R	12	100.00	0.00
7.4733580	7	4733580	F	5	100.00	0.00
7.4702475	7	4702475	F	5	100.00	0.00
7.4749295	7	4749295	R	13	92.31	7.69
7.4670287	7	4670287	R	13	46.15	53.85
7.4811263	7	4811263	F	8	25.00	75.00
7.4733961	7	4733961	R	6	66.67	33.33
7.4707132	7	4707132	R	8	87.50	12.50
7.4774260	7	4774260	F	16	68.75	31.25
7.4769472	7	4769472	R	12	91.67	8.33
7.4780266	7	4780266	F	11	100.00	0.00
7.4793425	7	4793425	F	7	100.00	0.00
7.4764309	7	4764309	F	15	80.00	20.00
7.4762327	7	4762327	R	8	100.00	0.00
7.4555199	7	4555199	R	5	80.00	20.00
7.4592123	7	4592123	F	5	80.00	20.00
7.4715041	7	4715041	F	23	73.91	26.09
7.4560696	7	4560696	R	7	100.00	0.00
7.4654963	7	4654963	R	6	83.33	16.67
7.4746433	7	4746433	R	9	0.00	100.00
7.4553358	7	4553358	R	5	80.00	20.00
7.4781170	7	4781170	F	6	100.00	0.00
7.4580404	7	4580404	F	13	76.92	23.08
7.4716689	7	4716689	R	6	83.33	16.67
7.4700173	7	4700173	F	5	0.00	100.00
7.4794516	7	4794516	F	6	83.33	16.67
7.4711235	7	4711235	F	9	44.44	55.56
7.4742416	7	4742416	F	6	83.33	16.67
7.4673266	7	4673266	F	5	0.00	100.00
7.4753251	7	4753251	F	5	0.00	100.00
7.4794560	7	4794560	F	6	66.67	33.33
7.4625347	7	4625347	R	5	100.00	0.00
7.4597327	7	4597327	R	11	36.36	63.64
7.4801752	7	4801752	R	13	84.62	15.38
7.4693798	7	4693798	R	7	0.00	100.00
7.4627688	7	4627688	R	13	76.92	23.08
7.4763365	7	4763365	R	9	88.89	11.11
7.4600776	7	4600776	F	5	20.00	80.00
7.4598145	7	4598145	F	6	83.33	16.67
7.4736117	7	4736117	R	11	36.36	63.64
7.4794086	7	4794086	F	10	100.00	0.00
7.4741946	7	4741946	F	9	77.78	22.22
7.4684993	7	4684993	R	9	55.56	44.44
7.4590328	7	4590328	F	5	20.00	80.00
7.4640422	7	4640422	F	7	14.29	85.71
7.4757563	7	4757563	F	11	72.73	27.27
7.4792497	7	4792497	R	23	78.26	21.74
7.4658289	7	4658289	R	15	46.67	53.33
7.4544432	7	4544432	F	10	90.00	10.00
7.4635963	7	4635963	R	10	60.00	40.00
7.4554393	7	4554393	F	5	100.00	0.00
7.4782603	7	4782603	R	6	83.33	16.67
7.4751762	7	4751762	R	5	40.00	60.00
7.4743450	7	4743450	F	10	100.00	0.00
7.4617150	7	4617150	F	8	75.00	25.00
7.4601660	7	4601660	R	9	0.00	100.00
