chrBase	chr	base	strand	coverage	freqC	freqT
7.4667185	7	4667185	R	7	28.57	71.43
7.4756743	7	4756743	F	5	100.00	0.00
7.4681138	7	4681138	R	8	100.00	0.00
7.4638336	7	4638336	R	6	50.00	50.00
7.4765431	7	4765431	F	5	60.00	40.00
7.4627801	7	4627801	R	10	100.00	0.00
7.4774131	7	4774131	F	10	60.00	40.00
7.4596220	7	4596220	F	6	66.67	33.33
7.4662264	7	4662264	R	7	71.43	28.57
7.4595066	7	4595066	R	8	50.00	50.00
7.4642174	7	4642174	R	5	80.00	20.00
7.4763569	7	4763569	R	14	92.86	7.14
7.4724801	7	4724801	R	5	60.00	40.00
7.4630685	7	4630685	R	10	100.00	0.00
7.4774151	7	4774151	F	11	81.82	18.18
7.4609187	7	4609187	R	11	81.82	18.18
7.4601116	7	4601116	R	6	16.67	83.33
7.4649422	7	4649422	R	5	100.00	0.00
7.4759081	7	4759081	F	5	100.00	0.00
7.4759666	7	4759666	R	5	100.00	0.00
7.4598999	7	4598999	R	6	83.33	16.67
7.4768318	7	4768318	F	9	88.89	11.11
7.4598864	7	4598864	R	15	93.33	6.67
7.4725791	7	4725791	R	5	60.00	40.00
7.4617255	7	4617255	R	5	100.00	0.00
7.4698208	7	4698208	F	5	80.00	20.00
7.4773893	7	4773893	R	5	100.00	0.00
7.4769323	7	4769323	R	8	100.00	0.00
7.4768845	7	4768845	F	7	57.14	42.86
7.4666427	7	4666427	R	6	83.33	16.67
7.4774965	7	4774965	R	5	100.00	0.00
7.4598595	7	4598595	R	10	80.00	20.00
7.4595783	7	4595783	F	5	0.00	100.00
7.4690108	7	4690108	R	8	75.00	25.00
7.4781722	7	4781722	F	6	83.33	16.67
7.4664082	7	4664082	R	11	90.91	9.09
7.4621129	7	4621129	R	5	40.00	60.00
7.4586857	7	4586857	F	6	66.67	33.33
7.4648526	7	4648526	F	5	40.00	60.00
7.4722575	7	4722575	F	5	80.00	20.00
7.4764165	7	4764165	F	9	100.00	0.00
7.4764756	7	4764756	F	14	85.71	14.29
7.4636331	7	4636331	R	15	66.67	33.33
7.4616202	7	4616202	R	9	100.00	0.00
7.4714177	7	4714177	R	5	40.00	60.00
7.4598755	7	4598755	R	9	100.00	0.00
7.4662199	7	4662199	R	8	75.00	25.00
7.4659586	7	4659586	R	6	83.33	16.67
7.4662255	7	4662255	R	7	85.71	14.29
7.4603378	7	4603378	R	5	100.00	0.00
7.4589577	7	4589577	R	5	80.00	20.00
7.4609630	7	4609630	R	6	33.33	66.67
7.4696123	7	4696123	R	14	64.29	35.71
7.4629907	7	4629907	R	9	0.00	100.00
7.4625839	7	4625839	R	9	55.56	44.44
7.4762253	7	4762253	F	5	100.00	0.00
7.4727821	7	4727821	R	7	71.43	28.57
7.4748981	7	4748981	R	7	71.43	28.57
7.4609026	7	4609026	R	6	0.00	100.00
7.4752394	7	4752394	F	5	20.00	80.00
7.4605267	7	4605267	R	7	85.71	14.29
7.4732941	7	4732941	F	9	55.56	44.44
7.4649440	7	4649440	R	5	100.00	0.00
7.4757691	7	4757691	F	5	100.00	0.00
7.4643035	7	4643035	R	7	57.14	42.86
7.4726978	7	4726978	R	5	80.00	20.00
7.4587455	7	4587455	R	5	100.00	0.00
7.4727469	7	4727469	R	7	0.00	100.00
7.4782850	7	4782850	R	6	83.33	16.67
7.4772331	7	4772331	R	5	40.00	60.00
7.4649454	7	4649454	R	5	100.00	0.00
7.4643238	7	4643238	R	9	100.00	0.00
7.4640529	7	4640529	R	9	88.89	11.11
7.4608047	7	4608047	R	7	85.71	14.29
7.4759818	7	4759818	F	5	100.00	0.00
7.4749152	7	4749152	R	14	64.29	35.71
7.4601105	7	4601105	R	6	0.00	100.00
7.4644730	7	4644730	R	12	83.33	16.67
7.4671101	7	4671101	R	5	40.00	60.00
7.4786534	7	4786534	F	5	40.00	60.00
7.4644125	7	4644125	R	7	71.43	28.57
7.4768546	7	4768546	F	7	57.14	42.86
7.4616624	7	4616624	F	8	87.50	12.50
7.4759354	7	4759354	F	8	62.50	37.50
7.4764987	7	4764987	F	10	80.00	20.00
7.4587591	7	4587591	R	5	80.00	20.00
7.4785705	7	4785705	F	5	100.00	0.00
7.4602771	7	4602771	F	10	90.00	10.00
7.4730337	7	4730337	R	5	40.00	60.00
7.4660925	7	4660925	R	7	100.00	0.00
7.4650662	7	4650662	F	11	72.73	27.27
7.4679852	7	4679852	R	5	60.00	40.00
7.4784238	7	4784238	R	6	66.67	33.33
7.4754495	7	4754495	R	6	83.33	16.67
7.4596102	7	4596102	F	9	100.00	0.00
7.4629472	7	4629472	R	6	0.00	100.00
7.4741455	7	4741455	F	7	100.00	0.00
7.4786235	7	4786235	F	5	100.00	0.00
7.4786981	7	4786981	F	8	62.50	37.50
7.4692400	7	4692400	F	7	28.57	71.43
7.4763967	7	4763967	R	11	81.82	18.18
7.4624390	7	4624390	F	6	66.67	33.33
7.4687441	7	4687441	R	7	100.00	0.00
7.4736198	7	4736198	R	6	66.67	33.33
7.4757514	7	4757514	F	8	87.50	12.50
7.4737148	7	4737148	F	5	80.00	20.00
7.4784929	7	4784929	R	9	100.00	0.00
7.4647245	7	4647245	F	6	33.33	66.67
7.4778339	7	4778339	R	5	80.00	20.00
7.4692314	7	4692314	F	6	83.33	16.67
7.4754925	7	4754925	R	6	83.33	16.67
7.4620640	7	4620640	R	7	85.71	14.29
7.4784237	7	4784237	F	7	57.14	42.86
7.4609730	7	4609730	R	8	50.00	50.00
7.4769247	7	4769247	F	9	100.00	0.00
7.4764669	7	4764669	F	17	64.71	35.29
7.4640639	7	4640639	R	6	83.33	16.67
7.4622970	7	4622970	R	32	81.25	18.75
7.4628791	7	4628791	R	6	100.00	0.00
7.4616790	7	4616790	F	6	83.33	16.67
7.4669393	7	4669393	R	6	100.00	0.00
7.4625517	7	4625517	R	5	60.00	40.00
7.4722716	7	4722716	F	5	100.00	0.00
7.4645083	7	4645083	R	27	85.19	14.81
7.4735732	7	4735732	R	7	71.43	28.57
7.4715041	7	4715041	F	20	80.00	20.00
7.4784387	7	4784387	R	8	50.00	50.00
7.4684080	7	4684080	R	7	42.86	57.14
7.4766976	7	4766976	R	6	66.67	33.33
7.4722724	7	4722724	F	5	100.00	0.00
7.4621651	7	4621651	R	5	100.00	0.00
7.4641988	7	4641988	R	6	83.33	16.67
7.4626608	7	4626608	F	5	80.00	20.00
7.4702886	7	4702886	R	7	42.86	57.14
7.4637890	7	4637890	F	11	100.00	0.00
7.4730110	7	4730110	F	7	28.57	71.43
7.4763790	7	4763790	R	9	100.00	0.00
7.4737501	7	4737501	F	8	62.50	37.50
7.4773882	7	4773882	F	9	66.67	33.33
7.4599684	7	4599684	R	6	66.67	33.33
7.4634702	7	4634702	R	5	100.00	0.00
7.4649679	7	4649679	F	6	16.67	83.33
7.4641696	7	4641696	F	5	40.00	60.00
7.4702476	7	4702476	R	9	77.78	22.22
7.4778099	7	4778099	R	5	80.00	20.00
7.4730341	7	4730341	F	6	66.67	33.33
7.4781696	7	4781696	F	5	60.00	40.00
7.4645101	7	4645101	R	24	100.00	0.00
7.4649439	7	4649439	F	8	100.00	0.00
7.4671325	7	4671325	R	10	80.00	20.00
7.4759360	7	4759360	F	8	75.00	25.00
7.4771923	7	4771923	R	5	100.00	0.00
7.4609676	7	4609676	R	9	66.67	33.33
7.4692021	7	4692021	F	7	57.14	42.86
7.4616560	7	4616560	R	6	100.00	0.00
7.4701059	7	4701059	F	6	100.00	0.00
7.4626980	7	4626980	R	8	75.00	25.00
7.4622460	7	4622460	R	43	55.81	44.19
7.4711755	7	4711755	F	5	100.00	0.00
7.4723876	7	4723876	R	5	80.00	20.00
7.4609495	7	4609495	R	10	90.00	10.00
7.4630884	7	4630884	R	13	92.31	7.69
7.4702426	7	4702426	R	11	72.73	27.27
7.4707132	7	4707132	R	12	83.33	16.67
7.4659077	7	4659077	R	9	0.00	100.00
7.4638950	7	4638950	R	6	50.00	50.00
7.4726909	7	4726909	R	9	100.00	0.00
7.4743214	7	4743214	F	5	80.00	20.00
7.4747529	7	4747529	F	5	40.00	60.00
7.4626889	7	4626889	R	11	90.91	9.09
7.4706969	7	4706969	R	5	100.00	0.00
7.4695091	7	4695091	R	8	87.50	12.50
7.4645269	7	4645269	R	18	88.89	11.11
7.4616563	7	4616563	F	10	100.00	0.00
7.4679778	7	4679778	R	10	30.00	70.00
7.4688625	7	4688625	R	12	75.00	25.00
7.4785524	7	4785524	F	8	87.50	12.50
7.4611691	7	4611691	R	15	100.00	0.00
7.4773839	7	4773839	R	5	80.00	20.00
7.4642589	7	4642589	F	10	100.00	0.00
7.4771472	7	4771472	R	16	100.00	0.00
7.4780267	7	4780267	R	5	80.00	20.00
7.4643489	7	4643489	R	11	54.55	45.45
7.4690813	7	4690813	R	5	100.00	0.00
7.4629596	7	4629596	R	5	40.00	60.00
7.4755077	7	4755077	R	5	40.00	60.00
7.4691358	7	4691358	F	6	50.00	50.00
7.4734732	7	4734732	F	7	14.29	85.71
7.4735689	7	4735689	R	6	83.33	16.67
7.4780438	7	4780438	F	6	100.00	0.00
7.4629213	7	4629213	R	16	81.25	18.75
7.4772754	7	4772754	F	5	80.00	20.00
7.4634040	7	4634040	F	7	100.00	0.00
7.4744077	7	4744077	F	8	62.50	37.50
7.4779439	7	4779439	R	7	100.00	0.00
7.4644523	7	4644523	R	9	100.00	0.00
7.4739059	7	4739059	R	13	100.00	0.00
7.4764146	7	4764146	F	14	92.86	7.14
7.4605589	7	4605589	R	9	88.89	11.11
7.4692130	7	4692130	F	8	50.00	50.00
7.4735744	7	4735744	R	7	71.43	28.57
7.4723881	7	4723881	R	6	66.67	33.33
7.4609746	7	4609746	R	8	50.00	50.00
7.4715188	7	4715188	F	22	81.82	18.18
7.4701046	7	4701046	F	7	71.43	28.57
7.4615216	7	4615216	R	8	75.00	25.00
7.4696866	7	4696866	R	5	100.00	0.00
7.4666432	7	4666432	R	8	100.00	0.00
7.4738175	7	4738175	R	6	33.33	66.67
7.4677693	7	4677693	F	6	50.00	50.00
7.4661156	7	4661156	R	10	90.00	10.00
7.4675780	7	4675780	F	5	100.00	0.00
7.4623497	7	4623497	R	15	86.67	13.33
7.4619400	7	4619400	R	6	66.67	33.33
7.4609715	7	4609715	R	8	87.50	12.50
7.4609646	7	4609646	R	5	0.00	100.00
7.4757670	7	4757670	F	6	83.33	16.67
7.4693064	7	4693064	R	6	100.00	0.00
7.4779096	7	4779096	R	6	100.00	0.00
7.4609679	7	4609679	R	8	37.50	62.50
7.4626910	7	4626910	R	10	90.00	10.00
7.4610362	7	4610362	R	6	83.33	16.67
7.4614329	7	4614329	R	14	78.57	21.43
7.4603641	7	4603641	R	8	0.00	100.00
7.4725059	7	4725059	R	5	60.00	40.00
7.4738287	7	4738287	R	8	50.00	50.00
7.4623962	7	4623962	R	12	91.67	8.33
7.4599902	7	4599902	R	9	88.89	11.11
7.4769248	7	4769248	R	7	100.00	0.00
7.4779973	7	4779973	F	5	0.00	100.00
7.4692879	7	4692879	R	15	66.67	33.33
7.4727103	7	4727103	R	6	83.33	16.67
7.4642302	7	4642302	R	5	60.00	40.00
7.4765658	7	4765658	R	8	87.50	12.50
7.4671768	7	4671768	R	9	0.00	100.00
7.4663161	7	4663161	R	6	66.67	33.33
7.4685985	7	4685985	R	7	42.86	57.14
7.4611982	7	4611982	R	11	81.82	18.18
7.4779104	7	4779104	R	5	100.00	0.00
7.4739657	7	4739657	R	10	50.00	50.00
7.4602772	7	4602772	R	7	85.71	14.29
7.4741616	7	4741616	F	7	71.43	28.57
7.4616517	7	4616517	F	8	100.00	0.00
7.4760786	7	4760786	R	5	60.00	40.00
7.4649453	7	4649453	F	10	100.00	0.00
7.4640117	7	4640117	R	5	80.00	20.00
7.4597302	7	4597302	R	12	100.00	0.00
7.4587580	7	4587580	R	5	100.00	0.00
7.4769055	7	4769055	F	8	75.00	25.00
7.4681275	7	4681275	R	7	100.00	0.00
7.4752371	7	4752371	F	5	0.00	100.00
7.4642754	7	4642754	F	5	100.00	0.00
7.4697264	7	4697264	R	7	28.57	71.43
7.4697798	7	4697798	R	11	81.82	18.18
7.4668311	7	4668311	F	5	0.00	100.00
7.4659155	7	4659155	R	7	71.43	28.57
7.4661919	7	4661919	R	9	77.78	22.22
7.4596056	7	4596056	F	7	28.57	71.43
7.4739451	7	4739451	R	5	60.00	40.00
7.4672133	7	4672133	F	8	87.50	12.50
7.4725058	7	4725058	F	12	58.33	41.67
7.4763490	7	4763490	R	7	85.71	14.29
7.4738396	7	4738396	R	7	57.14	42.86
7.4662034	7	4662034	R	13	46.15	53.85
7.4609489	7	4609489	R	11	72.73	27.27
7.4765287	7	4765287	F	5	80.00	20.00
7.4739883	7	4739883	R	5	80.00	20.00
7.4660605	7	4660605	R	5	100.00	0.00
7.4691273	7	4691273	R	9	100.00	0.00
7.4739632	7	4739632	R	11	100.00	0.00
7.4762567	7	4762567	F	6	66.67	33.33
7.4659415	7	4659415	R	9	100.00	0.00
7.4617988	7	4617988	R	9	44.44	55.56
7.4625554	7	4625554	F	5	80.00	20.00
7.4631603	7	4631603	R	5	100.00	0.00
7.4620789	7	4620789	R	6	66.67	33.33
7.4686248	7	4686248	R	5	80.00	20.00
7.4721998	7	4721998	R	5	100.00	0.00
7.4626796	7	4626796	F	6	66.67	33.33
7.4763981	7	4763981	F	7	100.00	0.00
7.4734388	7	4734388	F	9	88.89	11.11
7.4749530	7	4749530	R	13	23.08	76.92
7.4730464	7	4730464	F	5	80.00	20.00
7.4614530	7	4614530	R	7	100.00	0.00
7.4622253	7	4622253	R	45	60.00	40.00
7.4628133	7	4628133	R	12	75.00	25.00
7.4688985	7	4688985	R	8	37.50	62.50
7.4625441	7	4625441	F	8	87.50	12.50
7.4665049	7	4665049	R	5	100.00	0.00
7.4631977	7	4631977	R	5	0.00	100.00
7.4776572	7	4776572	R	11	0.00	100.00
7.4627616	7	4627616	R	8	87.50	12.50
7.4701274	7	4701274	R	5	80.00	20.00
7.4749768	7	4749768	R	6	33.33	66.67
7.4601093	7	4601093	R	6	33.33	66.67
7.4684509	7	4684509	R	5	80.00	20.00
7.4622183	7	4622183	R	42	90.48	9.52
7.4595025	7	4595025	R	8	87.50	12.50
7.4669699	7	4669699	R	6	83.33	16.67
7.4787073	7	4787073	F	7	57.14	42.86
7.4636131	7	4636131	R	11	45.45	54.55
7.4620561	7	4620561	R	10	100.00	0.00
7.4643904	7	4643904	R	6	83.33	16.67
7.4651859	7	4651859	F	6	100.00	0.00
7.4626635	7	4626635	R	7	42.86	57.14
7.4749314	7	4749314	R	7	71.43	28.57
7.4773891	7	4773891	R	5	100.00	0.00
7.4739851	7	4739851	R	6	0.00	100.00
7.4763513	7	4763513	F	5	100.00	0.00
7.4762484	7	4762484	F	6	100.00	0.00
7.4636716	7	4636716	R	10	90.00	10.00
7.4615358	7	4615358	R	18	77.78	22.22
7.4769231	7	4769231	R	6	66.67	33.33
7.4782778	7	4782778	R	5	100.00	0.00
7.4658042	7	4658042	F	5	0.00	100.00
7.4618227	7	4618227	R	9	77.78	22.22
7.4771668	7	4771668	R	12	91.67	8.33
7.4754668	7	4754668	R	5	60.00	40.00
7.4691705	7	4691705	R	5	80.00	20.00
7.4764167	7	4764167	F	9	100.00	0.00
7.4671174	7	4671174	F	6	100.00	0.00
7.4680624	7	4680624	F	5	60.00	40.00
7.4689786	7	4689786	R	8	100.00	0.00
7.4706935	7	4706935	R	5	80.00	20.00
7.4616791	7	4616791	R	6	83.33	16.67
7.4782639	7	4782639	R	7	42.86	57.14
7.4715032	7	4715032	F	20	80.00	20.00
7.4634329	7	4634329	F	5	60.00	40.00
7.4597008	7	4597008	R	7	85.71	14.29
7.4761244	7	4761244	F	6	83.33	16.67
7.4723841	7	4723841	R	6	100.00	0.00
7.4603077	7	4603077	F	6	100.00	0.00
7.4771548	7	4771548	R	10	90.00	10.00
7.4609702	7	4609702	R	10	60.00	40.00
7.4664905	7	4664905	R	9	77.78	22.22
7.4727060	7	4727060	R	11	90.91	9.09
7.4760863	7	4760863	R	5	80.00	20.00
7.4671364	7	4671364	R	8	62.50	37.50
7.4598370	7	4598370	F	6	16.67	83.33
7.4636102	7	4636102	R	9	22.22	77.78
7.4757466	7	4757466	F	5	100.00	0.00
7.4715766	7	4715766	R	7	42.86	57.14
7.4691829	7	4691829	R	10	70.00	30.00
7.4612818	7	4612818	F	6	100.00	0.00
7.4774144	7	4774144	F	10	70.00	30.00
7.4771475	7	4771475	R	17	100.00	0.00
7.4768566	7	4768566	F	6	66.67	33.33
7.4671169	7	4671169	R	5	0.00	100.00
7.4707995	7	4707995	R	8	75.00	25.00
7.4692621	7	4692621	R	7	14.29	85.71
7.4610419	7	4610419	R	5	100.00	0.00
7.4663669	7	4663669	R	17	0.00	100.00
7.4769334	7	4769334	R	9	44.44	55.56
7.4781561	7	4781561	F	6	66.67	33.33
7.4697628	7	4697628	R	18	83.33	16.67
7.4670071	7	4670071	R	6	33.33	66.67
7.4658549	7	4658549	R	7	42.86	57.14
7.4636099	7	4636099	R	7	28.57	71.43
7.4612467	7	4612467	F	6	100.00	0.00
7.4691359	7	4691359	R	11	18.18	81.82
7.4763489	7	4763489	F	6	83.33	16.67
7.4611178	7	4611178	R	6	100.00	0.00
7.4595034	7	4595034	R	8	100.00	0.00
7.4748969	7	4748969	R	6	83.33	16.67
7.4600390	7	4600390	F	6	33.33	66.67
7.4697754	7	4697754	R	8	12.50	87.50
7.4771460	7	4771460	R	19	94.74	5.26
7.4710209	7	4710209	R	6	83.33	16.67
7.4654346	7	4654346	R	7	0.00	100.00
7.4786242	7	4786242	F	5	100.00	0.00
7.4701998	7	4701998	R	8	62.50	37.50
7.4621253	7	4621253	R	6	66.67	33.33
7.4598644	7	4598644	R	9	88.89	11.11
7.4763671	7	4763671	R	10	30.00	70.00
7.4637771	7	4637771	F	9	0.00	100.00
7.4590793	7	4590793	F	7	85.71	14.29
7.4781009	7	4781009	F	6	100.00	0.00
7.4697079	7	4697079	R	5	100.00	0.00
7.4769026	7	4769026	F	8	87.50	12.50
7.4716027	7	4716027	R	8	87.50	12.50
7.4692179	7	4692179	F	11	54.55	45.45
7.4662217	7	4662217	R	9	100.00	0.00
7.4741328	7	4741328	F	11	100.00	0.00
7.4722703	7	4722703	F	5	100.00	0.00
7.4609682	7	4609682	R	9	44.44	55.56
7.4636718	7	4636718	R	10	100.00	0.00
7.4605596	7	4605596	R	7	71.43	28.57
7.4706178	7	4706178	R	5	80.00	20.00
7.4787235	7	4787235	F	6	50.00	50.00
7.4738908	7	4738908	R	13	46.15	53.85
7.4697116	7	4697116	R	6	33.33	66.67
7.4744074	7	4744074	F	8	75.00	25.00
7.4785591	7	4785591	F	8	0.00	100.00
7.4611688	7	4611688	R	15	93.33	6.67
7.4764256	7	4764256	F	5	80.00	20.00
7.4783488	7	4783488	R	5	100.00	0.00
7.4725049	7	4725049	F	9	100.00	0.00
7.4650840	7	4650840	F	5	60.00	40.00
7.4763982	7	4763982	R	8	87.50	12.50
7.4625555	7	4625555	R	8	87.50	12.50
7.4611787	7	4611787	R	7	85.71	14.29
7.4764438	7	4764438	F	11	90.91	9.09
7.4706271	7	4706271	F	6	66.67	33.33
7.4587386	7	4587386	F	5	80.00	20.00
7.4759165	7	4759165	F	10	90.00	10.00
7.4771193	7	4771193	R	8	100.00	0.00
7.4597339	7	4597339	R	5	100.00	0.00
7.4749323	7	4749323	R	10	70.00	30.00
7.4759752	7	4759752	F	5	80.00	20.00
7.4763648	7	4763648	R	8	62.50	37.50
7.4754834	7	4754834	R	6	50.00	50.00
7.4783870	7	4783870	R	8	100.00	0.00
7.4619643	7	4619643	R	5	80.00	20.00
7.4626909	7	4626909	F	5	100.00	0.00
7.4656596	7	4656596	R	21	66.67	33.33
7.4649285	7	4649285	F	5	60.00	40.00
7.4707755	7	4707755	R	7	71.43	28.57
7.4763694	7	4763694	R	9	44.44	55.56
7.4626634	7	4626634	F	7	71.43	28.57
7.4669546	7	4669546	R	6	100.00	0.00
7.4598958	7	4598958	R	5	0.00	100.00
7.4762700	7	4762700	R	7	100.00	0.00
7.4658140	7	4658140	F	5	40.00	60.00
7.4626413	7	4626413	F	7	14.29	85.71
7.4666200	7	4666200	F	9	44.44	55.56
7.4618800	7	4618800	R	5	100.00	0.00
7.4778047	7	4778047	F	6	100.00	0.00
7.4722547	7	4722547	F	7	85.71	14.29
7.4611841	7	4611841	R	9	77.78	22.22
7.4692771	7	4692771	R	8	0.00	100.00
7.4616633	7	4616633	F	7	85.71	14.29
7.4597521	7	4597521	R	6	66.67	33.33
7.4769460	7	4769460	R	5	100.00	0.00
7.4697364	7	4697364	R	7	85.71	14.29
7.4695469	7	4695469	F	6	33.33	66.67
7.4634306	7	4634306	R	8	50.00	50.00
7.4602480	7	4602480	F	7	57.14	42.86
7.4741487	7	4741487	F	5	100.00	0.00
7.4589314	7	4589314	F	5	100.00	0.00
7.4677864	7	4677864	F	5	60.00	40.00
7.4782856	7	4782856	R	6	66.67	33.33
7.4638783	7	4638783	F	6	66.67	33.33
7.4595063	7	4595063	R	8	87.50	12.50
7.4774260	7	4774260	F	5	80.00	20.00
7.4685872	7	4685872	R	8	87.50	12.50
7.4759075	7	4759075	F	5	100.00	0.00
7.4666717	7	4666717	R	6	33.33	66.67
7.4672155	7	4672155	F	9	33.33	66.67
7.4597316	7	4597316	R	8	75.00	25.00
7.4764416	7	4764416	F	12	91.67	8.33
7.4603036	7	4603036	F	8	25.00	75.00
7.4642953	7	4642953	F	7	57.14	42.86
7.4609643	7	4609643	R	6	66.67	33.33
7.4763810	7	4763810	R	8	75.00	25.00
7.4635321	7	4635321	R	9	0.00	100.00
7.4656399	7	4656399	R	17	64.71	35.29
7.4717088	7	4717088	R	5	100.00	0.00
7.4765499	7	4765499	R	5	100.00	0.00
7.4641245	7	4641245	F	7	71.43	28.57
7.4615129	7	4615129	R	6	33.33	66.67
7.4762071	7	4762071	F	5	80.00	20.00
7.4780422	7	4780422	F	5	80.00	20.00
7.4765730	7	4765730	R	8	87.50	12.50
7.4625189	7	4625189	F	8	62.50	37.50
7.4784904	7	4784904	R	10	50.00	50.00
7.4615887	7	4615887	R	5	80.00	20.00
7.4707149	7	4707149	R	11	72.73	27.27
7.4657496	7	4657496	R	5	20.00	80.00
7.4785003	7	4785003	R	7	71.43	28.57
7.4761504	7	4761504	F	5	40.00	60.00
7.4607179	7	4607179	R	5	80.00	20.00
7.4654587	7	4654587	R	5	40.00	60.00
7.4676674	7	4676674	R	6	66.67	33.33
7.4616416	7	4616416	R	5	100.00	0.00
7.4590279	7	4590279	F	5	40.00	60.00
7.4672005	7	4672005	R	5	40.00	60.00
7.4605843	7	4605843	R	7	57.14	42.86
7.4781036	7	4781036	F	6	0.00	100.00
7.4623581	7	4623581	R	12	50.00	50.00
7.4666372	7	4666372	R	11	54.55	45.45
7.4634349	7	4634349	F	6	16.67	83.33
7.4623587	7	4623587	R	13	84.62	15.38
7.4635488	7	4635488	R	6	0.00	100.00
7.4659531	7	4659531	R	6	83.33	16.67
7.4633796	7	4633796	R	6	100.00	0.00
7.4771602	7	4771602	R	12	100.00	0.00
7.4669471	7	4669471	R	8	75.00	25.00
7.4698806	7	4698806	R	10	90.00	10.00
7.4638307	7	4638307	R	6	50.00	50.00
7.4659369	7	4659369	R	6	100.00	0.00
7.4597032	7	4597032	R	7	71.43	28.57
7.4758046	7	4758046	F	6	66.67	33.33
7.4736173	7	4736173	R	6	33.33	66.67
7.4665159	7	4665159	R	5	100.00	0.00
7.4736044	7	4736044	R	5	80.00	20.00
7.4691704	7	4691704	F	7	100.00	0.00
7.4730276	7	4730276	F	8	62.50	37.50
7.4717044	7	4717044	R	6	83.33	16.67
7.4708028	7	4708028	R	6	33.33	66.67
7.4590988	7	4590988	F	7	85.71	14.29
7.4771674	7	4771674	R	10	90.00	10.00
7.4667625	7	4667625	R	5	20.00	80.00
7.4669222	7	4669222	R	5	100.00	0.00
7.4607191	7	4607191	R	5	100.00	0.00
7.4598617	7	4598617	R	11	90.91	9.09
7.4638133	7	4638133	R	7	14.29	85.71
7.4734501	7	4734501	F	8	62.50	37.50
7.4763190	7	4763190	F	8	75.00	25.00
7.4725133	7	4725133	F	10	80.00	20.00
7.4771907	7	4771907	R	5	100.00	0.00
7.4743523	7	4743523	F	7	28.57	71.43
7.4779408	7	4779408	R	7	71.43	28.57
7.4782603	7	4782603	R	11	100.00	0.00
7.4598625	7	4598625	R	10	70.00	30.00
7.4780704	7	4780704	F	6	100.00	0.00
7.4599656	7	4599656	R	6	100.00	0.00
7.4724711	7	4724711	R	10	60.00	40.00
7.4665871	7	4665871	F	7	14.29	85.71
7.4671477	7	4671477	R	13	53.85	46.15
7.4761813	7	4761813	F	6	83.33	16.67
7.4784663	7	4784663	R	10	80.00	20.00
7.4647274	7	4647274	F	9	11.11	88.89
7.4741461	7	4741461	F	7	100.00	0.00
7.4651464	7	4651464	F	5	100.00	0.00
7.4738248	7	4738248	R	9	100.00	0.00
7.4754558	7	4754558	R	10	90.00	10.00
7.4628569	7	4628569	R	10	70.00	30.00
7.4694736	7	4694736	R	6	83.33	16.67
7.4799735	7	4799735	R	6	66.67	33.33
7.4808078	7	4808078	R	6	66.67	33.33
7.4809081	7	4809081	F	7	42.86	57.14
7.4798382	7	4798382	F	6	66.67	33.33
7.4797464	7	4797464	R	14	92.86	7.14
7.4794871	7	4794871	F	7	100.00	0.00
7.4793489	7	4793489	F	7	0.00	100.00
7.4806316	7	4806316	F	7	71.43	28.57
7.4792533	7	4792533	R	13	76.92	23.08
7.4790990	7	4790990	F	7	42.86	57.14
7.4806473	7	4806473	F	5	80.00	20.00
7.4805853	7	4805853	F	5	80.00	20.00
7.4799398	7	4799398	F	5	40.00	60.00
7.4797404	7	4797404	R	11	90.91	9.09
7.4801679	7	4801679	R	6	100.00	0.00
7.4789283	7	4789283	F	8	87.50	12.50
7.4794592	7	4794592	R	5	100.00	0.00
7.4809140	7	4809140	F	5	40.00	60.00
7.4794771	7	4794771	F	5	100.00	0.00
7.4790135	7	4790135	R	5	20.00	80.00
7.4791675	7	4791675	R	7	85.71	14.29
7.4792624	7	4792624	R	8	87.50	12.50
7.4794511	7	4794511	R	5	100.00	0.00
7.4797645	7	4797645	F	6	83.33	16.67
7.4791695	7	4791695	R	6	100.00	0.00
7.4790148	7	4790148	R	7	57.14	42.86
7.4806122	7	4806122	F	11	90.91	9.09
7.4794657	7	4794657	F	11	100.00	0.00
7.4797499	7	4797499	R	11	36.36	63.64
7.4799356	7	4799356	F	7	42.86	57.14
7.4806444	7	4806444	F	5	60.00	40.00
7.4809281	7	4809281	F	8	87.50	12.50
7.4808065	7	4808065	R	6	83.33	16.67
7.4792669	7	4792669	R	5	80.00	20.00
7.4805535	7	4805535	R	8	87.50	12.50
7.4792566	7	4792566	R	11	81.82	18.18
7.4797157	7	4797157	R	15	73.33	26.67
7.4791353	7	4791353	R	5	40.00	60.00
7.4791192	7	4791192	R	8	62.50	37.50
7.4803379	7	4803379	F	13	76.92	23.08
7.4790185	7	4790185	R	6	83.33	16.67
7.4806579	7	4806579	R	5	80.00	20.00
7.4806184	7	4806184	F	12	91.67	8.33
7.4800006	7	4800006	R	12	33.33	66.67
7.4806364	7	4806364	R	5	80.00	20.00
7.4791231	7	4791231	R	7	71.43	28.57
7.4792206	7	4792206	R	13	46.15	53.85
7.4809075	7	4809075	F	7	71.43	28.57
7.4794425	7	4794425	F	6	83.33	16.67
7.4791280	7	4791280	R	5	80.00	20.00
7.4793218	7	4793218	F	9	55.56	44.44
7.4794279	7	4794279	R	6	83.33	16.67
7.4806363	7	4806363	F	6	100.00	0.00
7.4794423	7	4794423	F	7	71.43	28.57
