chrBase	chr	base	strand	coverage	freqC	freqT
7.3381020	7	3381020	F	6	100.00	0.00
7.3270235	7	3270235	R	6	100.00	0.00
7.3340891	7	3340891	R	6	100.00	0.00
7.3295163	7	3295163	R	7	85.71	14.29
7.3285899	7	3285899	R	6	83.33	16.67
7.3382763	7	3382763	R	11	45.45	54.55
7.3386427	7	3386427	R	8	37.50	62.50
7.3367487	7	3367487	R	7	71.43	28.57
7.3334358	7	3334358	F	5	40.00	60.00
7.3399133	7	3399133	R	5	40.00	60.00
7.3452201	7	3452201	F	5	100.00	0.00
7.3383826	7	3383826	R	6	66.67	33.33
7.3480513	7	3480513	R	13	84.62	15.38
7.3407916	7	3407916	R	11	63.64	36.36
7.3338595	7	3338595	R	7	85.71	14.29
7.3347502	7	3347502	R	6	0.00	100.00
7.3310181	7	3310181	R	6	100.00	0.00
7.3238926	7	3238926	F	5	80.00	20.00
7.3382186	7	3382186	R	7	42.86	57.14
7.3392267	7	3392267	R	5	0.00	100.00
7.3431527	7	3431527	R	8	75.00	25.00
7.3454376	7	3454376	R	5	0.00	100.00
7.3322161	7	3322161	R	5	100.00	0.00
7.3412754	7	3412754	R	5	20.00	80.00
7.3405145	7	3405145	R	6	100.00	0.00
7.3290520	7	3290520	F	5	100.00	0.00
7.3357892	7	3357892	R	6	83.33	16.67
7.3452393	7	3452393	R	7	85.71	14.29
7.3261094	7	3261094	R	5	60.00	40.00
7.3309425	7	3309425	R	5	60.00	40.00
7.3386656	7	3386656	R	8	75.00	25.00
7.3342613	7	3342613	R	5	80.00	20.00
7.3394159	7	3394159	R	5	80.00	20.00
7.3424368	7	3424368	R	7	42.86	57.14
7.3234241	7	3234241	R	5	40.00	60.00
7.3419795	7	3419795	R	8	75.00	25.00
7.3226275	7	3226275	R	6	0.00	100.00
7.3472714	7	3472714	R	13	76.92	23.08
7.3436946	7	3436946	R	5	20.00	80.00
7.3260515	7	3260515	R	8	87.50	12.50
7.3378158	7	3378158	R	12	58.33	41.67
7.3273801	7	3273801	R	6	66.67	33.33
7.3389010	7	3389010	R	7	85.71	14.29
7.3278713	7	3278713	F	12	100.00	0.00
7.3386336	7	3386336	R	5	20.00	80.00
7.3394695	7	3394695	R	6	83.33	16.67
7.3376645	7	3376645	R	5	100.00	0.00
7.3307561	7	3307561	F	7	100.00	0.00
7.3269211	7	3269211	R	10	60.00	40.00
7.3423098	7	3423098	R	8	50.00	50.00
7.3452215	7	3452215	F	6	100.00	0.00
7.3270045	7	3270045	R	5	60.00	40.00
7.3390440	7	3390440	F	5	60.00	40.00
7.3277895	7	3277895	R	5	100.00	0.00
7.3391101	7	3391101	R	7	85.71	14.29
7.3297837	7	3297837	R	15	86.67	13.33
7.3370167	7	3370167	R	7	85.71	14.29
7.3460675	7	3460675	R	7	85.71	14.29
7.3447938	7	3447938	R	5	20.00	80.00
7.3403811	7	3403811	R	6	100.00	0.00
7.3407903	7	3407903	R	13	76.92	23.08
7.3232832	7	3232832	F	6	100.00	0.00
7.3427680	7	3427680	R	6	83.33	16.67
7.3342320	7	3342320	R	8	75.00	25.00
7.3423532	7	3423532	F	6	83.33	16.67
7.3255924	7	3255924	R	7	71.43	28.57
7.3276629	7	3276629	F	5	80.00	20.00
7.3274290	7	3274290	R	10	80.00	20.00
7.3362318	7	3362318	R	5	100.00	0.00
7.3438088	7	3438088	R	5	100.00	0.00
7.3374248	7	3374248	R	9	88.89	11.11
7.3381086	7	3381086	F	8	62.50	37.50
7.3277337	7	3277337	F	8	75.00	25.00
7.3295573	7	3295573	R	8	87.50	12.50
7.3238832	7	3238832	R	8	100.00	0.00
7.3268884	7	3268884	R	6	100.00	0.00
7.3390674	7	3390674	F	6	16.67	83.33
7.3416618	7	3416618	R	5	40.00	60.00
7.3308814	7	3308814	R	7	71.43	28.57
7.3248437	7	3248437	F	5	20.00	80.00
7.3273697	7	3273697	R	8	87.50	12.50
7.3330417	7	3330417	R	9	55.56	44.44
7.3409019	7	3409019	R	6	66.67	33.33
7.3396197	7	3396197	R	7	85.71	14.29
7.3255989	7	3255989	R	5	60.00	40.00
7.3261534	7	3261534	R	8	100.00	0.00
7.3255454	7	3255454	F	7	71.43	28.57
7.3459285	7	3459285	R	12	83.33	16.67
7.3437874	7	3437874	R	6	33.33	66.67
7.3342232	7	3342232	R	8	100.00	0.00
7.3431622	7	3431622	R	7	100.00	0.00
7.3259502	7	3259502	F	5	100.00	0.00
7.3382246	7	3382246	R	8	87.50	12.50
7.3226240	7	3226240	R	5	60.00	40.00
7.3356519	7	3356519	F	5	100.00	0.00
7.3243829	7	3243829	F	5	80.00	20.00
7.3384960	7	3384960	R	5	100.00	0.00
7.3443079	7	3443079	R	7	85.71	14.29
7.3257173	7	3257173	F	5	80.00	20.00
7.3340887	7	3340887	R	6	83.33	16.67
7.3353375	7	3353375	R	9	77.78	22.22
7.3405083	7	3405083	R	6	66.67	33.33
7.3320044	7	3320044	R	9	44.44	55.56
7.3415920	7	3415920	R	7	57.14	42.86
7.3401977	7	3401977	F	7	85.71	14.29
7.3251152	7	3251152	F	5	20.00	80.00
7.3298541	7	3298541	F	5	40.00	60.00
7.3253007	7	3253007	R	6	50.00	50.00
7.3276229	7	3276229	R	7	14.29	85.71
7.3281578	7	3281578	F	9	66.67	33.33
7.3473692	7	3473692	R	7	100.00	0.00
7.3449355	7	3449355	R	5	80.00	20.00
7.3428345	7	3428345	F	7	71.43	28.57
7.3406226	7	3406226	R	6	83.33	16.67
7.3273702	7	3273702	R	8	87.50	12.50
7.3427374	7	3427374	R	6	83.33	16.67
7.3266323	7	3266323	R	6	83.33	16.67
7.3383533	7	3383533	R	5	80.00	20.00
7.3429707	7	3429707	R	6	83.33	16.67
7.3310041	7	3310041	R	9	44.44	55.56
7.3258339	7	3258339	R	5	80.00	20.00
7.3273735	7	3273735	R	8	100.00	0.00
7.3364092	7	3364092	F	8	100.00	0.00
7.3357116	7	3357116	R	18	88.89	11.11
7.3320002	7	3320002	R	9	55.56	44.44
7.3273928	7	3273928	F	5	60.00	40.00
7.3237522	7	3237522	F	6	100.00	0.00
7.3237501	7	3237501	R	7	85.71	14.29
7.3403140	7	3403140	R	5	100.00	0.00
7.3416574	7	3416574	R	5	60.00	40.00
7.3450068	7	3450068	R	7	28.57	71.43
7.3433368	7	3433368	R	10	30.00	70.00
7.3399001	7	3399001	R	6	100.00	0.00
7.3350465	7	3350465	R	8	75.00	25.00
7.3377128	7	3377128	F	7	57.14	42.86
7.3395400	7	3395400	F	7	71.43	28.57
7.3478767	7	3478767	R	12	75.00	25.00
7.3414325	7	3414325	F	9	44.44	55.56
7.3365309	7	3365309	R	9	11.11	88.89
7.3387164	7	3387164	F	5	60.00	40.00
7.3295381	7	3295381	F	5	60.00	40.00
7.3276072	7	3276072	R	8	37.50	62.50
7.3259540	7	3259540	R	6	83.33	16.67
7.3278729	7	3278729	F	13	30.77	69.23
7.3306775	7	3306775	R	9	66.67	33.33
7.3231840	7	3231840	R	10	80.00	20.00
7.3382020	7	3382020	F	5	80.00	20.00
7.3277208	7	3277208	F	7	85.71	14.29
7.3336875	7	3336875	R	5	80.00	20.00
7.3425126	7	3425126	R	6	83.33	16.67
7.3340210	7	3340210	R	13	69.23	30.77
7.3279458	7	3279458	F	5	60.00	40.00
7.3405236	7	3405236	R	5	80.00	20.00
7.3304675	7	3304675	R	5	100.00	0.00
7.3423252	7	3423252	R	6	66.67	33.33
7.3236781	7	3236781	F	7	14.29	85.71
7.3356825	7	3356825	R	8	87.50	12.50
7.3379253	7	3379253	R	7	57.14	42.86
7.3459115	7	3459115	R	11	90.91	9.09
7.3319888	7	3319888	R	10	100.00	0.00
7.3362954	7	3362954	R	11	90.91	9.09
7.3373916	7	3373916	R	7	57.14	42.86
7.3464017	7	3464017	R	7	71.43	28.57
7.3416524	7	3416524	R	6	0.00	100.00
7.3294790	7	3294790	R	12	66.67	33.33
7.3432995	7	3432995	R	10	20.00	80.00
7.3223444	7	3223444	R	7	85.71	14.29
7.3478867	7	3478867	R	13	84.62	15.38
7.3473054	7	3473054	F	5	0.00	100.00
7.3267483	7	3267483	R	7	71.43	28.57
7.3346239	7	3346239	R	6	16.67	83.33
7.3371253	7	3371253	R	8	50.00	50.00
7.3285803	7	3285803	R	6	83.33	16.67
7.3451876	7	3451876	R	6	83.33	16.67
7.3386593	7	3386593	R	9	100.00	0.00
7.3315245	7	3315245	R	6	83.33	16.67
7.3239358	7	3239358	R	5	100.00	0.00
7.3247672	7	3247672	R	9	55.56	44.44
7.3386645	7	3386645	R	11	90.91	9.09
7.3413231	7	3413231	F	8	75.00	25.00
7.3286552	7	3286552	F	6	33.33	66.67
7.3459069	7	3459069	R	9	77.78	22.22
7.3463529	7	3463529	R	15	73.33	26.67
7.3300476	7	3300476	R	6	83.33	16.67
7.3456437	7	3456437	R	6	83.33	16.67
7.3364462	7	3364462	F	7	100.00	0.00
7.3465497	7	3465497	R	9	100.00	0.00
7.3255475	7	3255475	R	5	80.00	20.00
7.3328849	7	3328849	F	5	40.00	60.00
7.3380972	7	3380972	F	6	66.67	33.33
7.3350463	7	3350463	R	8	25.00	75.00
7.3243881	7	3243881	R	7	71.43	28.57
7.3393316	7	3393316	R	7	42.86	57.14
7.3336225	7	3336225	F	11	54.55	45.45
7.3340508	7	3340508	F	5	80.00	20.00
7.3320227	7	3320227	R	9	66.67	33.33
7.3342953	7	3342953	R	6	83.33	16.67
7.3389493	7	3389493	R	5	80.00	20.00
7.3277783	7	3277783	R	9	22.22	77.78
7.3462541	7	3462541	R	6	83.33	16.67
7.3258323	7	3258323	R	6	33.33	66.67
7.3228807	7	3228807	R	5	60.00	40.00
7.3463451	7	3463451	R	9	77.78	22.22
7.3242453	7	3242453	R	6	83.33	16.67
7.3226980	7	3226980	R	7	57.14	42.86
7.3398152	7	3398152	R	6	66.67	33.33
7.3234516	7	3234516	R	6	83.33	16.67
7.3450245	7	3450245	R	6	66.67	33.33
7.3301887	7	3301887	R	6	83.33	16.67
7.3358701	7	3358701	R	6	66.67	33.33
7.3340362	7	3340362	R	7	85.71	14.29
7.3279026	7	3279026	F	5	100.00	0.00
7.3440237	7	3440237	R	6	66.67	33.33
7.3401660	7	3401660	R	5	100.00	0.00
7.3238522	7	3238522	F	6	66.67	33.33
7.3340587	7	3340587	F	6	100.00	0.00
7.3390564	7	3390564	R	5	100.00	0.00
7.3476783	7	3476783	R	10	80.00	20.00
7.3311454	7	3311454	F	5	80.00	20.00
7.3341291	7	3341291	R	6	83.33	16.67
7.3351984	7	3351984	R	6	83.33	16.67
7.3434386	7	3434386	R	5	80.00	20.00
7.3463111	7	3463111	F	6	66.67	33.33
7.3231591	7	3231591	R	6	16.67	83.33
7.3404482	7	3404482	R	6	100.00	0.00
7.3268573	7	3268573	F	6	83.33	16.67
7.3326203	7	3326203	F	5	100.00	0.00
7.3356533	7	3356533	F	5	100.00	0.00
7.3340493	7	3340493	R	10	90.00	10.00
7.3271454	7	3271454	F	8	50.00	50.00
7.3452796	7	3452796	R	5	100.00	0.00
7.3300889	7	3300889	R	11	27.27	72.73
7.3352392	7	3352392	R	11	90.91	9.09
7.3320607	7	3320607	R	5	20.00	80.00
7.3403169	7	3403169	F	7	42.86	57.14
7.3356863	7	3356863	R	9	66.67	33.33
7.3363621	7	3363621	R	5	40.00	60.00
7.3415540	7	3415540	F	5	100.00	0.00
7.3459253	7	3459253	R	11	90.91	9.09
7.3277323	7	3277323	R	7	85.71	14.29
7.3408204	7	3408204	R	5	100.00	0.00
7.3329071	7	3329071	R	6	83.33	16.67
7.3403392	7	3403392	F	6	83.33	16.67
7.3295569	7	3295569	R	8	87.50	12.50
7.3256195	7	3256195	R	6	100.00	0.00
7.3314907	7	3314907	R	6	100.00	0.00
7.3478935	7	3478935	R	16	87.50	12.50
7.3294898	7	3294898	R	14	64.29	35.71
7.3481025	7	3481025	R	11	81.82	18.18
7.3443092	7	3443092	R	6	83.33	16.67
7.3342801	7	3342801	R	6	83.33	16.67
7.3243306	7	3243306	F	15	60.00	40.00
7.3422790	7	3422790	R	7	85.71	14.29
7.3405704	7	3405704	R	8	37.50	62.50
7.3337877	7	3337877	R	7	57.14	42.86
7.3238586	7	3238586	R	7	57.14	42.86
7.3455484	7	3455484	R	7	85.71	14.29
7.3431537	7	3431537	R	8	75.00	25.00
7.3445926	7	3445926	R	19	73.68	26.32
7.3438282	7	3438282	F	5	40.00	60.00
7.3451148	7	3451148	R	7	71.43	28.57
7.3353719	7	3353719	R	6	100.00	0.00
7.3477715	7	3477715	R	6	100.00	0.00
7.3449090	7	3449090	R	6	50.00	50.00
7.3414314	7	3414314	F	8	87.50	12.50
7.3404519	7	3404519	R	6	100.00	0.00
7.3259508	7	3259508	R	5	80.00	20.00
7.3420261	7	3420261	R	7	57.14	42.86
7.3294603	7	3294603	R	6	83.33	16.67
7.3364093	7	3364093	R	6	83.33	16.67
7.3317628	7	3317628	F	5	80.00	20.00
7.3277427	7	3277427	R	8	62.50	37.50
7.3240382	7	3240382	R	5	60.00	40.00
7.3438007	7	3438007	R	7	42.86	57.14
7.3276297	7	3276297	R	5	100.00	0.00
7.3303793	7	3303793	F	5	40.00	60.00
7.3281296	7	3281296	R	6	100.00	0.00
7.3336840	7	3336840	R	5	100.00	0.00
7.3315386	7	3315386	R	10	70.00	30.00
7.3231302	7	3231302	R	7	85.71	14.29
7.3306729	7	3306729	R	6	50.00	50.00
7.3432093	7	3432093	R	9	88.89	11.11
7.3431450	7	3431450	R	5	80.00	20.00
7.3224678	7	3224678	F	7	71.43	28.57
7.3239360	7	3239360	R	5	40.00	60.00
7.3441909	7	3441909	R	5	80.00	20.00
7.3302914	7	3302914	R	7	28.57	71.43
7.3423406	7	3423406	F	8	87.50	12.50
7.3244208	7	3244208	R	11	54.55	45.45
7.3342924	7	3342924	R	8	87.50	12.50
7.3333953	7	3333953	F	10	20.00	80.00
7.3283747	7	3283747	R	10	70.00	30.00
7.3319376	7	3319376	R	10	70.00	30.00
7.3463107	7	3463107	F	6	66.67	33.33
7.3357937	7	3357937	R	6	50.00	50.00
7.3479150	7	3479150	R	9	77.78	22.22
7.3397902	7	3397902	R	8	37.50	62.50
7.3266545	7	3266545	R	5	60.00	40.00
7.3254838	7	3254838	R	8	37.50	62.50
7.3395292	7	3395292	R	6	66.67	33.33
7.3423561	7	3423561	F	5	100.00	0.00
7.3276113	7	3276113	R	7	57.14	42.86
7.3440220	7	3440220	R	5	80.00	20.00
7.3246089	7	3246089	F	10	50.00	50.00
7.3328031	7	3328031	F	7	71.43	28.57
7.3459320	7	3459320	R	11	100.00	0.00
7.3256623	7	3256623	R	9	88.89	11.11
7.3392189	7	3392189	R	5	60.00	40.00
7.3261931	7	3261931	R	18	61.11	38.89
7.3369643	7	3369643	R	5	80.00	20.00
7.3459221	7	3459221	R	7	100.00	0.00
7.3398951	7	3398951	R	5	100.00	0.00
7.3238801	7	3238801	R	7	28.57	71.43
7.3257256	7	3257256	R	10	30.00	70.00
7.3374426	7	3374426	R	5	80.00	20.00
7.3329692	7	3329692	F	6	83.33	16.67
7.3402029	7	3402029	F	11	81.82	18.18
7.3361962	7	3361962	R	6	66.67	33.33
7.3352071	7	3352071	R	10	40.00	60.00
7.3392266	7	3392266	F	5	0.00	100.00
7.3230087	7	3230087	F	5	40.00	60.00
7.3277335	7	3277335	F	8	100.00	0.00
7.3317179	7	3317179	R	6	66.67	33.33
7.3457831	7	3457831	R	6	83.33	16.67
7.3338676	7	3338676	R	5	60.00	40.00
7.3273709	7	3273709	R	8	75.00	25.00
7.3338796	7	3338796	R	13	92.31	7.69
7.3321258	7	3321258	R	9	88.89	11.11
7.3331431	7	3331431	R	10	80.00	20.00
7.3336033	7	3336033	F	5	80.00	20.00
7.3294106	7	3294106	R	5	100.00	0.00
7.3389409	7	3389409	R	7	100.00	0.00
7.3277336	7	3277336	R	7	100.00	0.00
7.3432108	7	3432108	R	9	88.89	11.11
7.3358755	7	3358755	R	5	80.00	20.00
7.3278762	7	3278762	F	9	66.67	33.33
7.3341319	7	3341319	R	7	85.71	14.29
7.3405477	7	3405477	R	8	25.00	75.00
7.3247224	7	3247224	R	5	80.00	20.00
7.3273726	7	3273726	R	8	87.50	12.50
7.3438132	7	3438132	R	7	85.71	14.29
7.3438138	7	3438138	R	7	85.71	14.29
7.3330498	7	3330498	R	7	100.00	0.00
7.3463064	7	3463064	F	6	83.33	16.67
7.3314263	7	3314263	R	5	100.00	0.00
7.3235348	7	3235348	F	8	62.50	37.50
7.3409376	7	3409376	F	5	60.00	40.00
7.3449807	7	3449807	R	7	85.71	14.29
7.3238880	7	3238880	R	8	37.50	62.50
7.3280997	7	3280997	R	5	80.00	20.00
7.3450053	7	3450053	R	6	66.67	33.33
7.3451247	7	3451247	R	8	62.50	37.50
7.3450361	7	3450361	R	5	60.00	40.00
7.3429086	7	3429086	R	5	60.00	40.00
7.3465781	7	3465781	R	7	71.43	28.57
7.3290659	7	3290659	F	10	70.00	30.00
7.3396210	7	3396210	R	6	50.00	50.00
7.3238927	7	3238927	R	7	100.00	0.00
7.3295010	7	3295010	R	18	72.22	27.78
7.3482399	7	3482399	F	5	40.00	60.00
7.3399152	7	3399152	R	6	83.33	16.67
7.3328646	7	3328646	R	12	66.67	33.33
7.3253216	7	3253216	R	5	100.00	0.00
7.3288675	7	3288675	F	5	20.00	80.00
7.3347815	7	3347815	R	6	66.67	33.33
7.3427382	7	3427382	F	7	100.00	0.00
7.3319687	7	3319687	R	6	83.33	16.67
7.3337059	7	3337059	R	5	100.00	0.00
7.3481727	7	3481727	R	6	83.33	16.67
7.3403302	7	3403302	F	5	80.00	20.00
7.3339012	7	3339012	R	5	100.00	0.00
7.3223490	7	3223490	R	8	100.00	0.00
7.3437811	7	3437811	R	5	80.00	20.00
7.3458533	7	3458533	R	7	71.43	28.57
7.3352596	7	3352596	R	11	90.91	9.09
7.3340392	7	3340392	R	5	80.00	20.00
7.3340509	7	3340509	R	8	62.50	37.50
7.3228565	7	3228565	R	6	100.00	0.00
7.3377139	7	3377139	F	5	60.00	40.00
7.3347862	7	3347862	R	6	50.00	50.00
7.3407316	7	3407316	R	6	100.00	0.00
7.3384959	7	3384959	F	6	100.00	0.00
7.3261764	7	3261764	R	5	80.00	20.00
7.3471704	7	3471704	R	6	66.67	33.33
7.3394912	7	3394912	F	8	75.00	25.00
7.3438125	7	3438125	R	7	71.43	28.57
7.3354880	7	3354880	F	7	57.14	42.86
7.3230638	7	3230638	R	7	57.14	42.86
7.3255098	7	3255098	R	6	100.00	0.00
7.3264903	7	3264903	R	6	66.67	33.33
7.3469252	7	3469252	R	5	80.00	20.00
7.3357206	7	3357206	R	16	87.50	12.50
7.3387165	7	3387165	R	7	85.71	14.29
7.3297072	7	3297072	R	5	80.00	20.00
7.3319307	7	3319307	R	8	75.00	25.00
7.3308082	7	3308082	R	5	100.00	0.00
7.3278468	7	3278468	F	6	100.00	0.00
7.3472161	7	3472161	R	5	100.00	0.00
7.3344135	7	3344135	R	5	100.00	0.00
7.3314451	7	3314451	R	12	58.33	41.67
7.3378012	7	3378012	R	7	100.00	0.00
7.3377690	7	3377690	F	5	80.00	20.00
7.3275155	7	3275155	F	6	83.33	16.67
7.3225558	7	3225558	F	5	60.00	40.00
7.3314839	7	3314839	R	5	100.00	0.00
7.3269563	7	3269563	R	6	50.00	50.00
7.3417893	7	3417893	F	7	57.14	42.86
7.3311158	7	3311158	F	6	83.33	16.67
7.3249860	7	3249860	R	6	100.00	0.00
7.3406781	7	3406781	R	6	83.33	16.67
7.3450103	7	3450103	R	8	87.50	12.50
7.3411548	7	3411548	R	6	50.00	50.00
7.3377132	7	3377132	F	6	83.33	16.67
7.3294382	7	3294382	R	6	83.33	16.67
7.3337715	7	3337715	R	5	80.00	20.00
7.3363045	7	3363045	R	11	90.91	9.09
7.3300609	7	3300609	R	12	83.33	16.67
7.3273895	7	3273895	F	5	40.00	60.00
7.3246937	7	3246937	F	5	60.00	40.00
7.3277322	7	3277322	F	8	87.50	12.50
7.3239357	7	3239357	F	11	81.82	18.18
7.3334523	7	3334523	F	5	100.00	0.00
7.3471015	7	3471015	R	8	62.50	37.50
7.3374891	7	3374891	R	6	83.33	16.67
7.3285955	7	3285955	R	6	83.33	16.67
7.3395168	7	3395168	F	5	100.00	0.00
7.3363124	7	3363124	R	10	50.00	50.00
7.3407860	7	3407860	R	10	70.00	30.00
7.3342843	7	3342843	R	13	84.62	15.38
7.3386818	7	3386818	R	6	100.00	0.00
7.3420271	7	3420271	R	7	71.43	28.57
7.3433539	7	3433539	R	12	66.67	33.33
7.3454592	7	3454592	R	5	80.00	20.00
7.3276223	7	3276223	R	7	42.86	57.14
7.3387119	7	3387119	R	5	80.00	20.00
7.3245233	7	3245233	R	5	60.00	40.00
7.3423068	7	3423068	R	7	28.57	71.43
7.3437687	7	3437687	R	10	50.00	50.00
7.3251959	7	3251959	F	5	20.00	80.00
7.3460965	7	3460965	R	7	42.86	57.14
7.3353854	7	3353854	F	5	60.00	40.00
7.3240373	7	3240373	R	6	83.33	16.67
7.3243635	7	3243635	F	5	80.00	20.00
7.3334184	7	3334184	F	11	27.27	72.73
7.3319894	7	3319894	R	10	100.00	0.00
7.3481492	7	3481492	R	6	0.00	100.00
7.3330159	7	3330159	R	6	83.33	16.67
7.3359930	7	3359930	R	5	20.00	80.00
7.3338085	7	3338085	R	7	71.43	28.57
7.3308732	7	3308732	R	9	55.56	44.44
7.3472276	7	3472276	R	8	75.00	25.00
7.3455877	7	3455877	F	8	87.50	12.50
7.3312637	7	3312637	R	13	76.92	23.08
7.3379184	7	3379184	R	9	66.67	33.33
7.3472519	7	3472519	R	12	100.00	0.00
7.3378043	7	3378043	R	11	81.82	18.18
7.3285636	7	3285636	R	8	100.00	0.00
7.3321094	7	3321094	R	7	100.00	0.00
7.3278362	7	3278362	F	5	100.00	0.00
7.3373131	7	3373131	R	5	80.00	20.00
7.3269031	7	3269031	R	6	83.33	16.67
7.3401516	7	3401516	R	6	66.67	33.33
7.3391147	7	3391147	R	6	100.00	0.00
7.3317251	7	3317251	R	11	63.64	36.36
7.3403622	7	3403622	R	5	80.00	20.00
7.3402672	7	3402672	R	5	40.00	60.00
7.3351796	7	3351796	R	9	88.89	11.11
7.3398159	7	3398159	R	5	80.00	20.00
7.3403255	7	3403255	F	6	83.33	16.67
7.3292182	7	3292182	R	5	80.00	20.00
7.3314928	7	3314928	R	5	100.00	0.00
7.3268898	7	3268898	R	5	100.00	0.00
7.3373900	7	3373900	R	8	50.00	50.00
7.3311807	7	3311807	R	13	84.62	15.38
7.3433107	7	3433107	R	8	62.50	37.50
7.3304642	7	3304642	R	5	60.00	40.00
7.3414673	7	3414673	F	8	37.50	62.50
7.3336637	7	3336637	F	9	66.67	33.33
7.3461501	7	3461501	R	8	87.50	12.50
7.3340102	7	3340102	F	5	80.00	20.00
7.3388137	7	3388137	R	6	33.33	66.67
7.3226402	7	3226402	R	5	60.00	40.00
7.3424796	7	3424796	R	6	83.33	16.67
7.3306283	7	3306283	R	6	50.00	50.00
7.3433087	7	3433087	R	9	66.67	33.33
7.3294792	7	3294792	R	10	100.00	0.00
7.3324923	7	3324923	F	6	100.00	0.00
7.3365508	7	3365508	R	5	80.00	20.00
7.3314390	7	3314390	R	10	70.00	30.00
7.3364463	7	3364463	R	5	100.00	0.00
7.3271253	7	3271253	F	7	85.71	14.29
7.3237336	7	3237336	R	5	80.00	20.00
7.3313171	7	3313171	F	5	60.00	40.00
7.3322634	7	3322634	R	12	75.00	25.00
7.3236253	7	3236253	F	7	100.00	0.00
7.3392302	7	3392302	R	8	37.50	62.50
7.3450213	7	3450213	R	6	66.67	33.33
7.3340103	7	3340103	R	10	60.00	40.00
7.3336216	7	3336216	F	10	80.00	20.00
7.3336310	7	3336310	F	13	38.46	61.54
7.3223661	7	3223661	R	6	83.33	16.67
7.3310317	7	3310317	F	8	100.00	0.00
7.3459180	7	3459180	R	9	100.00	0.00
7.3356835	7	3356835	R	8	100.00	0.00
7.3427708	7	3427708	R	5	80.00	20.00
7.3318488	7	3318488	F	5	20.00	80.00
7.3386814	7	3386814	R	7	71.43	28.57
7.3343552	7	3343552	F	5	100.00	0.00
7.3372210	7	3372210	R	9	88.89	11.11
7.3260720	7	3260720	R	5	40.00	60.00
7.3352540	7	3352540	R	9	88.89	11.11
7.3350448	7	3350448	R	5	40.00	60.00
7.3472774	7	3472774	R	15	20.00	80.00
7.3478794	7	3478794	R	10	90.00	10.00
7.3439147	7	3439147	R	9	77.78	22.22
7.3432840	7	3432840	R	5	40.00	60.00
7.3469688	7	3469688	F	6	16.67	83.33
7.3395695	7	3395695	R	5	80.00	20.00
7.3406203	7	3406203	R	7	85.71	14.29
7.3464056	7	3464056	R	6	66.67	33.33
7.3266496	7	3266496	R	9	88.89	11.11
7.3407783	7	3407783	R	10	60.00	40.00
7.3436690	7	3436690	R	5	60.00	40.00
7.3411277	7	3411277	R	5	0.00	100.00
7.3312777	7	3312777	R	6	66.67	33.33
7.3245017	7	3245017	R	8	75.00	25.00
7.3350209	7	3350209	R	11	63.64	36.36
7.3243074	7	3243074	F	5	60.00	40.00
7.3231913	7	3231913	R	6	33.33	66.67
7.3231298	7	3231298	R	8	87.50	12.50
7.3300331	7	3300331	R	7	100.00	0.00
7.3276020	7	3276020	R	6	33.33	66.67
7.3378079	7	3378079	R	14	85.71	14.29
7.3336520	7	3336520	F	12	91.67	8.33
7.3299355	7	3299355	R	5	20.00	80.00
7.3310361	7	3310361	F	5	80.00	20.00
7.3237471	7	3237471	R	5	80.00	20.00
7.3353733	7	3353733	R	5	60.00	40.00
7.3315122	7	3315122	R	8	100.00	0.00
7.3399143	7	3399143	R	7	71.43	28.57
7.3260512	7	3260512	R	9	100.00	0.00
7.3360642	7	3360642	F	5	80.00	20.00
7.3342698	7	3342698	R	9	100.00	0.00
7.3438582	7	3438582	R	5	20.00	80.00
7.3472841	7	3472841	R	10	30.00	70.00
7.3433121	7	3433121	R	8	37.50	62.50
7.3351800	7	3351800	R	9	100.00	0.00
7.3349986	7	3349986	R	6	100.00	0.00
7.3466325	7	3466325	F	5	60.00	40.00
7.3386458	7	3386458	R	7	71.43	28.57
7.3337382	7	3337382	R	6	100.00	0.00
7.3468378	7	3468378	R	10	70.00	30.00
7.3369338	7	3369338	R	9	55.56	44.44
7.3388565	7	3388565	F	7	57.14	42.86
7.3380808	7	3380808	R	6	83.33	16.67
7.3476240	7	3476240	R	5	60.00	40.00
7.3432687	7	3432687	R	5	60.00	40.00
7.3382604	7	3382604	R	9	0.00	100.00
7.3458521	7	3458521	R	6	66.67	33.33
7.3300759	7	3300759	R	15	80.00	20.00
7.3257252	7	3257252	R	9	11.11	88.89
7.3400338	7	3400338	R	6	83.33	16.67
7.3395164	7	3395164	F	5	80.00	20.00
7.3287702	7	3287702	R	9	11.11	88.89
7.3386937	7	3386937	R	8	100.00	0.00
7.3469898	7	3469898	F	10	80.00	20.00
7.3336333	7	3336333	F	10	80.00	20.00
7.3336941	7	3336941	R	6	66.67	33.33
7.3269455	7	3269455	R	7	71.43	28.57
7.3338146	7	3338146	R	6	66.67	33.33
7.3478594	7	3478594	R	8	87.50	12.50
7.3327024	7	3327024	F	7	100.00	0.00
7.3353321	7	3353321	R	8	75.00	25.00
7.3478329	7	3478329	R	9	66.67	33.33
7.3360716	7	3360716	F	5	60.00	40.00
7.3361362	7	3361362	R	8	100.00	0.00
7.3461277	7	3461277	R	8	75.00	25.00
7.3364282	7	3364282	F	12	83.33	16.67
7.3401827	7	3401827	F	6	66.67	33.33
7.3286550	7	3286550	F	6	100.00	0.00
7.3467509	7	3467509	R	8	87.50	12.50
7.3272261	7	3272261	F	8	50.00	50.00
