Chromosome	Start	End	CovA1	FreqCA1	CovA2	FreqCA2	CovB1	FreqCB1	CovB2	FreqCB2	pvalue	Methyl diff	Methylation state in Condition_A
1	57460941	57460942	133	113	133	104	113	19	359	47	0.00287421862629052	67.5963024440347	hypermeth
1	57460967	57460968	136	100	133	89	113	15	360	47	0.00390422341708216	57.1523316508183	hypermeth
1	57460984	57460985	136	128	133	128	113	32	360	75	0.00238217269890497	72.5441365706831	hypermeth
1	57466813	57466814	99	91	138	114	35	1	124	12	0.00557389834530921	79.0806421512103	hypermeth
1	57466825	57466826	207	177	199	172	52	2	220	15	0.00208147600740916	79.7116341780107	hypermeth
1	57466844	57466845	207	158	199	157	52	6	220	19	0.00292137137039718	68.3923604625518	hypermeth
1	57466849	57466850	207	161	199	169	52	13	220	55	0.00455415076605659	56.2801260362295	hypermeth
1	57466875	57466876	207	177	199	178	52	8	220	26	0.00241162203071445	74.9397545271844	hypermeth
1	57466887	57466888	207	150	199	153	52	3	220	10	0.00267445281895052	69.8504672274813	hypermeth
1	57466899	57466900	207	184	199	174	51	6	219	27	0.00234581820167061	75.9561585696656	hypermeth
1	57466906	57466907	194	178	173	161	48	9	185	23	0.00241003138897064	78.6384954606269	hypermeth
1	57466918	57466919	203	180	199	186	49	6	219	17	0.00194773130030099	82.4624346501325	hypermeth
1	57468297	57468298	23	20	44	39	48	4	70	6	0.00778895468967421	79.5844254499795	hypermeth
1	57470094	57470095	58	49	44	35	39	1	54	2	0.00675750212619979	79.1253545615422	hypermeth
1	57470123	57470124	58	57	43	41	39	12	54	8	0.00727632369938369	75.524267544864	hypermeth
1	57470566	57470567	57	50	45	40	42	4	70	5	0.00623325297497714	80.1954466535971	hypermeth
1	57474717	57474718	41	39	91	87	38	9	44	13	0.00821489754663669	68.6259645154039	hypermeth
1	57474763	57474764	43	39	91	85	37	11	43	8	0.00872546290946329	68.7883527817791	hypermeth
1	57474774	57474775	43	40	90	81	37	11	43	9	0.0096688138411066	65.9743287400443	hypermeth
1	57474811	57474812	42	33	91	82	37	8	42	7	0.00978621180214945	67.4788985392809	hypermeth
1	57476101	57476102	35	31	52	50	46	10	102	21	0.00762368275488953	72.1576267026337	hypermeth
1	57476142	57476143	103	70	116	84	104	11	99	9	0.00566789782442007	60.4654311729851	hypermeth
1	57476159	57476160	103	93	116	101	105	16	99	11	0.00367618401646818	75.3501666094978	hypermeth
1	57476170	57476171	102	91	116	106	105	17	98	16	0.003801152760937	74.1101575299614	hypermeth
1	57476207	57476208	103	72	116	84	104	24	97	20	0.00919999118386891	49.3434898072262	hypermeth
1	57477700	57477701	58	56	53	50	72	15	43	3	0.0058652895795057	79.8623347072378	hypermeth
1	57477752	57477753	58	56	53	50	72	19	43	6	0.00676417464116258	73.7572607838757	hypermeth
1	57477789	57477790	167	148	207	195	211	63	281	72	0.00278546923031905	64.2108539849607	hypermeth
1	57477919	57477920	150	124	294	257	193	41	307	55	0.00218248818608331	66.6110519944305	hypermeth
1	57477930	57477931	151	101	294	214	196	37	307	59	0.00369206263007386	51.700915840371	hypermeth
1	57477955	57477956	151	109	285	220	187	9	294	26	0.00201349226665036	68.1810605975912	hypermeth
1	57478164	57478165	157	118	255	191	168	11	233	20	0.00235294294997443	67.2685028943705	hypermeth
1	57478918	57478919	89	87	95	91	91	21	212	50	0.00340680646902966	73.3076784544441	hypermeth
1	57478935	57478936	89	68	95	66	91	11	212	27	0.00526579037141914	60.2847265893131	hypermeth
1	57478961	57478962	86	69	94	75	91	13	212	23	0.00419607733682983	68.1179358114763	hypermeth
1	57478978	57478979	86	44	94	47	91	6	211	10	0.00728961955143351	45.2565811605635	hypermeth
1	57479083	57479084	88	83	96	89	85	4	210	15	0.00240370031435401	87.0393530561903	hypermeth
1	57479136	57479137	86	75	94	85	88	9	211	19	0.00301493102956647	79.5253035086503	hypermeth
1	57479143	57479144	87	83	94	88	88	30	210	76	0.00530709330320421	58.9051554256016	hypermeth
1	57479902	57479903	51	34	88	70	46	4	67	6	0.00805882198145168	65.970087114124	hypermeth
1	57479938	57479939	51	44	88	80	46	14	67	13	0.00823244065703935	65.311569974317	hypermeth
1	57479949	57479950	46	41	109	96	65	21	123	43	0.00874747175894126	54.3413978893985	hypermeth
1	57479962	57479963	33	26	94	84	56	12	138	36	0.00773152597805895	61.8712923262711	hypermeth
1	57479969	57479970	33	26	94	86	56	8	137	24	0.00567295063178544	71.6051583797928	hypermeth
1	57479999	57480000	34	31	99	86	62	15	145	17	0.00698547347576385	72.0084039046224	hypermeth
1	57480010	57480011	36	30	99	91	62	12	145	20	0.00491198404101393	74.1721042606602	hypermeth
1	57480027	57480028	36	28	99	83	62	6	145	15	0.00511805010091139	72.0772974484714	hypermeth
1	57481805	57481806	35	31	29	27	31	2	45	1	0.007802895799412	86.6794620421383	hypermeth
1	57482210	57482211	241	216	239	213	179	50	309	84	0.00238829583112534	61.9147964648487	hypermeth
1	57483732	57483733	30	22	260	208	287	34	472	50	0.00218370232530616	68.2441971610724	hypermeth
1	57483763	57483764	32	17	260	171	290	15	475	26	0.00246172999692863	59.0207514754318	hypermeth
1	57484454	57484455	45	40	81	74	112	32	94	23	0.00697752465033351	63.7778330100553	hypermeth
1	57484466	57484467	52	46	96	94	122	28	119	30	0.00532670385282896	70.4540115020507	hypermeth
1	57484495	57484496	50	35	95	68	120	8	117	9	0.005552354378469	63.8620164288368	hypermeth
1	57484512	57484513	52	47	95	83	123	12	119	19	0.00419118342468851	75.6240774867493	hypermeth
1	57484523	57484524	50	44	95	81	120	24	119	17	0.00522662564779454	69.0542575317304	hypermeth
1	57484553	57484554	51	41	96	84	121	13	116	10	0.00419506937733716	75.3335307782626	hypermeth
1	57484560	57484561	52	47	96	87	120	31	116	22	0.0052772281607985	68.0804895063284	hypermeth
1	57553388	57553389	403	348	253	217	309	53	422	58	0.00129493966166262	70.9449633026778	hypermeth
1	57553400	57553401	405	376	254	236	308	57	422	49	0.00161620346440939	78.1088018457505	hypermeth
1	57853046	57853047	22	22	21	21	16	0	30	0	0.00801442193980624	100	hypermeth
1	58775427	58775428	12	12	31	30	25	1	34	1	0.00877179387436128	94.2847268523731	hypermeth
1	58775458	58775459	12	12	31	31	25	0	34	0	0.00712365755251296	100	hypermeth
1	59432675	59432676	14	14	19	18	35	0	37	0	0.00822024816415396	96.9717907491806	hypermeth
1	59432682	59432683	14	14	19	19	35	0	37	0	0.00756326351012132	100	hypermeth
1	64884700	64884701	19	0	29	0	29	27	22	22	0.00820657459473706	-96.0784848237689	hypometh
1	65323559	65323560	18	11	83	68	123	6	190	10	0.00464543131487249	73.105504152566	hypermeth
1	65323602	65323603	18	16	84	81	127	33	193	46	0.00564183003609381	70.4101079400583	hypermeth
1	65325106	65325107	85	76	178	165	159	34	190	37	0.00289210121342388	71.2896116424415	hypermeth
1	65325118	65325119	185	165	481	440	376	88	235	57	0.00152680938737473	67.1087675754454	hypermeth
1	65325147	65325148	184	120	480	267	376	27	234	14	0.00267143378229305	51.7998685794157	hypermeth
1	65325174	65325175	184	182	480	440	374	65	235	48	0.00617751264035728	76.1572908988036	hypermeth
1	65325204	65325205	185	170	481	435	376	86	235	35	0.0020290476614462	71.4240782291252	hypermeth
1	65325211	65325212	185	160	479	430	371	127	232	44	0.008708958742448	61.1472885603125	hypermeth
1	67341968	67341969	16	16	23	22	29	0	35	0	0.00782339764194801	97.4369175773473	hypermeth
1	67342001	67342002	17	15	22	21	20	0	34	0	0.00957072876596324	92.3097451742547	hypermeth
1	67342024	67342025	17	16	22	21	20	0	34	0	0.00903059512561256	94.8710355221385	hypermeth
1	67343170	67343171	15	14	23	21	27	0	33	0	0.00923792061367443	92.1080722290601	hypermeth
1	67843788	67843789	23	19	19	18	39	0	22	0	0.00949258197392883	88.0945741147295	hypermeth
1	67843811	67843812	23	22	19	18	39	0	22	0	0.00812855531534279	95.2386428107405	hypermeth
1	67843842	67843843	23	21	19	18	38	0	22	0	0.0086518300268931	92.8576603582258	hypermeth
1	67852639	67852640	24	20	32	29	23	0	35	0	0.00868949434587273	87.5015258789062	hypermeth
1	67852656	67852657	24	23	32	30	23	0	34	0	0.0074451387609888	94.6408686037402	hypermeth
1	67852663	67852664	24	21	32	30	23	1	35	0	0.00870685632392391	89.3465190089814	hypermeth
1	67852677	67852678	24	23	32	32	22	1	35	1	0.00764665185723956	94.7077243059701	hypermeth
1	67852682	67852683	24	22	32	29	23	1	35	1	0.00927019719725961	87.6231383129463	hypermeth
1	71095970	71095971	24	22	36	30	28	0	23	0	0.00927545393488062	86.6667092682264	hypermeth
1	71095976	71095977	24	21	36	33	28	0	23	0	0.00859971123769204	89.9987949296953	hypermeth
1	71095987	71095988	24	21	36	33	27	1	23	0	0.00950807383961831	88.0013882985199	hypermeth
1	71096002	71096003	24	22	36	33	28	0	23	0	0.00826824130163695	91.6650981943639	hypermeth
1	72997323	72997324	18	1	35	4	21	21	30	30	0.00893392918325044	-90.5659857941371	hypometh
1	73025575	73025576	33	4	30	5	25	24	34	33	0.0099345698796851	-82.3249363493816	hypometh
1	73025617	73025618	33	1	30	0	25	24	34	33	0.00701319915075146	-95.0231016415313	hypometh
1	73094878	73094879	13	1	37	5	30	30	22	22	0.00958981838911838	-87.9996170733304	hypometh
1	73105017	73105018	12	12	28	27	34	1	38	1	0.00826480842010883	94.7236794512433	hypermeth
1	73105044	73105045	12	12	28	27	34	0	38	0	0.00730345011943684	97.5006963649734	hypermeth
1	73105066	73105067	14	14	22	22	33	0	31	0	0.00756547091608626	100	hypermeth
1	73105104	73105105	16	15	22	22	22	0	21	0	0.00962171393046201	97.3698194062553	hypermeth
1	73105107	73105108	16	16	22	22	22	0	21	1	0.00959915691161971	97.6745403578171	hypermeth
1	73105116	73105117	16	15	22	22	22	0	21	0	0.00962171393046201	97.3698194062553	hypermeth
1	73105126	73105127	22	21	21	20	24	0	30	0	0.00851355920663412	95.3493264440191	hypermeth
1	73105131	73105132	26	25	25	24	28	1	26	0	0.00833446992994238	94.2289063477187	hypermeth
1	73105140	73105141	26	25	25	22	28	0	26	0	0.00848464278170325	92.1594906650982	hypermeth
1	73105155	73105156	26	25	25	23	28	0	26	0	0.00809947074971203	94.1176742796969	hypermeth
1	73105172	73105173	26	25	25	23	28	0	26	1	0.00878651350231935	92.2663882960132	hypermeth
1	73105193	73105194	26	26	25	24	28	2	26	1	0.00876957932076041	92.4848258553416	hypermeth
1	73742026	73742027	15	13	32	29	23	0	40	0	0.00862602101884836	89.3603657765813	hypermeth
1	73840456	73840457	14	14	15	15	25	0	26	0	0.00940989378470489	100	hypermeth
1	73871357	73871358	16	0	26	0	22	22	10	10	0.00973459218848129	-100	hypometh
1	73871371	73871372	19	0	32	0	22	22	22	22	0.00753706764643886	-100	hypometh
1	73871386	73871387	20	0	26	1	21	20	27	27	0.00889615951326971	-95.7459421025846	hypometh
1	73871403	73871404	20	0	26	2	21	21	27	27	0.00869787936061067	-95.6521834634294	hypometh
1	73871435	73871436	20	0	26	2	22	22	27	26	0.00937087873359692	-93.6104959563747	hypometh
1	73871443	73871444	20	0	26	2	22	22	27	27	0.00860408858710659	-95.6521834634294	hypometh
1	73871462	73871463	20	0	26	1	22	22	27	27	0.0081106192382839	-97.8288939661913	hypometh
1	80225400	80225401	17	17	16	16	28	0	37	1	0.00849714205402394	98.4617169934232	hypermeth
1	80225405	80225406	17	17	16	16	28	0	37	0	0.00789205360397807	100	hypermeth
1	80225410	80225411	17	17	16	16	28	1	37	1	0.00897849014805489	96.9223406836649	hypermeth
1	80225415	80225416	17	17	16	16	28	0	37	0	0.00789205360397807	100	hypermeth
1	80225424	80225425	17	17	16	16	28	3	37	1	0.0098656824232774	93.8448991118017	hypermeth
1	80225463	80225464	17	16	16	16	28	0	37	0	0.00859508556481943	96.9717911265117	hypermeth
1	80673330	80673331	14	13	20	19	24	0	38	0	0.00921713079469046	94.1176648982693	hypermeth
1	80673381	80673382	14	14	21	20	24	0	38	0	0.00846880729138234	97.1444837653169	hypermeth
1	80673389	80673390	14	14	21	21	24	2	38	1	0.00931444827162525	95.1618736219628	hypermeth
1	82175713	82175714	21	1	38	1	32	32	43	42	0.00637991814394393	-95.2777197685881	hypometh
1	82270974	82270975	20	19	20	20	29	0	19	0	0.00884967465112069	97.5006999380841	hypermeth
1	82270992	82270993	20	19	20	20	29	1	19	0	0.00964436470988675	95.4177480744774	hypermeth
1	82270997	82270998	20	19	20	20	29	0	19	0	0.00884967465112069	97.5006999380841	hypermeth
1	82573361	82573362	22	20	22	22	15	0	32	1	0.00985970889857037	93.3261234724825	hypermeth
1	82739417	82739418	25	3	29	4	20	20	37	36	0.00984072848553742	-85.2799229455816	hypometh
1	83148989	83148990	19	0	36	4	29	29	34	34	0.00836343274750063	-92.9480904815844	hypometh
1	83149004	83149005	19	0	36	2	29	28	34	32	0.00809930109331825	-91.6041850057282	hypometh
1	83179656	83179657	20	17	25	23	30	0	25	0	0.00955081973902509	88.8899668127048	hypermeth
1	83180475	83180476	15	14	32	32	30	1	26	1	0.00855635571487577	94.3003700962985	hypermeth
1	83180493	83180494	15	15	32	30	30	0	27	0	0.00785928074146585	95.743104124739	hypermeth
1	83180507	83180508	15	15	32	32	30	0	27	1	0.00740819617816697	98.2429177062606	hypermeth
1	83180529	83180530	15	13	32	31	30	0	27	1	0.0089768552752649	91.8577149957869	hypermeth
1	83466226	83466227	13	13	29	29	19	0	22	1	0.00934165834756461	97.5614194107401	hypermeth
1	84804676	84804677	74	67	140	124	95	16	109	16	0.00390954864964994	73.5657549545747	hypermeth
1	84804687	84804688	74	64	140	121	95	17	107	17	0.00446204225555384	69.6139589309773	hypermeth
1	84804712	84804713	74	55	140	108	95	6	109	6	0.00410628606341991	70.2856594826855	hypermeth
1	93007964	93007965	177	159	263	254	154	25	363	60	0.00290940151617028	77.1864553675869	hypermeth
1	93008187	93008188	243	218	393	365	206	128	496	325	0.00655085938565774	27.1362843363394	hypermeth
1	93008191	93008192	242	215	392	348	205	129	499	285	0.00613118211356314	29.9952821277512	hypermeth
1	97307878	97307879	29	28	42	39	25	0	34	0	0.00663092936792894	94.3668481082343	hypermeth
1	98346473	98346474	23	23	19	18	18	0	30	1	0.00937301838834628	95.5363482720865	hypermeth
1	98346588	98346589	18	18	29	26	34	1	33	3	0.00960967815137195	87.6476252403962	hypermeth
1	98346600	98346601	18	18	29	29	34	0	33	0	0.0064100167936309	100	hypermeth
1	112031617	112031618	18	18	22	22	20	1	28	0	0.00882152826095948	97.9170481363932	hypermeth
1	114718668	114718669	24	22	26	24	25	2	34	0	0.00946062125238705	88.6064005567863	hypermeth
1	116105842	116105843	85	74	75	67	95	8	147	14	0.0035682500280503	79.0331986536996	hypermeth
1	116105894	116105895	64	49	63	54	65	6	128	10	0.0052518592695288	72.810600646287	hypermeth
1	116105901	116105902	63	56	63	54	65	15	128	22	0.00636118662309096	68.1286948197565	hypermeth
1	116106005	116106006	65	49	62	46	64	5	126	10	0.00615587287459441	66.910844694552	hypermeth
1	116106022	116106023	65	49	62	43	64	3	126	17	0.00771075065665322	61.99297305196	hypermeth
1	116106953	116106954	171	150	270	234	337	51	434	65	0.00153450927193557	72.0307268795708	hypermeth
1	116106983	116106984	171	104	266	181	338	14	435	12	0.00169965665414224	61.852922573407	hypermeth
1	116108101	116108102	231	209	124	110	241	118	325	155	0.00540115370340445	41.6260924192565	hypermeth
1	116108114	116108115	285	256	171	158	302	94	373	99	0.00210559687745709	62.1967910333921	hypermeth
1	116108121	116108122	285	258	171	162	302	72	373	80	0.00167466175264712	69.5875028674354	hypermeth
1	116108151	116108152	264	246	162	151	283	61	348	49	0.00220832812813706	75.5659438105032	hypermeth
1	116108162	116108163	289	239	180	151	305	53	379	39	0.00290301984348934	69.5582542157125	hypermeth
1	116108179	116108180	287	213	179	145	304	30	379	35	0.00172597391922034	67.3072152810531	hypermeth
1	116108208	116108209	289	269	180	158	306	61	380	64	0.00158925650248157	72.7848710323537	hypermeth
1	116585972	116585973	65	48	71	52	61	1	62	0	0.00558406535327068	72.7164908305413	hypermeth
1	116586179	116586180	62	45	71	49	68	7	58	2	0.00807501234658456	63.5343870898877	hypermeth
1	116586215	116586216	63	56	72	68	68	9	58	15	0.00703084100300651	72.7113675640733	hypermeth
1	119307881	119307882	24	0	28	0	22	22	19	18	0.00838957412792418	-97.5614192284836	hypometh
1	119307892	119307893	24	1	28	0	22	21	19	19	0.00910486769015624	-95.6384236728686	hypometh
1	119307910	119307911	24	2	28	1	22	22	19	19	0.00932723029130459	-94.2309447878717	hypometh
1	121894584	121894585	23	1	35	3	19	19	23	22	0.00994419346263816	-90.7229242848673	hypometh
1	121894625	121894626	23	0	35	4	19	19	24	23	0.00979445696580809	-90.777547556587	hypometh
1	124938724	124938725	73	53	160	128	65	3	95	5	0.00425903373225722	72.6776113209897	hypermeth
1	124938933	124938934	74	51	167	120	75	6	96	7	0.00539048807493242	63.3536676996164	hypermeth
1	124941262	124941263	67	49	49	35	52	0	18	1	0.00902243798359575	70.9826922967171	hypermeth
1	124941281	124941282	67	65	49	46	53	18	18	3	0.00993933905451636	66.1123846982019	hypermeth
1	124942336	124942337	39	36	32	31	15	2	50	6	0.00914799220069022	82.0572502414877	hypermeth
1	124943800	124943801	122	111	181	175	157	46	258	56	0.00424557274885751	69.1873561609482	hypermeth
1	124944781	124944782	38	33	37	31	39	5	56	6	0.00959996044865132	73.7522839721822	hypermeth
1	124944908	124944909	162	150	139	130	119	34	149	38	0.00340496094968812	66.1577989668595	hypermeth
1	124944920	124944921	183	168	191	176	152	31	185	36	0.00235505874247984	72.094492257739	hypermeth
1	124944949	124944950	183	119	190	119	153	15	185	13	0.00384340092409708	55.5208582360061	hypermeth
1	124944966	124944967	182	166	188	179	150	30	178	25	0.00230374310580265	76.4458073942992	hypermeth
1	124944973	124944974	182	161	187	160	151	74	177	81	0.0075049449558864	39.7356896448889	hypermeth
1	124944977	124944978	183	165	186	171	150	37	177	33	0.00259769493407707	69.6500430759001	hypermeth
1	124945007	124945008	183	156	168	156	135	17	185	24	0.00292549137916814	76.1259940741473	hypermeth
1	124945014	124945015	183	168	166	141	134	29	185	38	0.003105040587367	67.5249087810784	hypermeth
1	124947455	124947456	61	57	76	67	89	31	178	47	0.00653477120740484	61.2974152319816	hypermeth
1	124947484	124947485	59	44	75	65	89	10	176	24	0.00525934734753097	68.5144053141467	hypermeth
1	124947501	124947502	61	47	76	67	87	15	177	23	0.00520467276938974	68.8154128269855	hypermeth
1	124947512	124947513	61	55	75	66	88	13	177	20	0.00413232056237315	76.5190046871196	hypermeth
1	124947542	124947543	61	57	76	68	90	23	175	33	0.00499738894195201	70.1085870581409	hypermeth
1	124947549	124947550	61	55	76	69	90	19	178	34	0.00490218254775876	70.7348791846606	hypermeth
1	124948955	124948956	221	198	335	312	226	85	435	161	0.00234597912986835	54.5080108136494	hypermeth
1	124949133	124949134	107	92	78	63	57	7	27	4	0.00767480548890426	70.6855336680445	hypermeth
1	124949816	124949817	91	82	111	106	98	21	138	34	0.00407512796737093	69.7638761082216	hypermeth
1	124949845	124949846	88	57	112	71	94	10	135	11	0.00650074444927392	54.829274749825	hypermeth
1	124949862	124949863	91	81	110	98	97	18	138	19	0.00381128645059867	73.3142820826508	hypermeth
1	124949873	124949874	91	84	111	98	98	17	138	25	0.00389173541941424	72.3015626032549	hypermeth
1	124949903	124949904	91	83	112	101	98	18	137	29	0.00406519814115528	70.6403377590604	hypermeth
1	124949910	124949911	91	82	112	100	98	22	137	36	0.00483157786627035	64.973047498155	hypermeth
1	124949923	124949924	66	62	121	114	80	34	105	43	0.00752438398662879	52.4956275365694	hypermeth
1	124949934	124949935	46	42	67	60	45	5	58	4	0.00596810846284646	81.5246999655064	hypermeth
1	124949945	124949946	46	39	67	58	46	10	59	9	0.00898178765904045	67.7462994305205	hypermeth
1	124949970	124949971	46	31	67	51	46	3	59	1	0.00786430250189213	68.7580228214309	hypermeth
1	124951415	124951416	42	42	96	91	68	28	99	36	0.00753902317163514	58.0552011440199	hypermeth
1	124951426	124951427	60	54	94	82	45	10	101	15	0.00584845485656551	71.188507569041	hypermeth
1	124951462	124951463	60	45	94	77	45	1	101	9	0.00547252037543148	72.3716299975228	hypermeth
1	124951671	124951672	49	39	80	59	38	3	72	4	0.00741245453877941	69.6036258749537	hypermeth
1	124952573	124952574	15	13	44	37	40	3	64	3	0.00869901902931567	78.9783082306896	hypermeth
1	124953147	124953148	67	61	69	60	49	14	81	10	0.00912712760815599	69.9599197257561	hypermeth
1	124953158	124953159	67	57	69	56	49	5	81	8	0.00619715002866835	73.0898161091996	hypermeth
1	124953183	124953184	67	54	69	50	49	1	81	6	0.00624956224432118	71.0830880174988	hypermeth
1	124953392	124953393	69	50	66	43	48	1	81	6	0.00769246593677294	63.4651975747337	hypermeth
1	124954258	124954259	53	35	138	80	187	9	231	4	0.00454539108529415	57.2254191168029	hypermeth
1	124954289	124954290	53	39	137	110	184	21	231	22	0.00353347771732115	68.0591078419465	hypermeth
1	124954416	124954417	35	32	54	49	58	11	77	12	0.00747247291786851	73.9764197304693	hypermeth
1	124954428	124954429	133	114	138	127	158	46	238	51	0.00462617365541134	64.1682830185314	hypermeth
1	124954457	124954458	130	72	138	82	158	14	237	19	0.00505702903737461	49.1063888007596	hypermeth
1	124954474	124954475	132	118	138	118	157	36	237	42	0.00309136550676437	67.6099400376591	hypermeth
1	124954485	124954486	131	118	137	119	158	32	238	38	0.00280314524278124	70.7538911463186	hypermeth
1	124954515	124954516	132	119	138	129	157	31	236	27	0.00334536241692853	76.7359560036116	hypermeth
1	124954522	124954523	133	116	138	119	158	45	238	59	0.00388222204419802	60.4531524780294	hypermeth
1	124954535	124954536	114	98	106	90	131	44	186	51	0.00572262577357211	55.4866680604858	hypermeth
1	125497320	125497321	149	135	177	155	132	43	164	38	0.00375222980474108	61.5935375668682	hypermeth
1	125497331	125497332	148	109	177	145	132	28	163	21	0.00646100208201071	61.21489006411	hypermeth
1	125497356	125497357	148	110	174	140	130	12	157	5	0.00410874413250804	71.5543678233936	hypermeth
1	125497565	125497566	159	112	135	105	117	3	167	4	0.00270672946779469	71.3451050038318	hypermeth
1	125498484	125498485	103	94	232	222	199	78	229	96	0.00367140094189496	53.674120628813	hypermeth
1	125498492	125498493	103	89	245	225	201	50	248	60	0.00262921477338165	65.7259992348436	hypermeth
1	125498507	125498508	103	95	245	219	201	25	248	30	0.00183403373859373	77.9808628018981	hypermeth
1	125498515	125498516	103	82	245	217	200	21	248	24	0.00194111133741331	75.8739671044447	hypermeth
1	125498534	125498535	103	95	244	233	200	92	248	83	0.00671065679877159	54.6626521254282	hypermeth
1	125498544	125498545	103	99	244	229	200	66	248	63	0.00249717140062814	65.7318440741477	hypermeth
1	125498712	125498713	231	199	222	207	179	30	245	31	0.00315104119764155	75.1306872897746	hypermeth
1	125498723	125498724	229	184	221	182	179	31	244	43	0.00258968816651817	63.8406556950509	hypermeth
1	125498748	125498749	229	178	221	158	177	9	245	18	0.00210244948398685	68.264920615202	hypermeth
1	125498957	125498958	236	160	230	171	184	13	249	10	0.00231227938847553	65.7008764663363	hypermeth
1	125498988	125498989	182	156	142	127	109	14	181	22	0.00257696317435092	74.9303492966151	hypermeth
1	126363617	126363618	19	18	43	39	34	0	25	0	0.00745885347436737	91.9328799561353	hypermeth
1	126363626	126363627	19	16	43	40	34	0	25	0	0.00774340254785881	90.3252829701159	hypermeth
1	126873512	126873513	12	12	18	17	32	0	28	0	0.00944614897716317	96.6669509838409	hypermeth
1	128184475	128184476	10	9	39	39	27	3	46	3	0.00849098511080674	89.7371001014571	hypermeth
1	128184807	128184808	14	13	15	15	23	0	41	0	0.00938210533677566	96.5512375481088	hypermeth
1	128184816	128184817	16	15	20	20	27	0	44	0	0.0078352920758588	97.2244864655879	hypermeth
1	128184819	128184820	16	15	20	20	27	0	45	0	0.00778722507448472	97.2244864655879	hypermeth
1	128184823	128184824	16	15	20	20	27	0	45	1	0.00838193787626858	95.8368213028274	hypermeth
1	128184856	128184857	16	15	20	18	28	0	45	0	0.00873239046946235	91.6651053618973	hypermeth
1	128184873	128184874	16	16	20	20	28	1	45	5	0.00949313965812476	91.7788632340126	hypermeth
1	128184883	128184884	16	15	20	20	28	0	45	0	0.00774027518227899	97.2244864655879	hypermeth
1	128184893	128184894	16	16	20	20	28	1	45	0	0.00765729825352649	98.6312390311205	hypermeth
1	128660089	128660090	14	0	35	0	26	26	22	22	0.0073553252284544	-100	hypometh
1	128660111	128660112	14	0	35	1	26	26	22	22	0.00792438431897781	-97.9583085805703	hypometh
1	128901340	128901341	13	13	14	14	21	0	28	0	0.00996074234871562	100	hypermeth
1	128901351	128901352	13	13	14	14	21	0	28	0	0.00996074234871562	100	hypermeth
1	128901454	128901455	16	15	20	20	29	0	16	0	0.00969477025587746	97.2244864655879	hypermeth
1	128901465	128901466	16	15	20	20	29	0	16	0	0.00969477025587746	97.2244864655879	hypermeth
1	128901480	128901481	16	16	20	20	29	1	16	0	0.0096535126304276	97.7777746801184	hypermeth
1	129389149	129389150	16	15	32	30	29	1	35	1	0.00880197657412083	90.6261444091797	hypermeth
1	129389176	129389177	16	16	32	30	29	0	35	0	0.00732376028418239	95.8340962727865	hypermeth
1	131149462	131149463	20	19	20	20	21	0	26	1	0.00975531323360709	95.372172190985	hypermeth
1	131149469	131149470	20	18	22	22	21	0	31	1	0.00958709946148716	93.3155569428074	hypermeth
1	131156116	131156117	25	24	28	24	21	0	23	0	0.00972434228242903	90.5659954234639	hypermeth
1	131156120	131156121	25	24	28	26	21	0	23	0	0.00886394781031344	94.3401336106492	hypermeth
1	131156127	131156128	25	23	28	27	21	0	23	0	0.0088639482251429	94.3401332695387	hypermeth
1	131156136	131156137	25	25	28	27	21	0	23	0	0.0079656399351168	98.1134542241527	hypermeth
1	131156165	131156166	25	23	28	27	21	0	23	0	0.0088639482251429	94.3401332695387	hypermeth
1	131156399	131156400	19	18	27	26	25	0	35	1	0.0083757288231469	93.9858418940994	hypermeth
1	131156406	131156407	19	18	27	25	25	1	36	0	0.00876795539247298	91.8391236504105	hypermeth
1	131156536	131156537	27	25	35	31	27	0	34	1	0.00821553519997456	88.6862126789767	hypermeth
1	132326198	132326199	20	20	25	25	29	0	20	0	0.00759662887496298	100	hypermeth
1	135290780	135290781	24	22	28	26	25	0	31	0	0.00821858369487796	92.3097387653783	hypermeth
1	135290818	135290819	24	22	28	26	25	0	31	1	0.00892447053478087	90.5260490688873	hypermeth
1	138548186	138548187	19	17	24	21	20	0	39	0	0.00949811229525161	88.3696623391925	hypermeth
1	138652744	138652745	15	15	29	29	34	0	49	0	0.00604660703972394	100	hypermeth
1	138652749	138652750	15	15	29	29	34	0	49	0	0.00604660703972394	100	hypermeth
1	138652754	138652755	15	15	29	29	34	1	49	0	0.00641885379801367	98.7953544315286	hypermeth
1	138652766	138652767	15	14	28	26	34	0	49	0	0.00728764046452359	93.0235048796263	hypermeth
1	138652794	138652795	15	15	29	27	34	0	49	0	0.00682913094271534	95.454650311687	hypermeth
1	138652800	138652801	15	14	29	28	34	0	49	0	0.00682913525383837	95.4552400453668	hypermeth
1	138652834	138652835	10	9	19	18	31	0	35	0	0.00996524892696875	93.1035986995794	hypermeth
1	138814823	138814824	17	17	32	29	31	0	40	1	0.00774658388577389	92.466598678179	hypermeth
1	139204729	139204730	219	202	192	168	261	72	266	63	0.00232716267462089	64.4092436260196	hypermeth
1	139207055	139207056	26	19	62	46	49	2	37	2	0.00982872354873434	69.2129291295364	hypermeth
1	139207223	139207224	24	21	61	58	47	7	37	4	0.00790720893935485	79.846263383679	hypermeth
1	139208991	139208992	30	28	55	47	65	16	50	7	0.00980356956271611	68.2340389099419	hypermeth
