Chromosome	Position	Coverage	# methylated	% methylated
22	58974588	50	0	0
22	58996431	33	28	84.8
22	59058903	33	0	0
22	59078475	16	16	100
22	59081560	20	9	45
22	59102517	16	12	75
22	59173526	34	18	52.9
22	59268912	40	5	12.5
22	59287221	27	10	37
22	59320582	14	7	50
22	59340145	19	15	78.9
22	59382774	20	6	30
22	59489021	36	33	91.6
22	59527061	22	18	81.8
22	59546516	22	22	100
22	59592302	10	10	100
22	59679148	29	29	100
22	59681970	11	4	36.3
22	59833243	44	0	0
22	59833266	29	0	0
22	59900957	14	4	28.5
22	60025283	39	33	84.6
22	60033375	33	33	100
22	60041424	10	10	100
22	60044861	25	25	100
22	60053980	30	2	6.6
22	60057213	14	13	92.8
22	60065552	15	14	93.3
22	60089164	22	15	68.1
22	60109890	16	16	100
22	60120680	17	17	100
22	60211403	25	25	100
22	60214557	43	0	0
22	60298280	10	8	80
22	60415431	14	7	50
22	60430082	31	13	41.9
22	60452561	17	3	17.6
22	60488926	16	0	0
22	60496568	12	9	75
22	60508135	25	5	20
22	60702471	12	11	91.6
22	60723376	29	10	34.4
22	60763574	20	9	45
22	60815307	10	8	80
22	60898356	20	17	85
22	60923311	39	38	97.4
22	61196042	22	21	95.4
22	61203470	20	18	90
22	61237953	42	36	85.7
23	864085	32	1	3.1
23	864489	27	0	0
23	3231348	39	3	7.6
23	6534545	42	5	11.9
23	7394357	24	0	0
23	7717176	22	18	81.8
23	7763839	20	3	15
23	7871260	13	12	92.3
23	8572937	12	11	91.6
23	8726791	16	15	93.7
23	8982503	16	9	56.2
23	9002677	20	19	95
23	9676221	34	0	0
23	9944589	21	0	0
23	10137002	12	11	91.6
23	10436444	49	0	0
23	10506064	28	20	71.4
23	10509820	39	36	92.3
23	10735230	12	0	0
23	11377383	477	287	60.1
23	11594601	19	0	0
23	11595794	19	0	0
23	12323361	34	0	0
23	13056157	15	8	53.3
23	13341376	26	19	73
23	13778847	11	11	100
23	14247054	23	3	13
23	14260126	13	1	7.6
23	14486315	13	4	30.7
23	15196157	38	22	57.8
23	15330962	14	0	0
23	15375848	42	2	4.7
23	15404407	13	11	84.6
23	15554313	18	0	0
23	15623586	17	1	5.8
23	16153485	28	6	21.4
23	16757307	11	0	0
23	17087441	24	0	0
23	17246684	22	21	95.4
23	18671899	10	0	0
23	18926388	14	7	50
23	19276961	45	1	2.2
23	19714770	31	0	0
23	20054666	31	29	93.5
23	23123412	13	1	7.6
23	24650643	11	7	63.6
23	24977150	22	0	0
23	27040687	20	1	5
23	27219326	55	0	0
23	27332834	11	3	27.2
23	27464295	21	0	0
23	27631838	23	4	17.3
23	27955534	21	20	95.2
23	28105376	24	0	0
23	28128776	45	0	0
23	28153858	24	21	87.5
23	28259434	20	0	0
23	29746096	10	7	70
23	30178505	10	7	70
23	30876744	16	0	0
23	30904532	117	25	21.3
23	31281408	10	0	0
23	31554117	29	0	0
23	32849656	16	0	0
23	33077020	44	0	0
23	36299452	33	0	0
23	37498758	12	0	0
23	38925004	48	2	4.1
23	40194347	26	0	0
23	40476722	36	36	100
23	41172390	14	13	92.8
23	41832310	15	12	80
23	42876948	11	0	0
23	43053698	22	20	90.9
23	44273927	22	0	0
23	45058605	52	9	17.3
23	45429847	38	33	86.8
23	45473516	50	6	12
23	47336578	15	12	80
23	47447117	61	14	22.9
23	47509338	45	0	0
23	47509361	45	0	0
23	47785524	45	44	97.7
23	47891230	32	32	100
23	48018177	32	1	3.1
23	48269093	46	0	0
23	48413181	18	17	94.4
23	48888506	31	25	80.6
23	48901787	23	11	47.8
23	49169913	18	11	61.1
23	49214971	24	24	100
23	49410799	16	0	0
23	49906775	12	1	8.3
23	50064120	44	44	100
23	50129345	39	28	71.7
23	50210304	26	24	92.3
23	50447712	16	15	93.7
23	50634177	17	13	76.4
23	50740670	15	12	80
23	51017047	21	15	71.4
23	51222541	17	16	94.1
23	51390205	24	6	25
23	51398386	10	9	90
23	51400732	28	19	67.8
23	51410192	37	27	72.9
23	51431744	17	12	70.5
23	51433745	21	5	23.8
23	51450900	30	9	30
23	51461147	19	8	42.1
23	51563530	22	5	22.7
23	51564305	26	5	19.2
23	51592344	36	7	19.4
23	51651977	16	16	100
23	51677536	20	18	90
23	51678199	54	4	7.4
23	51772928	35	35	100
23	51893497	13	0	0
23	52318233	19	17	89.4
23	52318397	22	20	90.9
24	90596	24	10	41.6
24	807369	37	0	0
24	949012	38	0	0
24	978182	29	29	100
24	1050170	21	15	71.4
24	1114536	21	16	76.1
24	1184519	18	17	94.4
24	2032368	23	6	26
24	2094194	42	35	83.3
24	2184732	10	9	90
24	2354756	13	10	76.9
24	2646657	17	15	88.2
24	2851634	19	19	100
24	3545030	18	12	66.6
24	3579140	26	25	96.1
24	3756940	11	11	100
24	3758728	22	7	31.8
24	3772372	30	24	80
24	4196951	33	30	90.9
24	4281336	46	3	6.5
24	5615401	26	0	0
24	7199651	46	0	0
24	7333577	18	0	0
24	7379372	33	2	6
24	9742481	33	33	100
24	11112718	18	13	72.2
24	12805709	55	54	98.1
24	14347000	27	0	0
24	15184229	25	10	40
24	19817778	18	0	0
24	19840467	25	24	96
24	19861163	19	0	0
24	19919662	19	0	0
24	19991545	23	7	30.4
24	20719791	36	34	94.4
24	21316808	66	1	1.5
24	21317292	45	0	0
24	21752096	17	17	100
24	21810006	13	0	0
24	21912315	12	12	100
24	25964726	34	1	2.9
24	28993310	33	0	0
24	33254625	16	16	100
24	33373076	13	0	0
24	33506855	32	0	0
24	33951142	10	0	0
24	34929139	36	0	0
24	35392796	18	0	0
24	36119348	33	0	0
24	36675546	15	15	100
24	37496789	14	0	0
24	37559988	11	11	100
24	38145657	34	30	88.2
24	39219909	36	0	0
24	40229337	22	0	0
24	40392540	17	15	88.2
24	40570301	19	11	57.8
24	40642590	37	29	78.3
24	42388362	21	15	71.4
24	42616120	13	0	0
24	42710938	23	3	13
24	43488692	24	0	0
24	43984389	22	18	81.8
24	48054723	21	0	0
24	48225131	45	31	68.8
24	48435665	27	22	81.4
24	48758899	30	24	80
24	48974054	17	16	94.1
24	49075918	17	7	41.1
24	49098872	35	0	0
24	49125012	34	0	0
24	50602858	18	13	72.2
24	50870110	27	0	0
24	51044148	18	15	83.3
24	51071737	44	0	0
24	54312274	10	6	60
24	54786575	10	0	0
24	56370390	15	11	73.3
24	56527813	11	8	72.7
24	57057823	13	9	69.2
24	57205248	21	0	0
24	57487914	18	0	0
24	58282366	28	0	0
24	58282549	17	0	0
24	58532221	12	12	100
24	58652849	14	11	78.5
24	59249583	33	1	3
24	60581860	13	11	84.6
24	60708172	23	23	100
24	60922685	33	33	100
24	61248175	10	1	10
24	61388820	18	0	0
24	62140527	10	10	100
25	143805	13	7	53.8
25	282631	30	30	100
25	311489	27	27	100
25	405293	21	2	9.5
25	444551	10	10	100
25	454140	33	33	100
25	469256	38	0	0
25	493438	11	11	100
25	507492	23	19	82.6
25	518757	30	0	0
25	542012	34	23	67.6
25	570462	12	0	0
25	595021	27	21	77.7
25	629561	32	28	87.5
25	787780	13	0	0
25	792686	13	0	0
25	832731	36	20	55.5
25	904316	15	13	86.6
25	981406	27	14	51.8
25	985989	30	9	30
25	1054591	34	1	2.9
25	1230799	15	15	100
25	1331821	10	10	100
25	1347057	16	16	100
25	1347188	19	18	94.7
25	1348676	12	0	0
25	1365044	16	16	100
25	1366053	29	20	68.9
25	1391383	13	0	0
25	1486723	27	15	55.5
25	1643819	11	9	81.8
25	1644780	13	12	92.3
25	1744722	11	11	100
25	1811355	15	14	93.3
25	1974909	11	3	27.2
25	1977440	42	0	0
25	1981033	14	0	0
25	2202282	17	7	41.1
25	2290809	31	31	100
25	2295501	19	19	100
25	2340260	11	0	0
25	2426195	16	1	6.2
25	2450018	38	6	15.7
25	2490650	27	21	77.7
25	2552752	20	0	0
25	2570930	42	0	0
25	2575992	11	10	90.9
25	2584634	12	0	0
25	3044703	11	0	0
25	3344219	15	0	0
25	3479396	26	0	0
25	3493976	19	17	89.4
25	3501035	26	26	100
25	3506060	40	0	0
25	3533442	12	0	0
25	3561247	14	1	7.1
25	3775235	25	24	96
25	3932001	16	0	0
25	6156208	19	13	68.4
25	7580990	20	20	100
25	7905898	31	0	0
25	7931466	42	0	0
25	7985644	14	14	100
25	8050566	10	7	70
25	9485210	17	16	94.1
25	9659050	17	4	23.5
25	9706414	36	30	83.3
25	9927969	21	19	90.4
25	9960693	26	26	100
25	10324544	25	0	0
25	10743954	12	0	0
25	10820517	23	21	91.3
25	11310282	27	22	81.4
25	11347323	21	8	38
25	11367765	17	2	11.7
25	11801536	12	4	33.3
25	12960677	25	25	100
25	13350381	27	14	51.8
25	14282751	23	21	91.3
25	14317007	23	23	100
25	16909039	19	0	0
25	18093292	13	7	53.8
25	18896451	10	9	90
25	19014199	174	137	78.7
25	19021704	10	7	70
25	19039088	12	10	83.3
25	20684683	17	0	0
25	20958690	18	10	55.5
25	21498645	17	17	100
25	21759879	42	0	0
25	22431332	10	1	10
25	23328113	30	1	3.3
25	25139244	17	0	0
25	25276976	23	14	60.8
25	25356917	25	0	0
25	25557340	12	12	100
25	26031758	16	11	68.7
25	26436799	23	0	0
25	26538760	20	20	100
25	26810916	46	0	0
25	26817836	19	1	5.2
25	26832076	36	0	0
25	26986198	41	3	7.3
25	27014992	17	17	100
25	27608458	22	15	68.1
25	27875685	35	0	0
25	27911187	28	1	3.5
25	27985349	22	0	0
25	28028766	50	0	0
25	28256667	15	0	0
25	28339604	10	0	0
25	30180875	22	18	81.8
25	30340574	301	88	29.2
25	30356197	128	89	69.5
25	32982740	36	29	80.5
25	33156780	11	11	100
25	33180295	17	17	100
25	33194828	15	7	46.6
25	33194914	15	15	100
25	33284039	46	17	36.9
25	33393576	22	13	59
25	33775667	26	0	0
25	33775957	20	1	5
25	33820262	33	4	12.1
25	33859392	13	8	61.5
25	33940522	18	17	94.4
25	33986991	50	36	72
25	34084711	18	1	5.5
25	34256497	17	10	58.8
25	34313199	45	19	42.2
25	34700319	17	14	82.3
25	34756891	24	24	100
25	34757025	18	17	94.4
25	34813868	10	2	20
25	34819335	16	0	0
25	35006840	17	16	94.1
25	35064193	15	0	0
25	35074659	50	50	100
25	35193061	12	11	91.6
25	35243878	22	22	100
25	35455196	22	15	68.1
25	35635306	12	3	25
25	35754830	12	8	66.6
25	35777012	14	14	100
25	35912776	29	23	79.3
25	36062574	16	16	100
25	36083713	28	24	85.7
25	36298757	14	0	0
25	36368508	19	17	89.4
25	36492226	22	12	54.5
25	36508006	16	0	0
25	36605732	33	25	75.7
25	36648687	31	0	0
25	36648945	29	0	0
25	36784606	23	0	0
25	36888547	30	30	100
25	36893031	24	22	91.6
25	36931557	52	0	0
25	37521114	26	14	53.8
25	37798041	11	11	100
25	37948802	14	13	92.8
25	38087204	47	25	53.1
25	38168881	22	18	81.8
25	38250421	24	10	41.6
25	38284578	22	21	95.4
25	38319590	27	22	81.4
25	38322686	20	0	0
25	38364605	20	20	100
25	38674395	18	15	83.3
25	38714828	13	13	100
25	38925715	29	0	0
25	38926328	20	0	0
25	39060721	17	0	0
25	39080388	13	0	0
25	39314822	18	17	94.4
25	39319836	18	0	0
25	39332159	11	0	0
25	39429881	21	0	0
25	39450460	18	17	94.4
25	39483331	11	3	27.2
25	39494818	32	26	81.2
25	39514157	12	6	50
25	39686014	13	10	76.9
25	39716213	22	21	95.4
25	39761246	19	14	73.6
25	39777009	22	22	100
25	39777029	14	12	85.7
25	39801247	35	35	100
25	39856872	37	24	64.8
25	39978294	15	6	40
25	40058488	46	42	91.3
25	40096628	30	18	60
25	40141617	34	9	26.4
25	40744724	24	0	0
25	40744808	24	0	0
25	41053765	42	22	52.3
25	41060881	23	16	69.5
25	41125897	35	34	97.1
25	41145144	22	22	100
25	41179466	15	6	40
25	41193429	22	20	90.9
25	41282624	16	3	18.7
25	41294596	15	15	100
25	41312866	40	1	2.5
25	41323189	18	15	83.3
25	41390149	34	0	0
25	41415327	25	19	76
25	41512461	41	40	97.5
25	41513031	29	29	100
25	41546862	14	14	100
25	41611873	18	6	33.3
25	41647829	17	16	94.1
25	41648225	31	29	93.5
25	41672713	33	33	100
25	41673751	11	9	81.8
25	41674604	42	22	52.3
25	41693972	17	17	100
25	41749631	37	37	100
25	41832991	15	14	93.3
25	41941278	31	1	3.2
25	41958263	15	14	93.3
25	42004435	27	27	100
25	42073418	10	5	50
25	42078301	21	11	52.3
25	42096884	40	36	90
25	42137780	13	9	69.2
25	42154515	21	21	100
25	42210264	47	20	42.5
25	42248188	22	15	68.1
25	42260995	29	28	96.5
25	42268401	26	25	96.1
25	42373428	22	17	77.2
25	42380164	20	0	0
25	42458671	13	13	100
25	42475722	44	2	4.5
25	42504454	23	23	100
25	42521267	24	24	100
25	42542051	14	12	85.7
25	42583860	21	12	57.1
25	42600163	22	2	9
25	42645755	21	16	76.1
25	42686367	23	7	30.4
25	42695991	16	16	100
25	42741234	24	17	70.8
26	3191135	22	4	18.1
26	3593992	29	1	3.4
26	7475604	48	0	0
26	8775375	44	39	88.6
26	11383658	18	0	0
26	12446850	22	3	13.6
26	14458253	11	0	0
26	14459625	11	0	0
26	16773934	16	3	18.7
26	16918409	25	0	0
26	17278306	10	0	0
26	18029243	38	1	2.6
26	18136799	11	8	72.7
26	18684486	40	0	0
26	19335041	13	11	84.6
26	20310863	30	0	0
26	20402255	49	1	2
26	20551257	12	0	0
26	21372198	18	17	94.4
26	21390755	16	0	0
26	21464181	17	4	23.5
26	21469188	12	0	0
26	21548498	29	3	10.3
26	21747532	10	1	10
26	22938039	39	3	7.6
26	23042649	28	27	96.4
26	23101313	14	5	35.7
26	23273281	27	14	51.8
26	23466356	21	14	66.6
26	23617512	15	1	6.6
26	24132034	36	0	0
26	24350691	23	17	73.9
26	24398832	20	6	30
26	24463089	26	1	3.8
26	24492432	10	0	0
26	24673811	20	20	100
26	24858541	11	10	90.9
26	25088703	46	0	0
26	25133453	37	36	97.2
26	25468487	27	0	0
26	25815752	24	23	95.8
26	25831810	12	11	91.6
26	25928840	37	0	0
26	25942642	47	26	55.3
26	25955781	20	18	90
26	25974878	13	11	84.6
26	29046209	36	0	0
26	30687395	19	16	84.2
26	31058193	16	0	0
26	31326942	26	0	0
26	31387772	16	0	0
26	33829178	26	25	96.1
26	34148795	14	11	78.5
26	34998672	52	4	7.6
26	37556481	25	0	0
26	38173735	13	0	0
26	39357165	22	0	0
26	39702350	25	0	0
26	39737226	12	12	100
26	40061513	34	0	0
26	40473927	135	103	76.2
26	40478453	11	3	27.2
26	41567535	21	18	85.7
26	41700958	19	11	57.8
26	42461565	18	18	100
26	42579854	18	0	0
26	43264387	39	0	0
26	43270844	32	0	0
26	43276932	20	0	0
26	44045377	14	12	85.7
26	44298668	18	15	83.3
26	44333879	16	13	81.2
26	44417303	30	0	0
26	44417356	30	0	0
26	44500694	23	18	78.2
26	44520500	28	28	100
26	44634311	27	26	96.2
26	44911022	27	23	85.1
26	45391330	28	25	89.2
26	46004506	18	16	88.8
26	46361418	18	16	88.8
26	46918192	20	20	100
26	47005782	26	23	88.4
26	47810887	21	1	4.7
26	48025840	35	5	14.2
26	48700734	39	29	74.3
26	48758921	28	15	53.5
26	49122233	13	11	84.6
26	49442703	22	22	100
26	49442798	31	21	67.7
26	49446513	11	8	72.7
26	49520599	14	14	100
26	49528444	43	32	74.4
26	49528451	43	40	93
26	49532492	13	8	61.5
26	49564038	30	27	90
26	49607712	28	26	92.8
26	49689082	20	12	60
26	50070343	17	9	52.9
26	50235593	19	16	84.2
26	50306402	10	2	20
26	50343946	32	3	9.3
26	50800507	11	1	9
26	50835939	38	36	94.7
26	50864031	38	20	52.6
26	50865802	29	14	48.2
26	50880021	31	30	96.7
26	50910850	16	11	68.7
26	50937919	12	4	33.3
26	50985367	25	15	60
26	51008219	48	2	4.1
26	51041373	25	20	80
26	51082458	51	6	11.7
26	51127852	19	17	89.4
26	51175631	24	24	100
26	51217509	43	37	86
26	51245380	33	27	81.8
26	51258784	49	11	22.4
26	51287263	24	6	25
26	51297913	14	8	57.1
26	51446418	34	21	61.7
26	51569498	17	17	100
26	51639322	37	22	59.4
26	51642267	24	18	75
26	51679498	27	26	96.2
27	99788	47	0	0
27	297582	38	36	94.7
27	315356	30	24	80
27	4532551	16	8	50
27	4534110	47	41	87.2
27	4679999	26	0	0
27	6752708	27	0	0
27	10379325	27	6	22.2
27	10381547	288	240	83.3
27	12472798	40	0	0
27	13295511	36	0	0
27	14109979	15	0	0
27	14579569	32	0	0
27	14760587	33	0	0
27	15306972	16	1	6.2
27	15604206	24	0	0
27	15907977	12	7	58.3
27	16745448	47	40	85.1
27	18852736	46	1	2.1
27	20852486	26	10	38.4
27	20914133	18	0	0
27	23317719	16	0	0
27	25384224	22	21	95.4
27	25836416	13	4	30.7
27	26715360	13	0	0
27	28538159	261	206	78.9
27	28851492	45	34	75.5
27	29235443	17	8	47
27	32575888	11	3	27.2
27	32684758	19	0	0
27	32922852	16	4	25
27	33006168	10	8	80
27	33227149	19	1	5.2
27	33258278	17	13	76.4
27	33263608	14	6	42.8
27	33780408	39	5	12.8
27	33900670	12	6	50
27	35825527	17	9	52.9
27	36209050	11	11	100
27	36227617	11	10	90.9
27	36816940	14	10	71.4
27	36819118	37	37	100
27	37607179	484	386	79.7
27	37611869	25	8	32
27	37619313	92	23	25
27	37642659	23	18	78.2
27	38090053	18	0	0
27	38797833	11	11	100
27	42392502	27	23	85.1
27	43170277	46	17	36.9
27	43992889	49	0	0
27	44479610	13	11	84.6
28	199204	11	0	0
28	1510882	55	11	20
28	2875453	23	20	86.9
28	2959520	27	0	0
28	2968813	30	15	50
28	5299456	25	22	88
28	5433849	23	6	26
28	5574183	11	11	100
28	5969014	31	21	67.7
28	6241716	19	9	47.3
28	6762300	32	0	0
28	7639251	11	3	27.2
28	7840236	11	2	18.1
28	8408813	36	0	0
28	8917167	37	37	100
28	13562442	22	0	0
28	13690713	30	22	73.3
28	13778991	21	1	4.7
28	13948342	16	0	0
28	15510637	39	2	5.1
28	16802577	45	0	0
28	16803654	62	0	0
28	18026626	12	12	100
28	19005306	20	0	0
28	22069626	19	18	94.7
28	25334960	15	0	0
28	25922331	19	17	89.4
28	27531214	22	22	100
28	27680928	27	27	100
28	27711921	22	22	100
28	27842830	20	9	45
28	28099474	23	16	69.5
28	28868084	29	0	0
28	29799276	13	0	0
28	29833589	20	0	0
28	31171697	27	12	44.4
28	31261109	30	25	83.3
28	31320278	38	0	0
28	31993520	122	34	27.8
28	33817937	25	20	80
28	33926798	13	0	0
28	34017140	12	7	58.3
28	34269113	18	4	22.2
28	34832276	15	8	53.3
28	34846601	13	13	100
28	34996333	21	20	95.2
28	35020291	16	16	100
28	35128820	27	27	100
28	36066600	36	29	80.5
28	36125219	32	0	0
28	39285099	181	168	92.8
28	39315065	30	24	80
28	39750634	13	9	69.2
28	41644426	39	24	61.5
28	41745022	29	29	100
28	42581072	22	19	86.3
28	42991664	14	6	42.8
28	43227653	41	21	51.2
28	43545239	13	11	84.6
28	43921324	10	5	50
28	43989372	20	0	0
28	44125945	53	6	11.3
28	44612908	51	0	0
28	44777908	11	0	0
28	45428930	46	46	100
29	950766	51	29	56.8
29	1266179	22	17	77.2
29	1351624	16	14	87.5
29	1468651	23	23	100
29	2764975	15	2	13.3
29	4469416	40	8	20
29	4850831	21	20	95.2
29	7239852	27	5	18.5
29	7403583	18	16	88.8
29	11852679	33	23	69.6
29	13464347	10	10	100
29	16933529	32	13	40.6
29	17113727	10	9	90
29	17463860	23	11	47.8
29	17863292	19	13	68.4
29	18090392	20	19	95
29	19413808	14	10	71.4
29	19439205	454	254	55.9
29	22423395	33	0	0
29	25109963	45	45	100
29	28700466	19	3	15.7
29	28972103	30	1	3.3
29	29041403	12	10	83.3
29	30081585	20	5	25
29	30205897	19	19	100
29	32590012	30	0	0
29	32710762	21	19	90.4
29	32875194	33	33	100
29	33672655	20	2	10
29	33813384	13	10	76.9
29	34574000	29	8	27.5
29	35029502	13	0	0
29	36274547	40	1	2.5
29	36654995	29	20	68.9
29	36781130	30	0	0
29	37441126	12	11	91.6
29	40616898	57	0	0
29	40718186	45	12	26.6
29	40757996	25	0	0
29	40834818	37	36	97.2
29	41479604	40	7	17.5
29	41595910	23	11	47.8
29	41632964	53	52	98.1
29	41694211	24	0	0
29	42811733	59	0	0
29	42892727	29	0	0
29	43160818	22	0	0
29	43560221	23	22	95.6
29	44152910	12	12	100
29	44152925	12	12	100
29	44299762	20	12	60
29	44432804	33	12	36.3
29	44464648	29	28	96.5
29	44657733	34	0	0
29	44944587	19	18	94.7
29	44948090	33	25	75.7
29	45018430	11	0	0
29	45162585	35	34	97.1
29	45274334	45	0	0
29	45299583	43	0	0
29	45373465	16	16	100
29	45428559	24	24	100
29	45463377	46	2	4.3
29	45842345	13	11	84.6
29	45965619	21	0	0
29	45997978	23	2	8.6
29	46212076	11	0	0
29	46246473	33	30	90.9
29	46471129	27	15	55.5
29	46491002	12	10	83.3
29	46583005	17	16	94.1
29	46590798	439	377	85.8
29	46914256	27	20	74
29	47034987	10	10	100
29	47097592	23	8	34.7
29	47169790	12	2	16.6
29	47265288	15	2	13.3
29	47391520	20	20	100
29	47420716	15	15	100
29	47566074	13	13	100
29	47698361	42	1	2.3
29	47770553	17	8	47
29	47806345	20	13	65
29	47917268	22	0	0
29	48006326	24	20	83.3
29	48183256	38	38	100
29	48359232	33	30	90.9
29	48397745	23	22	95.6
29	48477033	15	0	0
29	48526533	10	8	80
29	48531410	10	5	50
29	48544644	58	42	72.4
29	48810975	10	10	100
29	49160891	15	1	6.6
29	49205211	13	12	92.3
29	49208010	24	24	100
29	49351451	16	15	93.7
29	49388691	16	0	0
29	49448847	12	12	100
29	49493682	20	8	40
29	49503954	47	9	19.1
29	49701855	38	25	65.7
29	49843052	17	12	70.5
29	49923881	19	14	73.6
29	49955133	22	0	0
29	50051375	40	0	0
29	50054743	51	27	52.9
29	50062180	19	12	63.1
29	50141927	27	23	85.1
29	50154269	38	21	55.2
29	50157636	15	15	100
29	50162860	37	9	24.3
29	50176207	14	10	71.4
29	50217656	29	18	62
29	50229847	37	34	91.8
29	50250528	27	2	7.4
29	50260511	41	37	90.2
29	50403909	12	6	50
29	50405135	29	28	96.5
29	50524290	17	16	94.1
29	50545405	21	21	100
29	50552962	25	23	92
29	50554926	11	11	100
29	50598550	12	8	66.6
29	50651619	42	36	85.7
29	50689366	38	0	0
29	50749351	36	25	69.4
29	50849903	30	0	0
29	50863517	10	0	0
29	50878891	43	25	58.1
29	50937501	11	4	36.3
29	50963860	21	0	0
29	51016762	33	30	90.9
29	51023103	18	1	5.5
29	51025009	11	0	0
29	51064326	31	18	58
29	51069090	21	6	28.5
29	51070412	16	13	81.2
29	51076542	31	10	32.2
29	51122860	18	2	11.1
29	51136429	35	27	77.1
29	51138203	22	1	4.5
29	51284033	29	7	24.1
29	51293477	40	21	52.5
29	51295721	20	19	95
29	51352246	16	0	0
29	51394107	25	23	92
29	51438862	14	12	85.7
29	51461012	27	11	40.7
3	345985	46	2	4.3
3	767649	22	0	0
3	1036030	413	239	57.8
3	3119132	34	0	0
3	3252016	37	0	0
3	4446386	16	13	81.2
3	7599580	14	5	35.7
3	7939480	22	11	50
3	8381938	10	0	0
3	8396296	16	0	0
3	9517821	32	0	0
3	9537396	30	1	3.3
3	9699640	13	13	100
3	9720742	24	0	0
3	10683558	29	0	0
3	13977430	45	0	0
3	13996774	11	5	45.4
3	14403408	24	22	91.6
3	14472226	13	10	76.9
3	14504838	25	23	92
3	15404694	28	11	39.2
3	15422675	14	0	0
3	15585903	23	2	8.6
3	15634324	27	0	0
3	15682553	16	0	0
3	15774988	25	20	80
3	16383036	22	0	0
3	16565594	27	0	0
3	18223571	25	0	0
3	18799705	15	0	0
3	19109392	10	9	90
3	19364112	12	0	0
3	19779237	21	1	4.7
3	19779280	21	9	42.8
3	20454008	16	0	0
3	21177275	21	0	0
3	21228702	25	1	4
3	21378837	30	0	0
3	21443925	65	2	3
3	22635206	12	0	0
3	23385542	39	39	100
3	23511190	14	10	71.4
3	25802684	35	34	97.1
3	26691371	14	0	0
3	27596292	22	4	18.1
3	28181082	58	0	0
3	28688379	11	0	0
3	29771817	23	1	4.3
3	30627971	20	20	100
3	30964056	28	2	7.1
3	31704205	12	0	0
3	33474823	11	2	18.1
3	34151203	28	0	0
3	35011438	16	9	56.2
3	36337560	41	0	0
3	42102575	28	0	0
3	42559484	49	0	0
3	43221544	40	40	100
3	44775440	58	1	1.7
3	50448937	41	0	0
3	50658428	48	0	0
3	51916715	15	15	100
3	53586521	16	0	0
3	55179422	34	0	0
3	55756499	13	11	84.6
3	56016845	25	15	60
3	57037054	30	30	100
3	59081221	36	1	2.7
3	59377300	20	0	0
3	68986445	26	0	0
3	69915436	16	0	0
3	73111478	39	0	0
3	75280427	10	1	10
3	75546403	44	16	36.3
3	77344411	19	2	10.5
3	78243101	30	1	3.3
3	80581912	31	1	3.2
3	82585334	32	2	6.2
3	82753886	11	8	72.7
3	82793482	140	42	30
3	82821809	27	25	92.5
3	82908834	27	7	25.9
3	86553405	300	235	78.3
3	86729306	150	65	43.3
3	92746195	35	0	0
3	93047333	22	0	0
3	93047687	18	0	0
3	93528460	29	26	89.6
3	94312997	26	3	11.5
3	94331030	17	2	11.7
3	94331120	51	2	3.9
3	94783177	19	0	0
3	95288352	20	0	0
3	95920838	41	0	0
3	98370422	37	0	0
3	99229505	29	25	86.2
3	99434818	46	1	2.1
3	99970522	24	14	58.3
3	100338401	62	0	0
3	101790610	16	4	25
3	101877841	33	12	36.3
3	101963900	20	12	60
3	102226426	20	0	0
3	102236258	16	0	0
3	102423845	13	12	92.3
3	102639961	15	15	100
3	102952160	27	21	77.7
3	104402085	22	1	4.5
3	104477311	23	0	0
3	105097483	10	1	10
3	105097671	10	7	70
3	105339816	11	9	81.8
3	105434976	43	0	0
3	105435396	10	0	0
3	105798360	20	20	100
3	106059505	25	24	96
3	106245876	38	0	0
3	107129929	15	9	60
3	107134365	13	0	0
3	107174871	26	7	26.9
3	107518740	10	0	0
3	108510553	52	0	0
3	108740370	45	27	60
3	108835171	28	16	57.1
3	109319732	45	5	11.1
3	110223194	11	4	36.3
3	110890047	23	23	100
3	111074188	18	0	0
3	111205923	19	0	0
3	111440581	52	39	75
3	112772410	15	10	66.6
3	113227942	34	7	20.5
3	113228951	23	21	91.3
3	113272085	25	8	32
3	114716084	30	0	0
3	114716383	45	0	0
3	115158611	20	0	0
3	115658343	15	3	20
3	116086538	18	14	77.7
3	116173597	19	17	89.4
3	116267359	47	0	0
3	116488059	47	5	10.6
3	117564466	16	15	93.7
3	117634844	34	24	70.5
3	117775566	10	0	0
3	117949739	33	27	81.8
3	118083909	14	1	7.1
3	118158383	20	1	5
3	118281684	28	15	53.5
3	118294178	38	38	100
3	118646783	27	5	18.5
3	118680585	25	14	56
3	119141201	16	9	56.2
3	119201261	13	13	100
3	119205893	32	32	100
3	119252243	17	6	35.2
3	119346420	45	0	0
3	119355671	15	4	26.6
3	119377381	24	24	100
3	119497267	10	9	90
3	119537037	37	37	100
3	119772599	10	8	80
3	120144019	38	17	44.7
3	120216616	32	30	93.7
3	120245955	20	18	90
3	120307152	13	7	53.8
3	120333408	34	31	91.1
3	120383357	32	0	0
3	120550264	17	16	94.1
3	120564965	59	58	98.3
3	120608357	11	0	0
3	120686993	21	18	85.7
3	120734374	21	0	0
3	120769465	37	30	81
3	120786924	19	16	84.2
3	120832169	24	23	95.8
3	120866868	31	7	22.5
3	120903728	15	15	100
3	120925093	29	27	93.1
3	121007518	25	25	100
3	121086520	15	14	93.3
3	121099879	20	3	15
3	121162080	33	33	100
3	121218929	15	0	0
3	121258647	14	4	28.5
