					methylKit		methylSig	
1	151451444	*	 	 	48.0200501253133	hypermeth		
1	151451517	*	 	 	77.0833333333333	hypermeth		
1	151451545	*	 	 	80.8571428571429	hypermeth		
1	151451567	*	 	 	92.5925925925926	hypermeth		
1	151451632	*	 	 	96.2962962962963	hypermeth		
1	151451649	 	 	*	100	hypermeth	100.0	hypermeth
1	151451674	*	 	 	89.2857142857143	hypermeth		
1	151451762	*	 	 	96.7741935483871	hypermeth		
1	151451769	*	 	 	93.9964157706093	hypermeth		
1	151451786	*	 	 	83.8709677419355	hypermeth		
1	151451791	*	 	 	90.3225806451613	hypermeth		
1	151485482	*	 	 	-75.8200290275762	hypometh		
1	151485497	*	 	 	-63.963963963964	hypometh		
1	151485530	*	 	 	-63.963963963964	hypometh		
1	151485618	*	 	 	-44.5767195767196	hypometh		
1	151485624	*	 	 	-43.6432637571157	hypometh		
1	151485747	*	 	 	-37.7609108159393	hypometh		
1	151485753	*	 	 	-55.6925996204934	hypometh		
1	151485806	*	 	 	-61.5749525616698	hypometh		
1	151539041	*	 	 	30.0038270187524	hypermeth		
1	151564976	*	 	 	77.5510204081633	hypermeth		
1	151564998	 	 	*	91.8367346938775	hypermeth	91.8345212269302	hypermeth
1	151565001	 	 	*	91.0606496119575	hypermeth	91.061059630837	hypermeth
1	151565009	 	 	*	87.7551020408163	hypermeth	87.757843659691	hypermeth
1	151565038	 	 	*	92.4691003161828	hypermeth	92.4643533633147	hypermeth
1	151565045	 	 	*	94.5099166427134	hypermeth	94.5100382429604	hypermeth
1	151565057	*	 	 	86.8466898954704	hypermeth		
1	151578095	*	 	 	-39.3424036281179	hypometh		
1	151616485	*	 	 	63.5531135531135	hypermeth		
1	151616491	*	 	 	78.3882783882784	hypermeth		
1	151616541	*	 	 	32.0564516129032	hypermeth		
1	151616621	*	 	 	66.3306451612903	hypermeth		
1	151616628	*	 	 	60.5731225296443	hypermeth		
1	151726616	*	 	 	29.3103448275862	hypermeth		
1	152298248	*	 	 	94.5787545787546	hypermeth		
1	152298296	*	 	 	92.1052631578947	hypermeth		
1	152298367	*	 	 	97.5	hypermeth		
1	152358883	*	 	 	67.1775223499361	hypermeth		
1	152361517	*	 	 	-71.9298245614035	hypometh		
1	152361524	*	 	 	-73.6842105263158	hypometh		
1	152361528	*	 	 	-71.9298245614035	hypometh		
1	152361615	*	 	 	-69.5652173913043	hypometh		
1	152361636	*	 	 	-75.5102040816327	hypometh		
1	152361642	*	 	 	-73.469387755102	hypometh		
1	152361649	*	 	 	-77.5510204081633	hypometh		
1	152361653	*	 	 	-79.5918367346939	hypometh		
1	152361661	*	 	 	-77.5510204081633	hypometh		
1	152361667	*	 	 	-77.5510204081633	hypometh		
1	152361671	*	 	 	-75.5102040816327	hypometh		
1	152380915	*	 	 	96.2962962962963	hypermeth		
1	152380929	 	 	*	97.9166666666667	hypermeth	97.9170481363932	hypermeth
1	152380948	 	 	*	98.2758620689655	hypermeth	98.2751941142534	hypermeth
1	152380956	 	 	*	97.9166666666667	hypermeth	97.9170481363932	hypermeth
1	152380984	 	 	*	92.0258620689655	hypermeth	92.0259570537065	hypermeth
1	152381011	 	 	*	100	hypermeth	100	hypermeth
1	152381037	 	 	*	100	hypermeth	100	hypermeth
1	152381043	*	 	 	95.8333333333333	hypermeth		
1	152381052	 	 	*	97.9166666666667	hypermeth	97.9170481363932	hypermeth
1	152381064	 	 	*	95.6944444444444	hypermeth	95.6948214030662	hypermeth
1	152381069	 	 	*	95.6439393939394	hypermeth	95.6443590548984	hypermeth
1	152381076	 	 	*	97.9166666666667	hypermeth	97.9170481363932	hypermeth
1	152381103	 	 	*	100	hypermeth	100	hypermeth
1	152381114	 	 	*	95.5555555555556	hypermeth	95.5559078965237	hypermeth
1	152381123	*	 	 	94.5945945945946	hypermeth		
1	152381162	*	 	 	88.3485309017224	hypermeth		
1	152381174	 	 	*	97.6190476190476	hypermeth	97.6192980511099	hypermeth
1	152381177	 	 	*	95.2380952380952	hypermeth	95.2386390038741	hypermeth
1	152381187	 	 	*	97.6190476190476	hypermeth	97.6192980511099	hypermeth
1	152381191	 	 	*	95.9183673469388	hypermeth	95.9209907473806	hypermeth
1	152381196	*	 	 	96.7741935483871	hypermeth		
1	152381214	*	 	 	87.0967741935484	hypermeth		
1	152381298	*	 	 	92.8571428571429	hypermeth		
1	152381326	*	 	 	90.3225806451613	hypermeth		
1	152381346	*	 	 	96.7741935483871	hypermeth		
1	152423184	*	 	 	-89.6551724137931	hypometh		
1	152423225	*	 	 	-94.6428571428571	hypometh		
1	152423241	*	 	 	-91.2852664576803	hypometh		
1	152454546	 	 	*	100	hypermeth	100.0	hypermeth
1	152454565	*	 	 	89.2857142857143	hypermeth		
1	152454652	*	 	 	84.2424242424242	hypermeth		
1	152454655	*	 	 	95.8333333333333	hypermeth		
1	152454701	*	 	 	93.1034482758621	hypermeth		
1	152454709	*	 	 	96.551724137931	hypermeth		
1	152454724	*	 	 	76.9230769230769	hypermeth		
1	152454866	 	 	*	100	hypermeth	100.0	hypermeth
1	152494814	*	 	 	-30.4761904761905	hypometh		
1	152503915	*	 	 	-94.2857142857143	hypometh		
1	152503921	*	 	 	-78.2266009852217	hypometh		
1	152509575	 	 	*	-86.6223908918406	hypometh	-86.6098269924102	hypometh
1	152509629	 	 	*	-94.1101694915254	hypometh	-94.1108894935544	hypometh
1	152509634	 	 	*	-91.6666666666667	hypometh	-91.6678422391208	hypometh
1	152514620	 	 	*	-97.7272727272727	hypometh	-97.7273122912864	hypometh
1	152514635	 	 	*	-97.7272727272727	hypometh	-97.7273122912864	hypometh
1	152514645	 	 	*	-97.7272727272727	hypometh	-97.7273122912864	hypometh
1	152514680	 	 	*	-97.7272727272727	hypometh	-97.7273122912864	hypometh
1	152514699	 	 	*	-100	hypometh	-100	hypometh
1	152514721	*	 	 	-93.2828282828283	hypometh		
1	152515402	*	 	 	-95.8333333333333	hypometh		
1	152515405	 	 	*	-100	hypometh	-100.0	hypometh
1	152515414	 	 	*	-100	hypometh	-100.0	hypometh
1	152515417	 	 	*	-100	hypometh	-100.0	hypometh
1	152515421	*	 	 	-95.8333333333333	hypometh		
1	152515446	 	 	*	-100	hypometh	-100.0	hypometh
1	152515505	 	 	*	-100	hypometh	-100.0	hypometh
1	152515518	*	 	 	-91.0714285714286	hypometh		
1	152515540	 	 	*	-100	hypometh	-100.0	hypometh
1	152652158	*	 	 	-82.1252638986629	hypometh		
1	152652273	*	 	 	-63.0434782608696	hypometh		
1	152652277	*	 	 	-75.9420289855072	hypometh		
1	152652280	*	 	 	-59.2753623188406	hypometh		
1	152699182	*	 	 	-32.6530612244898	hypometh		
1	152699238	*	 	 	-71.4285714285714	hypometh		
1	152749274	*	 	 	-50.3703703703704	hypometh		
1	152749296	*	 	 	-44.0740740740741	hypometh		
1	152804638	*	 	 	30.7692307692308	hypermeth		
1	152825588	*	 	 	-42.0234604105572	hypometh		
1	152885819	*	 	 	79.9389778794813	hypermeth		
1	152885852	*	 	 	81.6933638443936	hypermeth		
1	152887038	*	 	 	92.5133689839572	hypermeth		
1	152887044	*	 	 	90.9090909090909	hypermeth		
1	152889826	*	 	 	30.5555555555556	hypermeth		
1	152889860	*	 	 	30.5555555555556	hypermeth		
1	152889872	*	 	 	30.5555555555556	hypermeth		
1	152889877	*	 	 	32.3529411764706	hypermeth		
1	152889883	*	 	 	28.4722222222222	hypermeth		
1	152889909	*	 	 	30.5555555555556	hypermeth		
1	152889913	*	 	 	30.5555555555556	hypermeth		
1	152889937	*	 	 	27.7777777777778	hypermeth		
1	152890039	*	 	 	25.3456221198157	hypermeth		
1	152890069	*	 	 	33.5088874259381	hypermeth		
1	152890076	*	 	 	28.5714285714286	hypermeth		
1	152890086	*	 	 	28.5714285714286	hypermeth		
1	152890089	*	 	 	32.6530612244898	hypermeth		
1	152890100	*	 	 	26.530612244898	hypermeth		
1	152964997	*	 	 	-35.5555555555556	hypometh		
1	152965049	*	 	 	-57.1428571428571	hypometh		
1	153046480	*	 	 	-81.304347826087	hypometh		
1	153046496	*	 	 	-76.6666666666667	hypometh		
1	153046573	*	 	 	-35	hypometh		
1	153047228	 	 	*	-97.8260869565217	hypometh	-97.8288941724811	hypometh
1	153047246	 	 	*	-95.3870625662778	hypometh	-95.3903136860808	hypometh
1	153057250	*	 	 	35.8974358974359	hypermeth		
1	153203395	 	 	*	51.1352084039309	hypermeth	51.1365087111965	hypermeth
1	153203406	 	 	*	74.6848739495798	hypermeth	74.6867895180757	hypermeth
1	153203417	 	 	*	72.0303605313093	hypermeth	72.0309660301044	hypermeth
1	153203442	 	 	*	67.045667228149	hypermeth	67.0461509567754	hypermeth
1	153203482	*	 	 	45.6521739130435	hypermeth		
1	153203486	 	 	*	38.153371716343	hypermeth	38.1530536141587	hypermeth
1	153203512	 	 	*	65.465030267349	hypermeth	65.4675979210149	hypermeth
1	153203638	 	 	*	41.7423485605304	hypermeth	41.3741348903196	hypermeth
1	153203651	 	 	*	73.3312142403052	hypermeth	73.2082242736086	hypermeth
1	153204654	*	 	 	54.8907882241216	hypermeth		
1	153204784	 	 	*	76.779995072678	hypermeth	76.7807540901941	hypermeth
1	153204795	 	 	*	72.0712440224635	hypermeth	72.0722580989347	hypermeth
1	153204820	 	 	*	70.065856193905	hypermeth	70.0660784746382	hypermeth
1	153204860	*	 	 	36.8897356513456	hypermeth		
1	153204864	*	 	 	35.3655632293403	hypermeth		
1	153204890	 	 	*	69.2196937772159	hypermeth	69.2220951516956	hypermeth
1	153205029	 	 	*	65.1822105010789	hypermeth	65.179649181592	hypermeth
1	153205060	*	 	 	70.2528423553368	hypermeth		
1	153205576	*	 	 	51.8863179074447	hypermeth		
1	153205607	 	 	*	72.9577464788732	hypermeth	72.9581312742294	hypermeth
1	153205616	*	 	 	44.8210922787194	hypermeth		
1	153205853	*	 	 	50.1684981684982	hypermeth		
1	153207105	*	 	 	58.0231596360629	hypermeth		
1	153207117	 	 	*	63.3047707271885	hypermeth	63.3048163623322	hypermeth
1	153207125	 	 	*	71.8121988482783	hypermeth	71.815624884126	hypermeth
1	153207146	 	 	*	79.1826923076923	hypermeth	79.1839754538456	hypermeth
1	153207163	 	 	*	77.9411764705882	hypermeth	77.8312283273827	hypermeth
1	153207170	*	 	 	45.1447245564893	hypermeth		
1	153207174	*	 	 	76.4740740740741	hypermeth		
1	153207204	 	 	*	77.6343214451135	hypermeth	77.6224096128691	hypermeth
1	153207211	 	 	*	64.6132468735526	hypermeth	64.6115373939734	hypermeth
1	153207224	 	 	*	53.3729986506427	hypermeth	53.3723703289509	hypermeth
1	153207235	 	 	*	76.4530915586714	hypermeth	76.4578593920561	hypermeth
1	153207246	 	 	*	71.774417554946	hypermeth	71.7759201840131	hypermeth
1	153207271	 	 	*	64.1332840435542	hypermeth	64.5322340600862	hypermeth
1	153207311	*	 	 	26.9983277591973	hypermeth		
1	153207315	*	 	 	26.814381270903	hypermeth		
1	153207341	 	 	*	66.6158923584666	hypermeth	66.6157766088185	hypermeth
1	153207480	 	 	*	65.9701835238548	hypermeth	65.9699400375533	hypermeth
1	153208149	*	 	 	82.5	hypermeth		
1	153208156	*	 	 	70	hypermeth		
1	153208166	*	 	 	62.9807692307692	hypermeth		
1	153208394	*	 	 	80.2005012531328	hypermeth		
1	153208980	 	 	*	64.1918662360721	hypermeth	64.1878822109677	hypermeth
1	153208992	 	 	*	67.0472722698475	hypermeth	65.7947669547357	hypermeth
1	153209021	 	 	*	55.1073680063042	hypermeth	55.0279453670888	hypermeth
1	153209038	 	 	*	74.0882592659106	hypermeth	74.0134277162228	hypermeth
1	153209045	 	 	*	32.6167251177223	hypermeth	32.6167972927949	hypermeth
1	153209049	 	 	*	73.1669349955967	hypermeth	73.1700961827095	hypermeth
1	153209079	 	 	*	69.5875515560555	hypermeth	69.611735629723	hypermeth
1	153209086	 	 	*	65.1539877206263	hypermeth	64.376487391793	hypermeth
1	153209386	 	 	*	77.5809258614689	hypermeth	77.5823899739806	hypermeth
1	153209905	*	 	 	62.4839124839125	hypermeth		
1	153210114	*	 	 	73.3825445071646	hypermeth		
1	153210139	*	 	 	53.9730785931394	hypermeth		
1	153210150	*	 	 	76.9431176726009	hypermeth		
1	153210160	*	 	 	47.1715328467153	hypermeth		
1	153211239	 	 	*	78.1146179401993	hypermeth	78.1176431048311	hypermeth
1	153211269	 	 	*	67.4155844155844	hypermeth	67.4176002995351	hypermeth
1	153211478	 	 	*	66.8037104901512	hypermeth	66.8041438147448	hypermeth
1	153211503	 	 	*	69.4865784151498	hypermeth	69.6379669422118	hypermeth
1	153211514	 	 	*	73.6120018323408	hypermeth	73.6165910880612	hypermeth
1	153211526	 	 	*	52.1722657236676	hypermeth	52.1694756655825	hypermeth
1	153212324	*	 	 	76.0973489787049	hypermeth		
1	153212367	*	 	 	61.6645649432535	hypermeth		
1	153212494	 	 	*	67.6623376623377	hypermeth	67.660887169706	hypermeth
1	153212506	 	 	*	65.6676525049468	hypermeth	65.6690751229259	hypermeth
1	153212535	 	 	*	53.5534431736169	hypermeth	53.5513990133132	hypermeth
1	153212552	 	 	*	75.1890076741384	hypermeth	75.1859813192413	hypermeth
1	153212559	 	 	*	38.3406154679606	hypermeth	38.3413132113183	hypermeth
1	153212563	 	 	*	74.9129616560809	hypermeth	74.3797576253829	hypermeth
1	153212593	 	 	*	72.2955046172596	hypermeth	72.2959586181131	hypermeth
1	153212600	 	 	*	60.6361880413379	hypermeth	59.5170515003383	hypermeth
1	153212613	 	 	*	55.9431214150575	hypermeth	55.9424072517216	hypermeth
1	153212624	 	 	*	79.7075898963494	hypermeth	79.7075389940354	hypermeth
1	153212635	 	 	*	68.0160087987291	hypermeth	68.0156318350625	hypermeth
1	153212660	 	 	*	69.8268398268398	hypermeth	69.8261971290858	hypermeth
1	153212869	*	 	 	61.7367168913561	hypermeth		
1	153213424	*	 	 	73.015873015873	hypermeth		
1	153213454	 	 	*	68.8685617787785	hypermeth	68.8683537043142	hypermeth
1	153213663	 	 	*	70.1325863678805	hypermeth	70.1317506195771	hypermeth
1	153213688	 	 	*	72.7216101891879	hypermeth	72.7687762385272	hypermeth
1	153213699	 	 	*	71.4298331241575	hypermeth	71.4299881259493	hypermeth
1	153213710	 	 	*	52.7219058986725	hypermeth	52.7224350566543	hypermeth
1	153213723	 	 	*	61.3473780119926	hypermeth	61.3466638604221	hypermeth
1	153213730	 	 	*	73.6895304130967	hypermeth	73.6856105303421	hypermeth
1	153213760	 	 	*	72.3298138118424	hypermeth	72.3269747309209	hypermeth
1	153213764	 	 	*	34.5154639175258	hypermeth	34.515650277644	hypermeth
1	153213771	 	 	*	77.2469379306986	hypermeth	77.2189461060375	hypermeth
1	153213788	 	 	*	64.9502292878718	hypermeth	64.9526284373295	hypermeth
1	153213817	 	 	*	68.2165729174276	hypermeth	68.1890555082285	hypermeth
1	153213829	 	 	*	69.9719887955182	hypermeth	69.9714600775771	hypermeth
1	153214078	*	 	 	54.3572984749455	hypermeth		
1	153214095	*	 	 	64.7058823529412	hypermeth		
1	153214116	*	 	 	80.0653594771242	hypermeth		
1	153214121	*	 	 	84.5315904139433	hypermeth		
1	153214158	*	 	 	66.6666666666667	hypermeth		
1	153214166	*	 	 	78.125	hypermeth		
1	153214186	*	 	 	48.9583333333333	hypermeth		
1	153214192	*	 	 	67.7083333333333	hypermeth		
1	153216232	 	 	*	42.7222222222222	hypermeth	42.4532224984288	hypermeth
1	153216240	 	 	*	61.8723098995696	hypermeth	61.8707388599519	hypermeth
1	153216270	 	 	*	51.7803166606693	hypermeth	51.7815214246765	hypermeth
1	153216321	 	 	*	61.3611111111111	hypermeth	61.3608115935707	hypermeth
1	153216332	 	 	*	78.4526585820896	hypermeth	78.4524504322148	hypermeth
1	153217735	*	 	 	61.28024980484	hypermeth		
1	153217865	 	 	*	52.6519872593824	hypermeth	52.6515290169169	hypermeth
1	153217887	 	 	*	70.0809510407034	hypermeth	70.0834863573697	hypermeth
1	153217895	 	 	*	75.1338071422304	hypermeth	75.1334388799585	hypermeth
1	153217905	 	 	*	56.1134889467414	hypermeth	56.114000633834	hypermeth
1	153217924	 	 	*	74.5766429762218	hypermeth	74.5793696724322	hypermeth
1	153217932	 	 	*	70.5361059928051	hypermeth	70.5345775302697	hypermeth
1	153217944	 	 	*	70.3299113801878	hypermeth	69.6242828717419	hypermeth
1	153217947	 	 	*	57.8924278318856	hypermeth	57.8906994019395	hypermeth
1	153218649	 	 	*	73.3620844564241	hypermeth	73.3589243078076	hypermeth
1	153218653	*	 	 	39.3774650890097	hypermeth		
1	153218656	 	 	*	58.3422727597797	hypermeth	58.3411247468739	hypermeth
1	153218669	 	 	*	47.4896066517429	hypermeth	47.4897857753921	hypermeth
1	153218679	 	 	*	84.5432256689052	hypermeth	84.5477099233068	hypermeth
1	153218686	 	 	*	72.978998849252	hypermeth	72.9781096733497	hypermeth
1	153218689	 	 	*	70.8860759493671	hypermeth	70.8860478238648	hypermeth
1	153218692	 	 	*	71.6457960644007	hypermeth	71.6487640543608	hypermeth
1	153218729	 	 	*	80.5378787878788	hypermeth	80.5348016878399	hypermeth
1	153218741	 	 	*	82.1364852809991	hypermeth	82.0809293307826	hypermeth
1	153218748	 	 	*	76.4354066985646	hypermeth	76.5872612425822	hypermeth
1	153218754	 	 	*	80.2557240559025	hypermeth	80.2601852867568	hypermeth
1	153218758	 	 	*	71.6027356526911	hypermeth	71.6037001033082	hypermeth
1	153218772	 	 	*	73.9406779661017	hypermeth	73.9153448481311	hypermeth
1	153319615	*	 	 	80.9780515979977	hypermeth		
1	153324581	*	 	 	-45.5273069679849	hypometh		
1	153324605	*	 	 	-31.4814814814815	hypometh		
1	153324641	*	 	 	-44.7578347578348	hypometh		
1	153324686	*	 	 	-42.8571428571429	hypometh		
1	153336271	*	 	 	-44.2962962962963	hypometh		
1	153336337	*	 	 	-37.037037037037	hypometh		
1	153345544	*	 	 	-26.9585253456221	hypometh		
1	153346515	*	 	 	97.1428571428571	hypermeth		
1	153346537	*	 	 	70.625	hypermeth		
1	153346547	*	 	 	88.3035714285714	hypermeth		
1	153346557	*	 	 	90.625	hypermeth		
1	153346569	*	 	 	85.1785714285714	hypermeth		
1	153418876	*	 	 	-43.582704186685	hypometh		
1	153431914	*	 	 	49.7474747474747	hypermeth		
1	153431917	*	 	 	44.9275362318841	hypermeth		
1	153431923	*	 	 	47.23454599231	hypermeth		
1	153431956	*	 	 	48.7246376811594	hypermeth		
1	153431968	*	 	 	44.7246376811594	hypermeth		
1	153431983	*	 	 	43.2753623188406	hypermeth		
1	153431998	*	 	 	39.8260869565217	hypermeth		
1	153432005	*	 	 	43.8260869565217	hypermeth		
1	153432010	*	 	 	46.7246376811594	hypermeth		
1	153432334	*	 	 	38.4408602150538	hypermeth		
1	153432343	*	 	 	34.8837209302326	hypermeth		
1	153432371	*	 	 	32.5027685492802	hypermeth		
1	153653281	*	 	 	-34.1614906832298	hypometh		
1	15366337	*	 	 	34.3589743589744	hypermeth		
1	15366348	*	 	 	25.6410256410256	hypermeth		
1	15366383	*	 	 	35.1282051282051	hypermeth		
1	153799347	*	 	 	35.1449275362319	hypermeth		
1	153799356	*	 	 	43.8405797101449	hypermeth		
1	153799417	*	 	 	37.1376811594203	hypermeth		
1	153799444	*	 	 	41.2878787878788	hypermeth		
1	153799447	*	 	 	34.2105263157895	hypermeth		
1	153799454	*	 	 	37.7574370709382	hypermeth		
1	153799468	*	 	 	42.1052631578947	hypermeth		
1	153799476	*	 	 	40.3890160183066	hypermeth		
1	153799502	*	 	 	60	hypermeth		
1	153799513	*	 	 	53.5416666666667	hypermeth		
1	153799533	*	 	 	50.8333333333333	hypermeth		
1	153799539	*	 	 	60.2083333333333	hypermeth		
1	153799569	*	 	 	54.1208791208791	hypermeth		
1	153817517	*	 	 	-38.0094043887147	hypometh		
1	153817614	*	 	 	26.6826923076923	hypermeth		
1	153817906	*	 	 	-57.5757575757576	hypometh		
1	153892444	*	 	 	37.3152709359606	hypermeth		
1	154028289	*	 	 	75	hypermeth		
1	154028299	*	 	 	68.75	hypermeth		
1	154028311	*	 	 	75	hypermeth		
1	154028330	*	 	 	78.125	hypermeth		
1	154028621	*	 	 	90.3628117913832	hypermeth		
1	154028647	 	 	*	95.9183673469388	hypermeth	95.9167848681035	hypermeth
1	154028695	*	 	 	88.1632653061225	hypermeth		
1	154028726	 	 	*	97.2222222222222	hypermeth	97.2244845717306	hypermeth
1	154028733	*	 	 	91.6666666666667	hypermeth		
1	154030024	*	 	 	94.8582729070534	hypermeth		
1	154030033	 	 	*	91.6666666666667	hypermeth	91.6650942717842	hypermeth
1	154030047	 	 	*	94.9717514124294	hypermeth	94.9714497207483	hypermeth
1	154030062	 	 	*	93.2768361581921	hypermeth	93.2762611867801	hypermeth
1	154030067	 	 	*	86.4406779661017	hypermeth	86.440025913037	hypermeth
1	154030096	 	 	*	96.6666666666667	hypermeth	96.6669730799306	hypermeth
1	154030100	*	 	 	78.3050847457627	hypermeth		
1	154037030	*	 	 	43.4782608695652	hypermeth		
1	154037058	*	 	 	78.6676286676287	hypermeth		
1	154037063	*	 	 	79.0524290524291	hypermeth		
1	154037068	 	 	*	89.4736842105263	hypermeth	89.4734874388037	hypermeth
1	154037107	*	 	 	67.7248677248677	hypermeth		
1	154037191	*	 	 	97.0588235294118	hypermeth		
1	154037270	 	 	*	97.0588235294118	hypermeth	97.0605940569488	hypermeth
1	154037304	 	 	*	93.4426229508197	hypermeth	93.4425928876668	hypermeth
1	154037310	 	 	*	94.7963800904977	hypermeth	94.7986833566077	hypermeth
1	154037313	 	 	*	96.1538461538462	hypermeth	96.1552288877305	hypermeth
1	154037332	 	 	*	92.8717948717949	hypermeth	92.8761566840364	hypermeth
1	154037363	 	 	*	96.7571644042232	hypermeth	96.757715615553	hypermeth
1	154038086	*	 	 	88.0952380952381	hypermeth		
1	154038125	 	 	*	86.1761426978818	hypermeth	86.1752825430463	hypermeth
1	154038154	 	 	*	90.0222965440357	hypermeth	90.0227467371154	hypermeth
1	154039008	*	 	 	46.5714285714286	hypermeth		
1	154057575	*	 	 	-64.5220588235294	hypometh		
1	154064203	 	 	*	-100	hypometh	-100	hypometh
1	154064215	 	 	*	-100	hypometh	-100	hypometh
1	154064258	 	 	*	-100	hypometh	-100	hypometh
1	154064272	 	 	*	-98.1132075471698	hypometh	-98.1134541144472	hypometh
1	154064275	 	 	*	-98.2142857142857	hypometh	-98.2163101018465	hypometh
1	154064285	 	 	*	-100	hypometh	-100.0	hypometh
1	154064698	*	 	 	-40.5405405405405	hypometh		
1	154082187	*	 	 	-37.1014492753623	hypometh		
1	154082220	*	 	 	-79.5031055900621	hypometh		
1	154082224	*	 	 	-80.4347826086956	hypometh		
1	154082229	*	 	 	-72.360248447205	hypometh		
1	154082250	*	 	 	-92.8571428571429	hypometh		
1	154082263	*	 	 	-85.042735042735	hypometh		
1	154139797	*	 	 	-69.2307692307692	hypometh		
1	154146631	*	 	 	-28.7409360580092	hypometh		
1	154201930	*	 	 	-30.5555555555556	hypometh		
1	154219251	*	 	 	55.2380952380952	hypermeth		
1	154219255	*	 	 	60.4651162790698	hypermeth		
1	154219265	*	 	 	58.1395348837209	hypermeth		
1	154219283	*	 	 	72.0930232558139	hypermeth		
1	154219287	*	 	 	67.4418604651163	hypermeth		
1	154219295	*	 	 	67.4418604651163	hypermeth		
1	154219315	*	 	 	67.4418604651163	hypermeth		
1	154219326	*	 	 	62.7906976744186	hypermeth		
1	154219335	*	 	 	39.4736842105263	hypermeth		
1	154219365	*	 	 	69.7674418604651	hypermeth		
1	154219652	*	 	 	68.9655172413793	hypermeth		
1	154219675	*	 	 	62.4137931034483	hypermeth		
1	154219692	*	 	 	76	hypermeth		
1	154219696	*	 	 	63.6363636363636	hypermeth		
1	154219703	*	 	 	55.9659090909091	hypermeth		
1	154219742	*	 	 	69.6022727272727	hypermeth		
1	154219748	*	 	 	77.2727272727273	hypermeth		
1	154219756	*	 	 	77.2727272727273	hypermeth		
1	154219759	*	 	 	72.7272727272727	hypermeth		
1	154219802	*	 	 	77.2727272727273	hypermeth		
1	154219805	*	 	 	77.2727272727273	hypermeth		
1	154219813	*	 	 	81.8181818181818	hypermeth		
1	154219824	*	 	 	77.2727272727273	hypermeth		
1	154220038	*	 	 	75.0151975683891	hypermeth		
1	154220060	*	 	 	81.6801139060275	hypermeth		
1	154220068	*	 	 	76.9421078673924	hypermeth		
1	154220076	*	 	 	79.3545325106787	hypermeth		
1	154220089	*	 	 	81.3953488372093	hypermeth		
1	154220099	*	 	 	74.703369719981	hypermeth		
1	154220109	*	 	 	74.9881347887992	hypermeth		
1	154220113	*	 	 	81.3953488372093	hypermeth		
1	154220130	*	 	 	79.3545325106787	hypermeth		
1	154220150	*	 	 	83.3333333333333	hypermeth		
1	154220163	*	 	 	81.6303099885189	hypermeth		
1	154220187	 	 	*	90.8151549942595	hypermeth	90.8148680890392	hypermeth
1	154220194	*	 	 	80.1377726750861	hypermeth		
1	154222461	 	 	*	95.7446808510638	hypermeth	95.7447558752114	hypermeth
1	154222464	 	 	*	97.8723404255319	hypermeth	97.871472396787	hypermeth
1	154222469	*	 	 	83.8609237156201	hypermeth		
1	154222484	 	 	*	95.433316035288	hypermeth	95.4328916252707	hypermeth
1	154222495	 	 	*	93.6170212765958	hypermeth	93.6148092610521	hypermeth
1	154222506	*	 	 	93.3056564608199	hypermeth		
1	154222622	*	 	 	96	hypermeth		
1	154222637	*	 	 	96	hypermeth		
1	154222646	*	 	 	96	hypermeth		
1	154222649	*	 	 	96	hypermeth		
1	154222652	 	 	*	100	hypermeth	100.0	hypermeth
1	154222664	 	 	*	100	hypermeth	100.0	hypermeth
1	154223078	*	 	 	96.969696969697	hypermeth		
1	154223102	 	 	*	100	hypermeth	100.0	hypermeth
1	154223106	*	 	 	93.9393939393939	hypermeth		
1	154223116	 	 	*	100	hypermeth	100.0	hypermeth
1	154223119	 	 	*	100	hypermeth	100.0	hypermeth
1	154223135	 	 	*	93.0127041742287	hypermeth	93.0143841338794	hypermeth
1	154223182	 	 	*	94.7368421052632	hypermeth	94.7365413352711	hypermeth
1	154223208	*	 	 	84.2105263157895	hypermeth		
1	154254512	*	 	 	27.7777777777778	hypermeth		
1	154267147	*	 	 	-75.5102040816327	hypometh		
1	154267162	*	 	 	-40.8163265306123	hypometh		
1	154267170	*	 	 	-44	hypometh		
1	154272476	*	 	 	-84.375	hypometh		
1	154403526	*	 	 	-27.9239766081871	hypometh		
1	154418238	*	 	 	-50	hypometh		
1	154418257	*	 	 	-50	hypometh		
1	154418283	*	 	 	-67.2727272727273	hypometh		
1	154418308	*	 	 	-76.7857142857143	hypometh		
1	154418311	*	 	 	-53.5714285714286	hypometh		
1	154418318	*	 	 	-53.5714285714286	hypometh		
1	154420545	*	 	 	66.6666666666667	hypermeth		
1	154420582	*	 	 	93.75	hypermeth		
1	154420590	*	 	 	91.6666666666667	hypermeth		
1	154420604	*	 	 	84.5588235294118	hypermeth		
1	154692307	*	 	 	-91.4285714285714	hypometh		
1	154737090	*	 	 	47.2222222222222	hypermeth		
1	154737121	*	 	 	54.2857142857143	hypermeth		
1	154737136	*	 	 	54.2857142857143	hypermeth		
1	154737153	*	 	 	34.375	hypermeth		
1	154737192	*	 	 	41.9354838709677	hypermeth		
1	154737280	*	 	 	53.8461538461538	hypermeth		
1	154737317	*	 	 	57.1428571428571	hypermeth		
1	154737324	*	 	 	66.1650233523612	hypermeth		
1	154737354	*	 	 	59.0668080593849	hypermeth		
1	154737379	*	 	 	57.6494427558257	hypermeth		
1	154758430	*	 	 	57.1428571428571	hypermeth		
1	154758463	*	 	 	36.8286445012788	hypermeth		
1	154761230	*	 	 	30.4061895551257	hypermeth		
